 0.5071, 0.0569, 1.8734,-1.8083, 2.4906,-4.9853,-0.6235,-3.3853, 2.1301, 2.6458, 3.5800,-4.1032, 0.7518, 1.8037,-2.1871, 4.2643,-1.9653,-2.6903, 4.0028,-4.5751,-1.6053, 1.8844, 3.1766,-0.5940,-4.4207,-0.7130,-1.1663, 4.9259, 0.9048,-2.1305, 2.8831,-2.3373, 0.4498, 4.1785,-3.4098,-0.3385, 3.3000, 4.1430,-1.7069, 2.8664, 0.5322, 0.4334,-2.3883, 4.6835,-1.6847, 1.2159,-3.3660,-1.9764,-0.2365,-1.7042,-3.9054, 0.9212, 0.3624,-2.4629, 1.9509, 0.6546, 1.6813,-0.5912, 2.5783, 1.7918,-0.1940, 4.0423,-3.8116,-3.4803, 0.4257, 0.6923, 0.0896, 0.0139,-1.1520,-2.8624
 3.9784, 1.4732, 1.1120,-4.2062, 3.3079, 1.4011,-2.3102,-1.9455, 1.2896, 4.4755,-4.0666, 3.4210,-4.0381,-4.5259, 3.2760, 2.4491,-1.0872,-2.4690,-1.0774,-2.9769,-2.7266,-4.7229,-0.3690,-4.0452,-0.8970,-0.7168, 0.3807, 0.9763, 3.1124,-4.5802,-4.7472, 2.6483, 2.8741, 2.0389, 1.5639, 4.3906, 0.8555,-1.4360, 0.8770, 3.4787, 4.6282,-4.2389, 2.3632, 3.6330,-2.9206,-3.6908, 4.3336,-1.7764, 3.3422,-0.0457,-3.9570,-2.4254,-4.8756,-4.8617,-0.4011, 4.3139, 0.6329, 3.5443, 2.9613,-4.1726, 2.1865,-4.0113,-3.1100,-3.6382,-2.0535,-2.3010,-2.6544, 3.9114,-3.1327, 1.6440
 4.0289,-0.3580, 1.9121,-0.5755, 0.4030,-3.7238, 2.5400, 3.8770,-1.7958, 0.2940, 0.7153,-1.6972,-2.6236, 2.7008,-1.5236, 2.1781, 0.3134,-3.5468,-1.5721,-3.1634, 0.3638, 2.1565, 0.7124, 0.4532,-4.3143,-3.9521, 0.1561, 2.6008,-1.0246,-4.6283,-4.1273, 1.9681,-4.6460,-3.6744,-1.8419, 3.8268, 4.9616,-0.8914, 4.8597,-2.5616,-0.6032, 2.2131, 4.6418, 3.2458, 4.7841,-1.2619,-1.1806,-2.2547, 4.2659,-0.0903, 1.8595,-4.2618, 0.3496, 2.9467, 1.5377, 0.6092, 1.8813,-4.7630, 0.0269,-3.1586,-0.9232,-4.8102,-0.6754, 3.1694, 1.9754, 0.8815, 2.0077, 2.4099,-0.6593,-0.4381
-0.9926, 4.9285, 3.7635, 1.9187, 0.6812, 3.1073,-4.9918, 1.0440, 2.1674, 0.0483,-0.5011, 2.8618,-0.0600,-0.1788, 3.0336, 1.7570,-3.2318,-1.1660, 4.3466, 4.4152, 3.6340, 3.4876,-3.0732,-2.8116,-1.0711, 3.6701,-2.1728,-4.6156,-2.5239,-0.4845, 2.4896,-1.7375, 1.2448,-2.3178, 2.0710,-3.6330, 1.4163, 3.9717, 2.2891,-1.0134,-4.1240,-4.0102, 4.6557,-3.6946, 4.5086,-2.9669, 0.1210,-0.6194, 4.3538, 0.4775,-2.3533,-2.9271,-4.9779, 2.3066, 2.2866,-3.6186, 3.8289,-1.3910, 4.7808,-1.3783,-2.6495, 3.9820, 2.9949, 0.1559,-0.8669, 0.9355, 2.8362, 1.8861,-1.1563,-3.4101
 4.6221, 4.8874, 4.0225, 4.3687,-3.5310,-1.4297, 4.6831, 0.7056,-2.1746,-2.8702,-0.4103,-0.0587, 3.6867, 0.3423,-4.1819, 0.1908, 3.6026, 4.3046,-0.9880,-2.4174,-1.5625,-4.5350,-0.1654, 4.6881,-3.0149,-2.3023, 4.7665, 0.1368, 3.6169, 4.9781, 2.4973,-4.9573, 2.3063, 0.9029, 1.7430,-1.8552,-0.1703, 2.1918, 2.4318,-4.1933, 4.9302, 2.9077, 2.3026,-3.0582, 1.8098,-0.4217, 1.7865, 1.8872, 0.8562, 3.8126,-3.6269, 3.4198, 4.7113,-4.0526, 2.2022, 4.0502,-3.9902,-4.5078,-1.6623,-3.3981, 3.3132, 3.5495,-3.7367, 0.1052, 3.7068,-3.6626,-2.7917, 1.4293,-0.9779,-3.3975
 4.9900, 1.2388, 4.1343,-2.9665, 3.6931,-0.6218,-2.5845,-2.5856, 3.1917, 3.8525,-1.3832,-1.2382, 3.2910, 1.2667,-4.8038,-4.0905, 1.8700, 2.6958,-2.9131, 2.1058, 0.0152,-2.1623, 1.9700, 0.7876, 3.8230,-0.3258,-1.0493, 4.0894,-3.7392, 4.7001,-2.3249,-1.4848,-3.8771, 2.1890, 2.8592, 0.0419,-1.3598,-4.9555,-4.0974,-1.5441,-0.0895, 3.3475,-3.3459, 0.6948, 2.1946,-0.6607, 1.0070,-1.3654, 1.5056, 2.5786,-2.5457,-0.8431, 3.6430, 1.3651, 2.7365, 2.3247,-0.0973,-1.8104,-0.5616,-3.7429,-3.4150,-1.6503, 4.7523,-0.9956,-1.2550,-4.0844,-1.1378,-0.8741,-1.2901,-0.5326
-3.7044,-0.4427,-4.7194,-2.6168, 2.9539, 0.1795, 0.4747,-1.9916, 2.6262, 2.5935, 1.6918,-3.5953,-2.2638, 3.5032,-0.8810,-1.1338, 1.3449,-1.2386, 0.7829,-4.5997, 1.7631, 3.5698, 3.6336,-1.6008, 0.9907,-3.1596, 3.2260, 2.5910,-3.6241, 1.5826,-0.6833,-2.3286,-3.1757, 4.6102,-0.5263,-3.5349, 1.2286,-2.3797,-1.3854, 0.6016, 0.6684, 4.3826,-4.8549,-4.7220, 4.9538,-0.4469,-3.4185, 4.4488,-4.6258, 2.5605, 0.1042, 2.1453,-1.6299,-3.4032,-1.3321, 3.7111, 1.8985, 4.4924, 2.5121,-3.5727, 2.3653,-1.3970,-3.8336, 1.0779, 2.6053,-0.3402, 4.9602,-2.3351, 4.4467, 0.1173
 3.8749,-3.7275,-2.0362,-3.2564, 3.7960, 4.9610,-4.5156,-3.0924, 4.5391,-2.9001,-0.8741, 4.6499, 2.0102, 1.4777, 0.4763,-1.7401,-2.6364,-2.9347,-4.2159, 4.5018, 2.5543,-1.9340, 3.5756, 0.1513,-0.0321, 3.1066, 0.4342,-1.6873, 3.8622, 4.3117,-1.7357,-3.2607, 1.4365,-0.3776,-2.3091, 1.7026,-2.8291, 4.1533, 2.0106, 3.9585, 0.3905,-1.5357, 4.9987, 1.8174,-1.1836,-0.9361,-3.2951,-2.5168, 3.9834,-3.4993,-1.2859, 3.9425, 1.7686, 1.4922,-2.5153,-0.3863, 1.8473, 2.9666, 1.1308, 4.4991, 0.5882,-0.8313,-1.6724, 1.4449,-0.0004, 4.7383,-3.1947,-3.7300, 4.6960,-3.6864
-3.4369,-0.4269,-1.1942,-3.3784, 4.7087,-2.4379, 3.7778,-2.3310, 2.1903,-3.4620,-1.3610,-2.6827,-0.2946, 0.8773,-4.1523, 4.0784,-2.2250, 1.5632, 3.0682, 0.7425,-0.9698, 0.8988,-4.6069,-1.3559,-4.6809, 1.7982, 4.1979,-4.5938, 0.9883, 0.1511,-1.9586, 0.1716, 3.5482, 3.9833, 1.4555,-1.4920,-1.1245,-3.7215,-0.2760, 0.6124, 4.3270, 2.5277, 4.2761, 3.8252, 0.7527, 3.6264, 4.5597,-1.4856,-2.6747, 2.7337,-3.0030,-3.2918,-3.1399, 3.2629,-4.6307, 0.0385,-3.1324,-2.2790,-0.2543, 0.1213, 0.7756,-1.9297, 3.3577,-0.3575,-4.2985,-1.2967,-0.9662,-2.9354, 3.6380,-1.5111
-3.0068, 3.7885,-4.7415,-3.0294,-1.7028,-1.7602, 0.6812, 1.0139, 4.4906, 2.0112, 4.1751,-1.4730, 4.9970,-0.9670, 1.2122,-0.3549, 4.9494, 4.9161, 3.3380,-3.7267,-1.8493,-4.0256,-3.6057,-4.5151,-4.1416,-3.5307, 4.3132, 4.4652,-2.3668, 2.0967,-1.2912, 4.4930,-4.7811,-1.8593,-2.0629,-4.4239, 1.7090,-4.5103,-0.0909, 3.1320,-2.4691,-1.8184, 0.0258, 2.0938,-1.3472, 3.6428,-2.1035, 4.3287,-2.4935,-4.9630,-3.7689, 4.2025, 0.7361,-0.0192, 4.5957, 4.4956,-3.2726, 4.2892, 0.9428,-3.3536, 3.9723,-0.4269,-0.5879,-4.3605,-0.6488, 1.0432,-4.8709, 0.0901,-3.9888,-2.6173
