 3.8293, 0.0626,-0.0015,-0.2603, 0.0832, 0.1172,-0.0069,-0.0858, 0.2079,-0.1910, 0.0040,-0.3246, 0.2010, 0.1583, 0.3291,-0.1354, 0.0564, 0.0064, 0.1037, 0.0832, 0.4277,-0.0652, 0.3503,-0.4895,-0.3465,-0.1631,-0.0046, 0.1011, 0.3299,-0.0525, 0.0136, 0.1576,-0.2951,-0.1387,-0.1770, 0.2386,-0.0336, 0.0214,-0.1961, 0.2100
 0.0626, 4.0641, 0.1650, 0.0565,-0.0083,-0.3193,-0.3668, 0.0608,-0.2667, 0.3861, 0.0259, 0.1423,-0.0321, 0.2077,-0.1499,-0.5358, 0.0700, 0.0390,-0.1656,-0.2132, 0.0421, 0.2095, 0.2078,-0.2453, 0.1778, 0.0187, 0.0541,-0.2416,-0.2492, 0.1721, 0.0053,-0.3578, 0.0670, 0.4107,-0.1818, 0.3148, 0.1153,-0.0413, 0.0015,-0.0256
-0.0015, 0.1650, 3.5866,-0.1104, 0.2827,-0.4791,-0.0800,-0.0528,-0.0146, 0.0055,-0.1726, 0.1725, 0.3013,-0.2512,-0.0396,-0.0492,-0.1179, 0.3015,-0.1979,-0.2202,-0.1669,-0.0004, 0.2787,-0.2290,-0.1437,-0.0227,-0.0235, 0.2214, 0.2054,-0.0918, 0.0940, 0.0865,-0.4751, 0.1688,-0.2159,-0.1827, 0.3859,-0.0346, 0.3012,-0.0376
-0.2603, 0.0565,-0.1104, 3.8055, 0.2981, 0.1199, 0.1648, 0.0339,-0.3590,-0.3848, 0.0570, 0.3175, 0.1713, 0.0977,-0.2285, 0.2078, 0.1624,-0.1375, 0.3400, 0.0584,-0.2759,-0.3240,-0.2336,-0.2114, 0.0283, 0.2842,-0.3230,-0.1797,-0.1155,-0.0796, 0.1584,-0.1132, 0.1885,-0.1358, 0.0784, 0.0496, 0.1215, 0.1414, 0.0690, 0.3344
 0.0832,-0.0083, 0.2827, 0.2981, 3.3675,-0.1051, 0.2062, 0.1403,-0.2583, 0.0048, 0.1452, 0.3789, 0.2675,-0.2019,-0.0515,-0.0042,-0.0012,-0.0782,-0.3597, 0.0084, 0.0150,-0.2276,-0.0635,-0.3699,-0.0569, 0.1439, 0.2118,-0.1721, 0.1837, 0.2053,-0.1708, 0.1367,-0.1222, 0.0032,-0.0015, 0.0225,-0.1863, 0.1607,-0.1976,-0.3961
 0.1172,-0.3193,-0.4791, 0.1199,-0.1051, 3.9103, 0.0207,-0.2809,-0.0283, 0.0236,-0.1849, 0.0865,-0.0075,-0.2479, 0.0626, 0.0762,-0.2573,-0.0055,-0.1828,-0.0909,-0.1194,-0.1225, 0.1192, 0.1953,-0.1831,-0.0106, 0.1634,-0.1613, 0.2148,-0.1186, 0.0702,-0.2498,-0.0175,-0.2593,-0.2013, 0.1089, 0.1392, 0.0837,-0.2706, 0.2671
-0.0069,-0.3668,-0.0800, 0.1648, 0.2062, 0.0207, 3.6695,-0.1077,-0.1702,-0.1413,-0.0259, 0.1035, 0.2521, 0.6357, 0.4311, 0.2127,-0.1495, 0.0321,-0.0421,-0.0390, 0.1520,-0.0768, 0.0705, 0.0735, 0.0192, 0.0472, 0.1176, 0.0277, 0.0016, 0.0513,-0.0186,-0.0456,-0.2346,-0.0814,-0.0036,-0.2973,-0.2710,-0.0037,-0.1450,-0.4192
-0.0858, 0.0608,-0.0528, 0.0339, 0.1403,-0.2809,-0.1077, 4.0356, 0.1685, 0.0655, 0.0042,-0.0469,-0.0492,-0.1416, 0.0192, 0.4716,-0.1161,-0.2414,-0.1595,-0.1001,-0.1171, 0.2459,-0.1357,-0.0851, 0.1068, 0.2035,-0.2399, 0.1410,-0.0306,-0.3462,-0.0142,-0.0434, 0.0483, 0.0068,-0.0215, 0.2933,-0.0438, 0.0362, 0.1521, 0.1069
 0.2079,-0.2667,-0.0146,-0.3590,-0.2583,-0.0283,-0.1702, 0.1685, 3.6200, 0.1041, 0.0427, 0.0876,-0.0955, 0.2299,-0.0721,-0.2663, 0.1683,-0.3016, 0.1312, 0.2412, 0.0460, 0.1020,-0.1595,-0.4426,-0.1354, 0.5000,-0.2074,-0.2516,-0.0915,-0.2255,-0.4220, 0.0349,-0.1842,-0.1047,-0.4157, 0.0134, 0.2402,-0.2878, 0.1079,-0.1178
-0.1910, 0.3861, 0.0055,-0.3848, 0.0048, 0.0236,-0.1413, 0.0655, 0.1041, 3.9464, 0.0644, 0.0990,-0.0354, 0.0440, 0.0377,-0.2486,-0.2349, 0.4001, 0.2105, 0.0297, 0.1833,-0.2913, 0.1520,-0.3139,-0.2490, 0.0085, 0.0079, 0.0018, 0.1221, 0.2375,-0.2732, 0.2049,-0.1284, 0.3027, 0.2885, 0.2240, 0.0356, 0.3220, 0.1204, 0.1091
 0.0040, 0.0259,-0.1726, 0.0570, 0.1452,-0.1849,-0.0259, 0.0042, 0.0427, 0.0644, 3.4729, 0.0162, 0.2596, 0.2434, 0.0653, 0.0147, 0.2080, 0.0957, 0.0704,-0.1546,-0.1765, 0.1343,-0.2058, 0.0826, 0.0208,-0.1979, 0.0185,-0.5702, 0.3417, 0.2383, 0.3561, 0.0901,-0.3308, 0.0588,-0.0875, 0.2299,-0.0235, 0.1738,-0.1337,-0.1065
-0.3246, 0.1423, 0.1725, 0.3175, 0.3789, 0.0865, 0.1035,-0.0469, 0.0876, 0.0990, 0.0162, 4.2506,-0.1277,-0.0230, 0.0153, 0.3561, 0.2116,-0.0139,-0.0911, 0.1189, 0.1355,-0.2791, 0.2307, 0.0139, 0.0253, 0.0885, 0.0039, 0.0520, 0.1557, 0.0045,-0.1444,-0.0995,-0.0989,-0.1894,-0.1711,-0.0407,-0.3829,-0.2502,-0.1241, 0.2757
