 2.5651,-0.2035,-0.2014,-0.2062, 0.2456,-0.0148,-0.2070,-0.2521, 0.2462, 0.0695,-0.0420,-0.1053, 0.0780, 0.3548,-0.0931,-0.0369,-0.1804,-0.2911,-0.2416, 0.0079, 0.0227, 0.1240, 0.0016, 0.1448,-0.1011, 0.1040, 0.2547, 0.0880, 0.0736,-0.2344
-0.2035, 3.0371,-0.0849,-0.3445, 0.2136,-0.0470,-0.2736,-0.0571,-0.1456,-0.0337, 0.0074,-0.0688, 0.0328, 0.0047,-0.1924, 0.0090, 0.0851,-0.0667, 0.2072,-0.2281,-0.1987,-0.4425,-0.2801, 0.1613, 0.1709, 0.3659,-0.1957,-0.3952,-0.3466, 0.0747
-0.2014,-0.0849, 3.0748, 0.0335,-0.0629,-0.1500, 0.1826, 0.3996,-0.0517, 0.0988, 0.3674, 0.0521,-0.0314, 0.2413, 0.0126, 0.0880, 0.1690, 0.2934, 0.2405,-0.1390,-0.1245, 0.0249, 0.0347,-0.0987,-0.1421, 0.2352, 0.4006, 0.1132, 0.0548,-0.0721
-0.2062,-0.3445, 0.0335, 2.4184,-0.1847,-0.0333, 0.1463, 0.1803,-0.2121,-0.6124,-0.2796, 0.0224,-0.3246, 0.3028, 0.2807, 0.0129, 0.2187, 0.1129,-0.2792, 0.1543,-0.1541,-0.1099, 0.2651,-0.1835, 0.0313, 0.0474,-0.1028,-0.0145, 0.0262,-0.1762
 0.2456, 0.2136,-0.0629,-0.1847, 2.7394,-0.1441, 0.0609,-0.3397, 0.2152,-0.1202,-0.0619, 0.2278, 0.1473, 0.0343, 0.0553, 0.0930, 0.2060,-0.3041, 0.2151, 0.2148,-0.2096, 0.2611,-0.0108,-0.4320,-0.1332,-0.0870, 0.1628, 0.3366,-0.0741,-0.5805
-0.0148,-0.0470,-0.1500,-0.0333,-0.1441, 3.4362, 0.1816,-0.0697, 0.0390,-0.0481,-0.0129, 0.1772, 0.1356, 0.0012,-0.0007,-0.1677, 0.2106,-0.5083,-0.3145,-0.0375,-0.0507,-0.3955, 0.2326, 0.0784,-0.2803,-0.1826,-0.1211,-0.0457,-0.1797,-0.2239
-0.2070,-0.2736, 0.1826, 0.1463, 0.0609, 0.1816, 2.5766,-0.1543,-0.1578,-0.0718, 0.0840, 0.0601,-0.3292,-0.0108, 0.1141,-0.0523, 0.2072,-0.0720,-0.0100, 0.1889,-0.2033, 0.2453, 0.0164,-0.0541, 0.0753,-0.1411, 0.0985,-0.3093,-0.1115,-0.2072
-0.2521,-0.0571, 0.3996, 0.1803,-0.3397,-0.0697,-0.1543, 2.5922,-0.0088, 0.3039,-0.3893,-0.3265,-0.1288,-0.2464,-0.3419, 0.0235,-0.2189, 0.1373,-0.0283, 0.1389, 0.2099, 0.2718,-0.0074,-0.0451,-0.2318, 0.2453, 0.0077,-0.3679, 0.0536,-0.0596
 0.2462,-0.1456,-0.0517,-0.2121, 0.2152, 0.0390,-0.1578,-0.0088, 2.6740, 0.1029, 0.1272,-0.1888, 0.3696,-0.0232,-0.0650, 0.1357, 0.1846,-0.0709, 0.1881,-0.1513, 0.0400,-0.0893, 0.1517, 0.2436, 0.1594, 0.2236, 0.0146, 0.3934, 0.2552, 0.1034
 0.0695,-0.0337, 0.0988,-0.6124,-0.1202,-0.0481,-0.0718, 0.3039, 0.1029, 2.8605, 0.2943,-0.1362, 0.2059, 0.2805,-0.0324, 0.2353,-0.1007, 0.0343,-0.4531, 0.0684,-0.1378,-0.4626,-0.3688, 0.1213,-0.3791, 0.2052, 0.1295, 0.0726, 0.2158, 0.3162
