 3.4016, 0.1020,-0.0668, 0.3168, 0.1828, 0.2727, 0.8030, 0.4667,-0.4558,-0.2007,-0.1417,-0.0448, 0.3952, 0.0733, 0.1295, 0.0199,-0.5684, 0.2013,-0.3140, 0.0539,-0.0730,-0.1337, 0.1811,-0.0673, 0.2028,-0.5551, 0.0649, 0.0600, 0.0738,-0.0675
 0.1020, 2.9082,-0.5370,-0.4787, 0.2089, 0.1792, 0.2417,-0.2593, 0.0978, 0.0221,-0.0221,-0.2592,-0.0507,-0.1886, 0.0448,-0.2495, 0.1972,-0.0662,-0.1496, 0.2867,-0.0057,-0.0563, 0.0859, 0.2435,-0.0601,-0.2174, 0.1767, 0.6544, 0.3911,-0.2487
-0.0668,-0.5370, 3.0448,-0.0191, 0.0883, 0.4776, 0.0715, 0.1454, 0.0076, 0.1224, 0.1499,-0.0973, 0.1896, 0.0210,-0.0145, 0.2143, 0.0516, 0.1201,-0.1470,-0.1574, 0.0490, 0.1463, 0.6308, 0.1155, 0.2640, 0.2059,-0.3409,-0.1977,-0.0851, 0.1621
 0.3168,-0.4787,-0.0191, 3.5273,-0.6189,-0.2328, 0.3143, 0.1707,-0.0139,-0.3067,-0.0227, 0.2912, 0.2995, 0.1342, 0.1985, 0.2062,-0.2185,-0.2751,-0.3523, 0.2568, 0.2466, 0.2496, 0.3028, 0.0522,-0.0302, 0.0859, 0.3642,-0.5812,-0.4319, 0.1075
 0.1828, 0.2089, 0.0883,-0.6189, 3.1719, 0.3587,-0.1018,-0.0034, 0.0809, 0.2907, 0.0575,-0.1613,-0.4738,-0.2775,-0.1389,-0.0827,-0.5540, 0.4019,-0.0124,-0.0475,-0.2600, 0.2587, 0.0229, 0.4143, 0.0316,-0.0352,-0.2058, 0.2960, 0.2897,-0.1170
 0.2727, 0.1792, 0.4776,-0.2328, 0.3587, 2.9770, 0.4222,-0.0140,-0.1303, 0.3647,-0.0583,-0.0631, 0.2220, 0.0094,-0.2386,-0.0790,-0.1293, 0.2899,-0.1193,-0.0040,-0.1122, 0.2645,-0.1567, 0.3114, 0.0159, 0.2509,-0.0742, 0.0265, 0.0005,-0.0819
 0.8030, 0.2417, 0.0715, 0.3143,-0.1018, 0.4222, 2.7162, 0.0702, 0.0112, 0.1458, 0.1748,-0.1745, 0.3487, 0.0794, 0.0010, 0.1577, 0.1419,-0.2765,-0.2908, 0.1969,-0.3286, 0.1290,-0.0845, 0.1708,-0.4836, 0.2673, 0.2240,-0.0962, 0.1265,-0.3067
 0.4667,-0.2593, 0.1454, 0.1707,-0.0034,-0.0140, 0.0702, 2.6626,-0.1790,-0.2229,-0.1761, 0.0359,-0.0895, 0.1408,-0.1090,-0.1630,-0.1137, 0.0168,-0.2938,-0.3078, 0.0926,-0.0064, 0.2325, 0.1258,-0.1670,-0.2367,-0.0576,-0.0165, 0.0932, 0.1413
-0.4558, 0.0978, 0.0076,-0.0139, 0.0809,-0.1303, 0.0112,-0.1790, 2.5976,-0.1043, 0.1059,-0.0354, 0.1648, 0.1598, 0.2633, 0.0811, 0.1006,-0.2812, 0.0073, 0.4700,-0.0249, 0.1028,-0.0966,-0.4170,-0.2508, 0.0317, 0.2486,-0.1412, 0.0881, 0.3076
-0.2007, 0.0221, 0.1224,-0.3067, 0.2907, 0.3647, 0.1458,-0.2229,-0.1043, 2.8226, 0.0196, 0.0706, 0.0894,-0.0447, 0.2837,-0.0402,-0.0381, 0.0317, 0.3053,-0.1083, 0.0707,-0.1821,-0.0537,-0.0833, 0.2507, 0.0679,-0.3104,-0.4252,-0.3898, 0.1262
-0.1417,-0.0221, 0.1499,-0.0227, 0.0575,-0.0583, 0.1748,-0.1761, 0.1059, 0.0196, 3.1096,-0.0700,-0.1364,-0.3778,-0.0154,-0.0756, 0.4533,-0.1902,-0.0341, 0.1011, 0.0128,-0.0242, 0.0294,-0.1974,-0.2790,-0.1277, 0.2431, 0.2886, 0.1668, 0.0103
-0.0448,-0.2592,-0.0973, 0.2912,-0.1613,-0.0631,-0.1745, 0.0359,-0.0354, 0.0706,-0.0700, 2.8949,-0.1643,-0.0221, 0.2836, 0.6856,-0.2650,-0.0721, 0.0233, 0.1949, 0.0011, 0.0226, 0.2119, 0.1494, 0.0354, 0.1167,-0.0609, 0.0257,-0.0038, 0.1297
 0.3952,-0.0507, 0.1896, 0.2995,-0.4738, 0.2220, 0.3487,-0.0895, 0.1648, 0.0894,-0.1364,-0.1643, 2.8797,-0.2105, 0.0689,-0.2376,-0.2604,-0.0440,-0.1143,-0.4017,-0.2246, 0.2151,-0.0546,-0.2257, 0.3551,-0.1511, 0.4217, 0.0615, 0.1791,-0.1879
 0.0733,-0.1886, 0.0210, 0.1342,-0.2775, 0.0094, 0.0794, 0.1408, 0.1598,-0.0447,-0.3778,-0.0221,-0.2105, 2.8421, 0.1871,-0.0144,-0.0791,-0.2567,-0.0289,-0.3053, 0.2537, 0.3306,-0.2583, 0.1645, 0.0431,-0.1630, 0.0309,-0.2793,-0.0486, 0.0266
 0.1295, 0.0448,-0.0145, 0.1985,-0.1389,-0.2386, 0.0010,-0.1090, 0.2633, 0.2837,-0.0154, 0.2836, 0.0689, 0.1871, 3.0151, 0.1519, 0.4435,-0.0704,-0.0143,-0.0672, 0.1910,-0.0114, 0.2794,-0.1109,-0.4440,-0.0142,-0.2010,-0.1190,-0.3621,-0.0006
 0.0199,-0.2495, 0.2143, 0.2062,-0.0827,-0.0790, 0.1577,-0.1630, 0.0811,-0.0402,-0.0756, 0.6856,-0.2376,-0.0144, 0.1519, 2.1803, 0.2830,-0.3494,-0.0010,-0.1043,-0.2897,-0.0914,-0.0326, 0.0184, 0.0929, 0.1615, 0.0191,-0.3554,-0.3770, 0.3680
-0.5684, 0.1972, 0.0516,-0.2185,-0.5540,-0.1293, 0.1419,-0.1137, 0.1006,-0.0381, 0.4533,-0.2650,-0.2604,-0.0791, 0.4435, 0.2830, 2.9095,-0.0931, 0.3463,-0.1899, 0.2027,-0.0636,-0.3423, 0.0640,-0.2375,-0.0945, 0.5188, 0.3961, 0.1318, 0.2334
 0.2013,-0.0662, 0.1201,-0.2751, 0.4019, 0.2899,-0.2765, 0.0168,-0.2812, 0.0317,-0.1902,-0.0721,-0.0440,-0.2567,-0.0704,-0.3494,-0.0931, 3.2637,-0.1401,-0.0073,-0.3663,-0.2077, 0.0576,-0.0280, 0.0655,-0.0414, 0.0354, 0.1944, 0.0104,-0.1762
-0.3140,-0.1496,-0.1470,-0.3523,-0.0124,-0.1193,-0.2908,-0.2938, 0.0073, 0.3053,-0.0341, 0.0233,-0.1143,-0.0289,-0.0143,-0.0010, 0.3463,-0.1401, 3.7770, 0.2730, 0.3559,-0.0969, 0.1298, 0.1189, 0.2822, 0.0369, 0.2825, 0.0920,-0.3047, 0.1441
 0.0539, 0.2867,-0.1574, 0.2568,-0.0475,-0.0040, 0.1969,-0.3078, 0.4700,-0.1083, 0.1011, 0.1949,-0.4017,-0.3053,-0.0672,-0.1043,-0.1899,-0.0073, 0.2730, 3.0076,-0.1242, 0.1204,-0.1327,-0.3100,-0.3012, 0.0450, 0.5922, 0.1727, 0.0294, 0.1792
-0.0730,-0.0057, 0.0490, 0.2466,-0.2600,-0.1122,-0.3286, 0.0926,-0.0249, 0.0707, 0.0128, 0.0011,-0.2246, 0.2537, 0.1910,-0.2897, 0.2027,-0.3663, 0.3559,-0.1242, 2.7226,-0.0590, 0.4463, 0.1914, 0.2833, 0.1319, 0.0207, 0.0933, 0.3063,-0.0467
-0.1337,-0.0563, 0.1463, 0.2496, 0.2587, 0.2645, 0.1290,-0.0064, 0.1028,-0.1821,-0.0242, 0.0226, 0.2151, 0.3306,-0.0114,-0.0914,-0.0636,-0.2077,-0.0969, 0.1204,-0.0590, 2.2657,-0.3746, 0.5105, 0.1625, 0.3640,-0.1227,-0.2848,-0.0039, 0.0651
 0.1811, 0.0859, 0.6308, 0.3028, 0.0229,-0.1567,-0.0845, 0.2325,-0.0966,-0.0537, 0.0294, 0.2119,-0.0546,-0.2583, 0.2794,-0.0326,-0.3423, 0.0576, 0.1298,-0.1327, 0.4463,-0.3746, 2.6566, 0.0050, 0.2636,-0.0809,-0.3650,-0.0617,-0.0229,-0.1122
-0.0673, 0.2435, 0.1155, 0.0522, 0.4143, 0.3114, 0.1708, 0.1258,-0.4170,-0.0833,-0.1974, 0.1494,-0.2257, 0.1645,-0.1109, 0.0184, 0.0640,-0.0280, 0.1189,-0.3100, 0.1914, 0.5105, 0.0050, 2.8227,-0.3582,-0.3508,-0.1020,-0.0636, 0.0959, 0.0385
 0.2028,-0.0601, 0.2640,-0.0302, 0.0316, 0.0159,-0.4836,-0.1670,-0.2508, 0.2507,-0.2790, 0.0354, 0.3551, 0.0431,-0.4440, 0.0929,-0.2375, 0.0655, 0.2822,-0.3012, 0.2833, 0.1625, 0.2636,-0.3582, 2.6107,-0.0143,-0.3890,-0.0570,-0.0424,-0.1312
-0.5551,-0.2174, 0.2059, 0.0859,-0.0352, 0.2509, 0.2673,-0.2367, 0.0317, 0.0679,-0.1277, 0.1167,-0.1511,-0.1630,-0.0142, 0.1615,-0.0945,-0.0414, 0.0369, 0.0450, 0.1319, 0.3640,-0.0809,-0.3508,-0.0143, 3.2752, 0.1566,-0.3494,-0.1244, 0.4762
