 2.2666, 0.8990, 1.0744, 2.0745,-2.1774,-3.7570,-0.8079, 4.2829,-0.8755,-4.0592, 2.3899, 1.2647, 0.4992,-2.8945,-2.1241, 4.1113,-0.5711,-1.5959,-4.1735,-2.4433,-2.3016,-4.9381, 3.3800, 4.7465,-1.9891, 0.7124, 4.5213,-3.8790, 2.6672,-1.4890, 4.7688,-4.2467,-0.4191,-4.5872, 0.7086, 4.1486,-3.3608,-4.4357,-1.3937,-3.9170,-1.0070, 3.5260, 1.7131, 0.6672, 0.8413, 0.1056,-4.2539,-4.7477, 0.0546,-3.5586,-1.1832, 4.1620, 3.5446,-3.8798,-4.7156,-2.6928,-3.5454,-1.1752, 2.0573, 0.8081
-0.0852,-3.3111,-2.4190, 4.0060,-2.0626,-4.6984, 4.0311, 1.1275,-4.7782,-2.9536, 4.0065,-3.5399, 3.1593,-0.4847, 0.0983,-0.6719, 1.2155, 0.9734, 3.6617,-0.1599,-0.1093, 2.8992,-2.9008, 0.0173, 3.3658, 3.9986, 2.3008,-4.2407, 1.7373, 3.4327, 1.1392,-4.5965, 0.8534,-1.0133,-4.5872,-2.6003,-3.1850,-1.2980,-2.7140,-2.2086, 2.8806,-3.8046,-3.9738,-2.8827, 0.0739, 4.2612,-2.5315, 1.2397,-4.2299,-2.6459,-4.4474, 0.1517, 2.2015, 1.3825,-2.9426,-3.4611, 1.6536, 2.7964, 3.6883, 4.0012
 1.4334,-3.2198,-3.7781,-0.3072, 4.9179,-2.1157,-2.1164,-2.2392,-0.7735,-0.5354,-3.8181,-2.2913,-3.0071, 0.3960,-2.6922, 0.4238, 4.3528, 2.5664, 1.1582, 4.9129,-4.5644,-4.8038, 1.6842, 3.8568,-3.5855, 0.4946, 1.3732, 4.7301, 2.7331, 1.1706,-1.9592, 2.7036,-2.4217,-1.0640,-2.1172,-0.1567,-3.3771, 3.7387,-4.8225, 3.8476, 4.3326,-0.7870,-3.3827, 0.0475,-0.6165, 4.5423, 4.4826,-4.1697,-3.1977, 1.2727, 4.9380, 0.3625,-0.3636,-1.1275, 2.2113,-1.9513, 2.7837, 4.1296, 4.6497,-1.9610
-2.7741, 3.4439,-3.5779, 3.9241,-4.7987, 2.9256, 1.0257, 3.5639,-2.6697, 3.4629, 0.2111, 1.8837,-4.1585, 4.8556,-3.6360,-0.2635, 3.1007, 1.8612, 3.9643,-4.1236, 4.9314, 4.1096,-4.8148, 1.8584, 1.7385, 0.7055,-3.8872,-1.3755, 1.6856,-3.5398, 1.1950,-0.2414,-0.1853,-3.0337,-3.7878, 4.6301, 2.1669,-0.9698, 0.1654, 2.3272, 0.3008, 0.4243,-0.1387,-0.6749,-0.9415, 4.5107, 4.5109,-3.5581, 1.3989,-4.2337,-4.9749,-4.5302,-3.6350, 4.0087, 2.8886, 1.6239,-0.5126,-2.2342,-0.4681,-3.6438
 3.5813,-2.3024,-1.6335, 3.5102,-1.7197,-0.6267, 1.7684, 4.7945, 1.3127,-0.0009,-2.8087, 4.5573,-2.2683,-0.4997,-3.0731, 3.0424, 2.3454, 3.4267, 3.9319, 4.0218,-1.9461, 2.7844, 4.0751, 1.1300, 4.7070,-3.8343,-2.7384,-0.8101,-1.2514,-4.2084, 3.0374, 2.2349, 1.6149, 4.3968, 4.3800, 2.2845, 4.4229,-1.7812, 4.7247,-3.0293,-0.8918,-0.3125, 2.4261,-0.2696, 0.1826,-4.2808,-4.8820,-2.2827, 4.9532, 3.3521,-0.9663, 4.9605,-0.0563, 4.2380, 1.1956,-4.4354, 0.5674, 3.0386, 1.2083, 1.1836
-0.8501, 0.3250,-4.8275,-4.8201, 4.6403, 4.3818, 0.6977,-0.4268,-1.1756, 4.3597, 3.6614, 4.0265,-1.5504,-2.4003, 0.9212,-2.0736,-0.7704, 4.0688, 0.5335,-3.6046, 3.5965, 2.8504,-0.4241,-2.4777,-4.8312,-4.6532, 3.1748, 3.3673, 2.3075, 2.3684,-2.7582,-1.0745,-3.3092, 0.5608, 1.2772, 3.9237,-2.1932, 1.6244,-0.2473, 3.2496, 4.5493, 2.8245, 2.7266, 0.5834, 3.5654,-3.2937,-3.8742, 2.6326, 4.8432,-3.5847, 2.1838,-0.7706,-1.7066, 4.6592, 4.2686,-0.3353, 2.0351,-1.4849,-1.2047,-4.3377
-4.2185,-2.4428, 4.4927, 1.7495, 2.1781,-3.7240,-2.7840,-2.6573, 3.3953,-0.3377,-4.1134, 0.1368, 1.4021, 2.1726, 0.4214,-2.7785, 2.5989,-0.6358,-4.1758,-1.9935,-4.9832,-2.1487,-2.8090, 3.7464, 2.8867,-0.5838,-0.3454, 4.8006, 2.9196, 4.2572, 3.4480, 4.4564, 3.5879,-4.5281, 1.4024, 1.1083, 3.3572,-0.4383,-4.0532, 4.6349, 3.8812, 0.8862,-1.2011,-1.8760,-1.6813, 2.8884,-3.5974, 2.0898, 2.1617, 3.0145, 0.3152, 3.8507, 0.1262,-3.1355, 0.8293, 3.7006, 1.1032,-4.9510,-0.2624,-3.1202
-4.7406, 4.5368,-3.9778,-0.1143,-1.1802, 4.4096, 4.6095, 3.9623,-3.1364,-3.5304,-2.4791, 0.9260,-2.2202, 0.5786, 1.0466, 1.9867,-4.5263, 1.8992,-0.4735, 1.8045,-3.4645,-0.5747,-0.0710, 3.9017, 4.0428, 2.8415, 1.3887,-2.1453,-3.8840,-0.6284, 0.1054, 0.8777,-4.0715,-1.7895,-4.3465, 1.4578,-0.8696, 2.8175, 1.0134,-3.0248, 0.3369, 2.3160, 2.1863, 2.0595,-3.7421, 1.9929,-2.0534,-0.5444,-2.9582, 3.9114,-3.7587,-1.0088, 3.0187, 1.5554, 2.4975,-1.3259,-4.6731,-1.4530,-4.8345, 0.1792
-3.3528, 2.1267,-1.8673,-4.5579,-3.7249, 3.4387, 1.2217, 2.5370,-0.3705,-3.1048, 1.7975,-1.8906, 2.3286,-2.4781,-0.9992, 0.1769,-3.3663,-0.4592,-4.3908,-4.4725,-3.6905, 4.7416, 3.2096, 0.8253, 3.0945, 0.2878,-4.1942,-3.2456, 2.0166,-3.2807,-0.5319,-1.2386, 3.5577,-3.2926, 3.8315,-1.7145,-2.3114, 4.5187, 1.0122, 0.0728,-3.9893, 0.6404,-2.7689, 4.2749,-2.0617,-2.3134,-3.3284,-2.5050,-1.1628,-3.5527, 4.1415, 1.9765, 4.6984, 3.7789, 3.3553,-1.6692, 2.5969,-4.4707, 3.4543,-0.6458
-2.9970,-2.4636, 1.3457,-4.5575, 0.9751,-3.5323,-1.0900,-3.1257,-2.4288, 3.3941,-4.4244,-0.5297,-4.0097, 1.5091, 2.6383, 1.0055,-3.8901, 3.3445,-0.0757,-0.7169,-4.9552,-1.0808,-3.8069,-0.2333, 3.5579, 3.8880, 2.3324,-0.7613, 4.2368,-1.3905,-2.6285, 0.9084,-3.0009, 4.8186, 0.9879, 1.5959, 1.7914, 2.4513, 2.7072, 4.3335,-0.9490, 2.5047,-2.6815,-1.8359, 2.5284, 0.5924, 4.1956,-2.5066, 2.2307,-3.6299, 4.9024,-1.3700,-4.1254,-2.2115,-1.5617,-0.2664, 1.6556,-1.7612, 0.1911,-0.4800
