 2.7117, 0.2862,-0.5054, 0.9234, 0.2735,-0.2241, 0.4365,-0.1134,-0.4396,-0.4174
 0.2862, 3.5461, 0.3402, 0.5703, 0.2949, 0.6291,-0.2139,-0.8445,-0.1803,-0.2896
-0.5054, 0.3402, 3.2041,-0.3092,-0.6302, 0.2565,-1.4084, 0.2419,-0.3698,-0.5239
 0.9234, 0.5703,-0.3092, 3.7041,-0.2145,-0.1365, 0.0065, 0.2252, 0.0885, 0.3630
 0.2735, 0.2949,-0.6302,-0.2145, 3.9722, 0.7931, 0.1789,-0.5690, 0.2500,-0.1619
-0.2241, 0.6291, 0.2565,-0.1365, 0.7931, 3.9684,-0.1162, 0.2122,-0.4178, 0.9703
 0.4365,-0.2139,-1.4084, 0.0065, 0.1789,-0.1162, 3.4610,-0.5159, 0.0786, 0.1506
-0.1134,-0.8445, 0.2419, 0.2252,-0.5690, 0.2122,-0.5159, 3.1928, 0.0001, 0.8371
-0.4396,-0.1803,-0.3698, 0.0885, 0.2500,-0.4178, 0.0786, 0.0001, 2.7553, 0.5014
-0.4174,-0.2896,-0.5239, 0.3630,-0.1619, 0.9703, 0.1506, 0.8371, 0.5014, 3.8362
