-4.3732,-3.1788, 3.2417,-0.4380, 4.7631,-2.4497,-3.9085, 0.9246,-0.2082, 4.5766
 0.0500, 3.0245, 3.2924,-3.8630, 0.6628,-4.6272, 0.3086,-0.2468,-1.6816,-1.2176
-3.8990, 2.7663, 1.1504,-0.4730,-3.8941, 1.5981,-4.4889, 0.6601, 4.0245,-0.5097
-2.6666, 0.0381,-1.4644, 1.5254,-1.3635,-0.9050,-4.3115, 2.5063, 1.1866, 4.9323
 0.4391,-2.4353,-3.4270,-2.0781,-3.7398,-3.3280,-2.9717, 2.3632, 4.5976,-4.6995
 4.1135,-3.6714,-0.3811,-4.6728, 1.0713, 3.3174, 3.2352,-2.9501,-2.2848,-2.0253
-3.0723,-3.6637, 0.1820,-2.3819,-4.1019, 3.0362, 0.3042, 2.0257,-3.6105, 1.5709
 4.7808,-0.8483,-2.6919, 3.3013, 2.5434,-4.6485,-3.9514,-4.8542,-3.2844,-2.5648
 4.9397,-0.7926,-4.6365, 2.4867, 1.2185, 2.6909, 0.0247,-0.1396,-4.7496, 3.4258
 3.9206,-0.1110,-1.5616,-1.1215,-1.2446, 1.4933,-4.1660,-4.8138, 1.2112,-0.3045
-3.2479, 4.8059, 2.5786, 4.0635,-4.5533,-4.4504, 3.6566,-0.8557, 3.5636,-2.1207
 1.7701, 4.5504,-0.0052, 3.1969,-2.8246, 3.3721, 3.9671, 3.2938, 2.1588,-2.2300
-4.1019, 4.7734,-2.9766, 2.8798,-4.0327,-2.9915,-1.0352, 4.4492, 0.1708,-0.8220
-3.6589, 2.5637, 4.3453,-3.8278,-4.8826, 4.8696,-1.6051, 2.1936, 3.1739,-3.1155
 4.5439, 3.8667, 4.8869, 4.0097, 1.1131,-3.1319, 0.1139,-4.1567, 4.9981,-0.4024
