 3.8521, 0.0060, 0.2516,-0.0401,-0.0245,-0.0935,-0.3061, 0.1605, 0.0774, 0.0842, 0.2317,-0.2240, 0.0308, 0.0200,-0.2044, 0.2747, 0.4092, 0.1662,-0.1800, 0.1955, 0.4699, 0.1297,-0.1234, 0.2441,-0.0582, 0.3911, 0.2431,-0.1078,-0.3126,-0.3599
 0.0060, 3.2865, 0.3187, 0.0290, 0.0478,-0.0704,-0.3522,-0.0934, 0.2030,-0.0489, 0.0519,-0.0196,-0.0398, 0.4825,-0.1225,-0.4476,-0.1530, 0.4083, 0.4776, 0.2562,-0.1305,-0.2224,-0.3947, 0.1502,-0.1206, 0.3292, 0.3896, 0.4685,-0.3693,-0.3500
 0.2516, 0.3187, 3.2323,-0.2460,-0.0812, 0.2011,-0.3510, 0.2130, 0.4602,-0.1532,-0.0439, 0.1760, 0.0361, 0.2039, 0.1146,-0.4134, 0.1291, 0.3476,-0.4037,-0.5597,-0.0171,-0.1066, 0.1167, 0.2641, 0.0199, 0.4398,-0.1451,-0.5847,-0.2178, 0.0482
-0.0401, 0.0290,-0.2460, 2.9180, 0.0297,-0.4665,-0.0926,-0.3651,-0.2564, 0.0208,-0.1251,-0.1066, 0.0699,-0.0360,-0.3801,-0.1889,-0.0242, 0.2052,-0.1690,-0.1821,-0.2786,-0.1401, 0.2991,-0.1545,-0.0823, 0.0315,-0.3928, 0.1631,-0.3244,-0.2201
-0.0245, 0.0478,-0.0812, 0.0297, 2.9804, 0.0943,-0.3027,-0.1615,-0.0937, 0.1424,-0.1586,-0.0573,-0.4286, 0.2687, 0.2321,-0.1858, 0.2632,-0.2054,-0.0088, 0.1042, 0.3445,-0.1897,-0.1292,-0.4535, 0.2623, 0.4128,-0.2635, 0.3919, 0.0692,-0.3425
-0.0935,-0.0704, 0.2011,-0.4665, 0.0943, 3.3705, 0.1984,-0.0467,-0.1503,-0.4277,-0.1418, 0.1566,-0.5918, 0.1720, 0.2210, 0.2499,-0.1334, 0.1224,-0.1182,-0.4997, 0.2363,-0.5467,-0.0166,-0.1153,-0.5826, 0.0339,-0.3034, 0.2065,-0.0231,-0.0059
-0.3061,-0.3522,-0.3510,-0.0926,-0.3027, 0.1984, 3.5017, 0.4184,-0.1240, 0.3575,-0.2629, 0.1864,-0.1826,-0.0768, 0.4353, 0.3028,-0.1520, 0.1697,-0.0122,-0.2313, 0.1945,-0.0084,-0.5658,-0.2440,-0.3128,-0.3936, 0.7839,-0.0062,-0.4978,-0.2131
 0.1605,-0.0934, 0.2130,-0.3651,-0.1615,-0.0467, 0.4184, 3.6448,-0.1959, 0.2748, 0.2746,-0.2105,-0.0614, 0.0962,-0.2282, 0.1061, 0.0485,-0.0408, 0.0329, 0.2163,-0.2365, 0.2173, 0.4177,-0.3799, 0.5048, 0.2063, 0.3213, 0.1612,-0.3240,-0.0773
 0.0774, 0.2030, 0.4602,-0.2564,-0.0937,-0.1503,-0.1240,-0.1959, 3.8323, 0.1250,-0.2683, 0.0172, 0.2119,-0.3507,-0.1904,-0.0443, 0.2609, 0.1702,-0.0691, 0.1696, 0.0210,-0.7265,-0.1140,-0.3385,-0.4475, 0.3440, 0.3385,-0.2621,-0.0072, 0.1789
 0.0842,-0.0489,-0.1532, 0.0208, 0.1424,-0.4277, 0.3575, 0.2748, 0.1250, 3.0900, 0.3100,-0.0520,-0.2013, 0.2230,-0.0906,-0.3091,-0.1312,-0.0025, 0.1115, 0.2533, 0.3379, 0.0813, 0.1297,-0.2384,-0.1295, 0.4486,-0.2548, 0.2239,-0.0490, 0.1608
