 3.3756,-0.1160, 0.1306, 0.0453, 0.3332, 0.5295, 0.1682, 0.2625, 0.4315,-0.2526, 0.0981, 0.0896,-0.0414,-0.0662, 0.2564,-0.0898, 0.0122,-0.2686,-0.5823,-0.1249
-0.1160, 3.1956,-0.0675, 0.0714,-0.6726,-0.1045, 0.4479,-0.4753,-0.1865, 0.2170,-0.1301,-0.0062,-0.4295,-0.0009, 0.8191, 0.0635, 0.3017,-0.5743,-0.1400,-0.3595
 0.1306,-0.0675, 2.5863,-0.0416, 0.3025,-0.1905, 0.1248, 0.6408, 0.1955,-0.8408,-0.1124,-0.1764,-0.7195, 0.2032,-0.1054, 0.1974, 0.0581,-0.4915, 0.4837,-0.2047
 0.0453, 0.0714,-0.0416, 3.7715, 0.1234, 0.2201,-0.3003,-0.2054, 0.1351, 0.0473,-0.5344,-0.2228,-0.4616,-0.1035,-0.1532,-0.3435, 0.5621, 0.2898, 0.0181, 0.4402
 0.3332,-0.6726, 0.3025, 0.1234, 3.0342,-0.0517, 0.4827,-0.1475,-0.2353,-0.3787,-0.1266,-0.1453, 0.6944,-0.1101, 0.1830,-0.5833, 0.3893,-0.2019, 0.1192, 0.1827
 0.5295,-0.1045,-0.1905, 0.2201,-0.0517, 3.1099, 0.0875,-0.6287, 0.2130,-0.2293, 0.5010, 0.5178,-0.5993, 0.0226,-0.0035,-0.4545, 0.5562,-0.1469,-0.5543, 0.0457
 0.1682, 0.4479, 0.1248,-0.3003, 0.4827, 0.0875, 3.6727, 0.5537,-0.2103, 0.4135, 0.3041, 0.1750,-0.4031, 0.0510, 0.0918,-0.1520,-0.3077, 0.1358,-0.2621, 0.3443
 0.2625,-0.4753, 0.6408,-0.2054,-0.1475,-0.6287, 0.5537, 3.1412, 0.2436,-0.2966,-0.2903, 0.0009,-0.1337, 0.4059,-0.5397, 0.1694,-0.1104, 0.1711,-0.1892, 0.2157
 0.4315,-0.1865, 0.1955, 0.1351,-0.2353, 0.2130,-0.2103, 0.2436, 2.8466, 0.1556,-0.0983,-0.0988, 0.2238, 0.4976, 0.2452,-0.0156, 0.7465,-0.0569, 0.3022, 0.2614
-0.2526, 0.2170,-0.8408, 0.0473,-0.3787,-0.2293, 0.4135,-0.2966, 0.1556, 2.9456,-0.1288, 0.3003, 0.4990,-0.1123,-0.3108, 0.0191, 0.0542, 0.1782, 0.2808, 0.1591
 0.0981,-0.1301,-0.1124,-0.5344,-0.1266, 0.5010, 0.3041,-0.2903,-0.0983,-0.1288, 4.1135, 0.0143, 0.3502,-0.2768, 0.0618, 0.6923, 0.3202,-0.1619, 0.2318,-0.0746
 0.0896,-0.0062,-0.1764,-0.2228,-0.1453, 0.5178, 0.1750, 0.0009,-0.0988, 0.3003, 0.0143, 2.8967,-0.1366, 0.0972,-0.4181,-0.2577,-0.0995,-0.1801,-0.3433,-0.7074
-0.0414,-0.4295,-0.7195,-0.4616, 0.6944,-0.5993,-0.4031,-0.1337, 0.2238, 0.4990, 0.3502,-0.1366, 3.3421, 0.4931, 0.0686,-0.0088,-0.1839, 0.0108,-0.3041, 0.2670
-0.0662,-0.0009, 0.2032,-0.1035,-0.1101, 0.0226, 0.0510, 0.4059, 0.4976,-0.1123,-0.2768, 0.0972, 0.4931, 3.3724, 0.0433, 0.1194,-0.0729,-0.0914, 0.3311, 0.0953
 0.2564, 0.8191,-0.1054,-0.1532, 0.1830,-0.0035, 0.0918,-0.5397, 0.2452,-0.3108, 0.0618,-0.4181, 0.0686, 0.0433, 3.4039,-0.0213, 0.1570, 0.0482, 0.3435,-0.1866
-0.0898, 0.0635, 0.1974,-0.3435,-0.5833,-0.4545,-0.1520, 0.1694,-0.0156, 0.0191, 0.6923,-0.2577,-0.0088, 0.1194,-0.0213, 3.1042, 0.2935, 0.1010,-0.1500,-0.8480
 0.0122, 0.3017, 0.0581, 0.5621, 0.3893, 0.5562,-0.3077,-0.1104, 0.7465, 0.0542, 0.3202,-0.0995,-0.1839,-0.0729, 0.1570, 0.2935, 3.1793,-0.3236,-0.1958, 0.1725
-0.2686,-0.5743,-0.4915, 0.2898,-0.2019,-0.1469, 0.1358, 0.1711,-0.0569, 0.1782,-0.1619,-0.1801, 0.0108,-0.0914, 0.0482, 0.1010,-0.3236, 3.1667,-0.1506, 0.3763
-0.5823,-0.1400, 0.4837, 0.0181, 0.1192,-0.5543,-0.2621,-0.1892, 0.3022, 0.2808, 0.2318,-0.3433,-0.3041, 0.3311, 0.3435,-0.1500,-0.1958,-0.1506, 3.2675,-0.2454
-0.1249,-0.3595,-0.2047, 0.4402, 0.1827, 0.0457, 0.3443, 0.2157, 0.2614, 0.1591,-0.0746,-0.7074, 0.2670, 0.0953,-0.1866,-0.8480, 0.1725, 0.3763,-0.2454, 2.5982
