 3.6808, 0.0731,-0.1931,-0.1873,-0.1020,-0.0748,-0.0946, 0.0030, 0.0128,-0.0314, 0.0267,-0.0498,-0.0332,-0.1505,-0.1182,-0.3513, 0.1027, 0.2336,-0.1184, 0.1564, 0.2916,-0.2770,-0.3666,-0.1035,-0.0325,-0.0897,-0.2739, 0.0485,-0.1163, 0.2221, 0.0137,-0.1860, 0.0660, 0.1214, 0.1211, 0.1252, 0.0201, 0.1835,-0.1768, 0.0171,-0.1605,-0.4875,-0.2352,-0.3705, 0.0173,-0.0794, 0.1876,-0.0194,-0.1412,-0.0167,-0.1901,-0.3026, 0.5050, 0.0114,-0.1346,-0.1802,-0.1856, 0.3015,-0.0426, 0.0052
 0.0731, 3.5753,-0.0750, 0.0196,-0.0143, 0.3699, 0.0513,-0.1150,-0.0736,-0.2203,-0.1006,-0.1728, 0.0071, 0.0879, 0.2472,-0.0836,-0.1486,-0.1882,-0.0515, 0.1313, 0.2328,-0.2811, 0.1179,-0.3246, 0.1102, 0.0094,-0.0718, 0.0793, 0.0669,-0.4080,-0.0029, 0.2073, 0.0397, 0.0453,-0.0593, 0.1336,-0.1602, 0.1488, 0.0071,-0.1705,-0.1534, 0.3137,-0.3629, 0.3125,-0.1273, 0.0815, 0.1486,-0.3357, 0.0421, 0.1902, 0.2090, 0.0041,-0.2223,-0.2348,-0.0751,-0.2786, 0.0066, 0.0212,-0.0712, 0.0674
-0.1931,-0.0750, 3.3959,-0.0426, 0.1645,-0.0605, 0.2570, 0.1376, 0.2042,-0.0368,-0.3276,-0.2605,-0.1269,-0.0600,-0.0833, 0.0933,-0.0971,-0.0636,-0.1740,-0.2860,-0.1289,-0.0130,-0.1090,-0.2202, 0.3102, 0.1572, 0.0208,-0.3610, 0.2296, 0.1407, 0.1834,-0.0916,-0.1064, 0.0195,-0.3251, 0.1344, 0.0941, 0.1093,-0.2061,-0.1537,-0.1445, 0.0606,-0.0078,-0.0912,-0.1554,-0.0031,-0.1309, 0.3059,-0.1006,-0.0430, 0.1345, 0.2982,-0.3417, 0.2636, 0.0654, 0.0757, 0.1230,-0.1198, 0.1410, 0.1611
-0.1873, 0.0196,-0.0426, 3.3416, 0.1821, 0.2262, 0.2713, 0.1988,-0.1774,-0.3043, 0.0665,-0.0077, 0.0976, 0.0557, 0.0571,-0.0491,-0.1400, 0.5689, 0.0259,-0.3128, 0.3089,-0.1296, 0.0252, 0.3686, 0.0277,-0.0232, 0.0799, 0.1117, 0.0736,-0.0990,-0.1351, 0.1755, 0.0307,-0.0180, 0.1740,-0.2824,-0.0887,-0.1792, 0.3094,-0.2950,-0.1673,-0.2510,-0.0809, 0.2810,-0.1743,-0.2957, 0.0598,-0.0949, 0.0957, 0.3640, 0.4847, 0.2468, 0.2354, 0.1182,-0.2349,-0.0274, 0.2478,-0.2064, 0.1322, 0.2466
-0.1020,-0.0143, 0.1645, 0.1821, 3.8670,-0.2594,-0.0402, 0.0047, 0.2293, 0.1838,-0.0786, 0.1588,-0.1903,-0.0520,-0.0893,-0.3470, 0.0184, 0.1026,-0.1191,-0.0275, 0.0519, 0.2688, 0.1798,-0.1908,-0.3048, 0.3841, 0.1803,-0.3314,-0.0517,-0.3893,-0.0695,-0.0338, 0.1201, 0.0593,-0.0483,-0.1085, 0.0582, 0.0820, 0.0236,-0.0971,-0.0761,-0.1432, 0.1156, 0.1149, 0.1053,-0.0769, 0.2995, 0.0126, 0.1649,-0.0953, 0.0711,-0.0563,-0.2156,-0.0128, 0.1078, 0.2098,-0.2092, 0.1463, 0.0987,-0.0452
-0.0748, 0.3699,-0.0605, 0.2262,-0.2594, 3.6848,-0.2946, 0.1776,-0.0107, 0.0181, 0.0108, 0.0086,-0.1162, 0.1916, 0.1317, 0.3332,-0.1821, 0.0343, 0.1992, 0.0571, 0.0093, 0.0268, 0.2868,-0.1215,-0.3659,-0.1235,-0.1112,-0.4464,-0.1049,-0.1798, 0.0478, 0.2084,-0.0881,-0.2643,-0.0829,-0.0495, 0.2712,-0.0820, 0.0212, 0.3424, 0.0355, 0.1472,-0.1340,-0.0295,-0.4058,-0.2768,-0.0047,-0.0924,-0.0534, 0.1003, 0.1552, 0.2065,-0.1361, 0.1893, 0.0253, 0.0965, 0.1078, 0.0135, 0.1805, 0.1254
-0.0946, 0.0513, 0.2570, 0.2713,-0.0402,-0.2946, 3.4118, 0.1816,-0.3394,-0.0917,-0.0808, 0.1007,-0.0141, 0.1789, 0.1126, 0.3028,-0.1332,-0.0823,-0.0163,-0.2631, 0.0321, 0.0940,-0.3481, 0.4863,-0.1393, 0.3744,-0.1496, 0.0954, 0.1482,-0.1464, 0.2007, 0.1647,-0.1830, 0.1571,-0.0498,-0.0618,-0.1194, 0.0311, 0.1374,-0.0212,-0.1060, 0.2171, 0.0861, 0.0059, 0.0723, 0.0100, 0.0668,-0.2187, 0.3058, 0.2039,-0.2050, 0.1812,-0.0064,-0.0485,-0.1185,-0.1372,-0.4281, 0.0209, 0.0822,-0.1436
 0.0030,-0.1150, 0.1376, 0.1988, 0.0047, 0.1776, 0.1816, 3.5266, 0.0434,-0.0224,-0.4777, 0.2114, 0.2534, 0.2174, 0.4224, 0.1600, 0.0506, 0.4432,-0.0366,-0.0990,-0.0624,-0.1431,-0.0425, 0.0365, 0.0369, 0.0277,-0.1443,-0.2669, 0.1173, 0.0131, 0.0228,-0.1226,-0.2081,-0.2762, 0.2945,-0.1280, 0.1214, 0.1938,-0.0545, 0.0568, 0.1437,-0.0399, 0.2101, 0.1650, 0.4184,-0.1889, 0.3936,-0.0637,-0.1021,-0.0178,-0.1186,-0.2576, 0.0153, 0.2136,-0.0597, 0.2229,-0.2266, 0.0036,-0.0133, 0.0641
 0.0128,-0.0736, 0.2042,-0.1774, 0.2293,-0.0107,-0.3394, 0.0434, 3.9389, 0.1050, 0.3466,-0.1432, 0.4456,-0.0830,-0.2040, 0.1419, 0.1492, 0.0211,-0.0634,-0.0607,-0.1196,-0.0796, 0.1636, 0.2360, 0.0002,-0.3364, 0.4681, 0.0685,-0.0106,-0.1059, 0.1402, 0.1851, 0.0824,-0.0185,-0.1498, 0.3498,-0.1430, 0.1349,-0.2880,-0.1158, 0.0463,-0.0518,-0.0889,-0.1409,-0.3699, 0.0431,-0.0259,-0.2028, 0.0834,-0.4855, 0.0684,-0.4762,-0.2141,-0.1794, 0.0885,-0.1773,-0.3683, 0.0479, 0.1096, 0.0211
-0.0314,-0.2203,-0.0368,-0.3043, 0.1838, 0.0181,-0.0917,-0.0224, 0.1050, 3.1782,-0.1179,-0.1872,-0.1371,-0.1964, 0.1572, 0.0950,-0.0513, 0.1159, 0.0451, 0.1796, 0.1110,-0.3918, 0.1253,-0.1561,-0.0503, 0.1618, 0.1711,-0.0986, 0.1208, 0.1766, 0.1741,-0.2761, 0.1389, 0.3588,-0.3121, 0.3057,-0.1439,-0.2230, 0.5116,-0.2613,-0.3379, 0.0226,-0.0002, 0.2402, 0.0458, 0.4300,-0.1938,-0.0129,-0.1826, 0.3636,-0.3115, 0.4048,-0.2096, 0.2171,-0.0135, 0.0434,-0.1789, 0.1195, 0.1556,-0.4425
