 2.9121, 3.6855, 3.7090,-0.2775, 0.0403,-4.8485,-2.3710,-1.7523, 4.6845, 4.0635,-2.4011, 1.8420, 2.4625, 1.1332,-0.6557,-2.5816, 1.0313,-0.7985,-1.0886, 1.2359,-2.2890,-2.9178, 2.5970,-0.3142, 4.2038,-2.4846,-3.1850,-3.8283,-0.4996,-3.4352,-0.1745, 4.9105,-2.4593, 1.7899,-2.8491, 1.7297,-2.5773,-2.0857, 3.2131,-4.9616,-0.7369, 1.1158,-2.2377, 3.6946, 1.7022,-4.1511,-1.1350, 0.7037,-0.4349, 3.6764, 2.9380, 0.2585,-1.5844, 3.7382, 3.6397, 2.1048, 3.6572,-0.8603, 3.4324,-1.8807,-4.9402,-3.7727,-2.9740,-1.7143, 1.2852, 2.3151,-2.5483, 1.1947,-3.7365, 3.9249,-3.0307,-3.7464,-3.6274,-2.7490, 0.4059, 0.7688,-4.2740, 2.0165,-2.4232, 4.8291, 0.6542, 4.2893,-2.5861,-2.1365, 0.2748, 2.0328, 0.8357,-3.7592, 2.2823, 0.2821
 1.3213,-4.7285,-4.8048, 2.0038, 2.1155, 1.8957,-3.6967, 2.9227,-0.2440, 2.4615,-1.0358, 2.9044, 4.1889,-4.1774, 3.3556, 0.1199,-4.5004, 0.9212,-0.0019,-0.5542, 0.7299,-0.6514, 4.0036,-4.9188,-3.1387,-0.1696,-4.9152, 0.4317, 1.6427,-0.3329, 0.2963, 2.6962, 4.0313,-3.0949, 4.8884,-1.4937, 0.0388,-0.8156, 1.1845, 1.5280, 0.6315,-0.5886, 4.5495,-2.3707, 3.1926, 0.3343,-0.3132,-4.4893, 2.0585, 0.6293, 0.1236, 1.9715,-4.7110,-4.2584,-3.3075,-3.4132, 0.8595, 4.4613,-3.7937, 4.3783, 1.6012, 4.2395,-1.2210, 4.6580, 2.1229,-3.5318, 1.6145, 0.1365, 3.8367, 4.5425,-1.8788,-0.9201,-1.2775,-4.6819, 1.1138,-3.7118,-3.1973,-4.5381,-1.6723,-0.3340,-1.1851, 2.2449, 1.7051,-0.3093,-4.4735, 0.0965, 4.6537,-2.5731, 0.3119, 3.5172
 4.6643, 4.4336, 2.1977, 3.3179,-0.1418,-4.2768,-0.1486,-1.8385,-1.2555, 2.8280, 4.0261,-0.4104, 1.0784,-1.7220, 1.2614,-4.8322,-4.1713,-3.3245,-4.6092, 2.9708, 3.8763,-4.7336, 3.3079, 2.0797, 2.8488,-3.6816,-4.0334, 3.0770, 2.5147, 1.0855,-4.5943, 3.9587, 3.3114, 4.3544,-4.1412, 2.6029, 0.0107,-4.3937, 4.2820,-4.8781, 0.8245,-4.9883, 1.6033,-3.1682,-0.0673,-4.3980,-4.7321,-2.0131, 1.5106, 4.3398, 4.7694, 1.3675,-3.2837,-2.9465,-2.4739, 2.6508, 4.6407, 1.9567, 4.2619, 1.9488,-3.0976, 1.0402, 3.4503, 2.9583, 2.9579,-3.5899, 1.9023, 3.1096,-2.6880,-1.4566,-1.7609,-1.0235,-4.4761,-0.3872, 3.7121,-1.5748, 4.6983, 0.7538, 3.6782, 3.4315,-2.1330, 3.4507,-1.0474,-0.7674,-1.1567,-4.8774,-3.8982, 4.2512, 0.5043,-0.7306
 1.1846,-3.9751,-2.9647,-3.5610, 4.6694,-0.1730,-2.9453, 3.4915,-2.1696, 2.2051,-1.9818, 2.0736,-4.1832, 3.4751,-4.0828,-1.1673, 3.2180,-3.6422,-3.9434, 0.0280,-3.4797,-2.6664, 4.5059,-2.8458, 0.5299,-4.5518, 0.2197,-1.6618,-3.2013, 4.3342,-1.3402, 3.9132, 2.8008, 3.7138, 3.9343, 2.1120,-3.7131, 0.6062, 1.9352,-1.1878, 2.3117, 4.6101,-2.6080,-1.3360, 4.1516,-2.5241, 2.3319,-0.3206, 1.9254,-4.3198,-0.6472, 3.2569, 0.8455,-3.3332, 0.1746,-3.4712,-0.0112,-4.3290, 2.0276, 4.7855, 4.3955, 3.8364,-0.8510, 3.5594,-4.5580, 0.0407, 1.9621,-0.0421,-2.6506,-4.3271,-4.4970, 4.5062,-4.3833, 0.7751, 4.2575, 2.8163, 3.8547, 2.3657, 3.2604,-4.8813, 3.1794, 2.2753,-0.6930,-1.0401,-4.7319, 4.8795,-3.3768,-3.8928,-1.2346,-4.1022
 2.9738,-4.1964, 4.3247,-1.0076,-1.6308,-4.1553,-3.5688,-4.7807,-1.1165,-3.6491, 0.6035,-3.9446,-0.6655, 0.5935, 2.8810, 4.1501, 2.4073, 4.7739, 4.9003, 0.7684,-1.9564,-1.7504, 2.6548, 3.7087,-3.9304,-0.6688, 3.7509, 0.4899, 2.6140,-2.5301, 3.5081,-4.1249, 2.6710,-2.6612, 1.3192,-0.0273,-4.5732, 2.4046,-0.4907, 4.7540,-3.5092, 2.9331,-0.8140,-3.1143, 4.5692,-3.4702,-2.8979,-3.7775,-2.6135, 4.4379, 4.2793, 0.1827,-2.2064, 4.3460,-1.6450,-0.0134, 2.1233,-0.4717,-2.7433, 4.1905, 2.6026, 0.4890,-3.0460,-4.7063, 2.3136,-1.3940, 1.5760, 4.9058,-3.3080,-2.0992,-3.4680,-4.8868,-4.6240,-1.9096,-4.9086, 2.4660,-4.2477, 4.8754,-4.5395,-1.2948, 4.4195, 1.2803,-0.7907,-4.6194,-0.8199,-4.8962, 3.5126,-0.0053,-4.5078, 3.7280
-3.4192,-3.1703,-0.7263,-1.7218, 2.7421, 1.5130,-1.3190, 2.4272, 2.7350, 2.1822,-4.6993,-1.5357,-3.3106,-0.7618,-1.6049,-2.3141, 2.6395,-3.4253, 3.5465,-1.6513,-4.8803,-1.5149, 1.3914, 4.4896,-2.9646,-2.5909,-1.4806, 3.1427,-2.3936,-0.2568, 1.6473, 1.3489, 3.1072,-4.8173,-1.5583, 2.9715,-3.3930, 0.3262, 4.6184,-1.5605, 1.3729, 2.9997,-4.1784, 0.7129, 3.4013,-2.5190, 3.0173,-1.5816,-4.7460,-2.2454, 0.8608,-1.9528,-1.2371, 2.6533, 4.6194, 2.2347, 0.0907, 3.7763, 3.6983,-0.8338, 2.7075,-4.0795, 3.0858,-2.2183,-1.4351, 1.8357, 2.7104, 3.8865, 2.3941, 3.0040, 1.8960, 4.8503,-2.3123, 3.3959,-1.3058,-0.8643,-2.6688,-4.7415,-2.8605,-3.4487,-4.7278, 2.8316,-4.0410,-4.7453,-4.4505, 0.0222, 2.7382,-1.2350, 4.2243,-3.7027
-2.8741,-2.7330,-1.9950, 3.4639,-2.3133,-3.0826,-3.6782, 0.5201, 1.0918, 2.0373, 1.8934,-2.0305,-2.8538,-1.7749, 0.6581, 2.7552,-3.0719,-1.0433,-1.4977, 4.0660,-4.0871,-4.9854,-0.3086, 2.2691, 4.3798,-1.4130, 0.7709,-1.2521,-4.4016,-3.5409, 3.5239,-3.7542, 2.4069,-1.4784,-2.1260, 3.9031,-2.6441, 0.5048,-0.2755, 2.2591,-1.9025, 4.2939, 0.2365,-0.5738,-4.9007,-2.1134,-1.4523, 4.9516,-0.3317, 0.9807, 2.2918, 0.5695, 0.7861, 3.5573,-1.0501,-4.8542, 1.3085, 2.4021, 1.8905,-3.4172,-0.1648, 1.2987,-1.8714,-0.6736, 2.6466, 4.4547,-3.7022,-3.5859,-2.2141,-0.2310, 2.4998,-4.2449,-2.2917,-4.3778, 2.1661, 4.7101,-4.5154,-4.3915,-3.9055, 4.9218,-3.3502,-1.8532, 4.2426,-4.1565, 1.2269, 1.5736, 0.5383,-4.5758,-1.0038,-4.1367
-0.3891,-4.4193,-0.2085,-0.8140, 0.9005,-0.4896, 4.7657, 0.7097, 3.2361,-4.9412, 0.4289, 0.9445,-3.9825, 1.7676, 4.9765,-3.6735,-2.9975, 1.8519,-2.4855, 0.2333, 3.0418, 2.2290,-1.7162, 0.5090, 2.7669,-3.7619, 4.8125,-4.0916,-1.7533,-1.0297,-0.0744, 3.0722,-4.6382, 0.5581,-2.8431,-4.2141,-1.3007,-0.6718,-2.5345,-4.9930,-0.3557, 0.5806, 4.3739,-4.8343, 3.4951,-1.9878, 3.1380,-0.6350,-0.6209, 4.4606,-2.7565,-0.5273,-0.7501,-0.0316, 1.2061,-3.5907, 2.9357, 4.8073,-1.6100, 4.2825, 2.1794, 0.3191,-3.0184,-2.6325, 4.6901,-0.0934, 3.5443, 3.2551,-3.4470,-1.0470,-4.3219,-2.1851, 0.8122, 1.2796, 2.2890,-1.3591, 1.8171,-0.9523,-2.1470, 4.2055,-0.1097, 1.6326,-2.6634, 0.6237, 4.1190,-4.7763, 2.1154, 4.7285, 4.1005,-3.9146
-0.2037, 3.9848,-3.6079,-0.2373, 3.5344, 3.9792, 4.7018, 0.9598,-1.8465, 0.8677,-3.2828,-0.8439, 0.5775,-1.6771, 4.6775, 1.2187,-3.3281, 1.7385, 0.2316, 4.9019, 0.7954, 2.9330, 2.8536, 3.1908, 3.6869, 0.2744, 2.3179, 2.1617, 1.6323,-3.0646,-4.3040,-0.7098,-3.0053,-4.0130,-2.5882, 4.6237,-3.2646,-2.0689,-3.3301, 4.7498, 1.6838, 3.4165,-2.0484,-0.4543,-0.8198,-3.2794,-0.4255, 1.2066,-1.6162, 3.5805, 3.3116,-0.9450,-3.3315, 0.5907,-4.0318,-4.3079,-1.3181, 1.6441,-4.0766,-4.7836, 1.3250,-2.2265,-4.9367,-0.1692,-4.7827,-1.0416, 1.0927, 3.1925, 1.1318,-3.0863, 1.6728,-0.0288,-3.0774, 2.6368, 1.5319,-1.4052,-3.5632,-0.3317, 1.8265,-4.7385, 4.9000,-4.8080,-0.8421,-0.8210, 0.5550, 4.5394,-4.3999,-4.5375,-0.3229, 0.5721
-2.8806,-1.7897, 4.1724, 1.1630,-0.7332,-1.2715,-2.8461, 0.2160, 4.1357, 1.9524,-1.3908, 4.8062,-1.3318,-0.4382,-2.0084, 1.6839, 2.4599,-3.1725,-2.8040,-3.1773,-3.2256,-3.4143,-0.0158, 4.1370, 0.8207, 3.4740,-2.0211, 0.4226,-2.6105, 1.9853,-3.4355,-1.7666, 4.1286,-3.8765,-2.1046, 0.8068,-1.6461,-1.8027,-3.8202,-2.5796, 4.7677,-4.7592,-3.9175, 1.5198,-4.5789, 1.8790,-2.7805,-2.8942,-2.3234, 3.9374, 1.9114, 1.4500,-1.8858,-4.1147, 1.7722, 3.4178, 4.7555, 0.0647, 2.9332, 3.6372,-4.7910,-3.7297, 4.7419, 1.9360, 2.5461,-0.7156, 4.3345, 1.2851,-2.5773,-1.8405,-3.4167, 0.1403,-0.0740,-0.2786, 4.8814, 3.1236,-3.5895, 2.2424, 3.1763,-2.8728,-2.3999, 1.8883,-1.3286,-3.7443, 4.0136,-3.2322,-3.9006, 1.7299,-4.8247, 2.0146
