-1.1612, 3.4630,-2.7896, 4.8725,-4.2062,-0.5171,-4.0506,-0.3341,-2.8886, 4.5782, 3.0364,-4.2179,-4.2401, 0.3495, 4.0100, 2.5473, 1.7507,-3.9772, 0.0404, 2.1031
-4.0150, 4.8697,-3.3989,-2.5979, 2.2362,-3.1580, 0.2691,-1.7186, 4.0421, 1.7594,-1.7395,-2.2978,-1.4577, 0.8282,-4.5567, 2.1980, 4.0427,-3.9560,-2.3799,-0.3459
 4.8751, 4.9329, 3.5652, 3.4275,-4.4669, 3.3199,-3.6182,-3.7018, 4.0564,-4.9984, 1.6923,-4.7126,-1.1486, 2.3178, 3.4617,-2.9664,-2.8660, 1.2676,-2.3066,-3.7259
-3.2206,-0.3216, 3.0233, 3.6533, 2.9485,-4.8905, 2.0895,-2.7965,-2.1958,-1.7514, 2.8882,-4.3498,-0.3362, 0.3806, 3.1390, 3.7492, 1.3950, 4.4431,-3.9104,-3.7533
-4.3907,-2.9537, 3.9360, 3.2421,-3.8187,-3.1762,-2.8969,-3.7096, 4.7110, 4.2734,-1.3682,-2.6372,-1.8992, 1.5028, 2.5427, 4.3644, 0.4645, 2.7555,-4.4394, 4.0885
 1.7672, 4.3256, 3.2881,-2.9654,-4.6011, 3.9119,-3.2163, 1.1394,-2.9812,-0.2678,-0.4696, 4.8621, 0.9953, 0.2881, 4.0332,-2.0544, 1.9597,-3.4522, 1.5612, 3.9485
-3.1333, 0.7357,-0.0476, 1.9083,-3.3865, 4.7840, 3.1331,-4.4559, 2.7708, 0.2460, 4.0715, 4.5189, 4.3348, 1.9739, 4.8127,-1.0173, 2.0616,-2.6216, 0.2203,-2.4263
 0.1435, 3.5721, 3.5078, 1.1531,-4.9962,-1.6822, 3.7784, 0.1438, 2.2337, 0.9565,-4.7753,-3.1564,-1.8459,-3.5851,-4.4856,-3.9942,-4.6638, 2.5395, 1.3000, 4.8248
 3.1431, 0.8840, 0.3964, 2.2968,-2.3677,-1.2133, 2.8687,-3.0550,-4.2811, 3.0963,-2.4505,-1.0085, 3.8061, 4.7768,-4.3531, 2.7079, 4.8216, 1.1335, 0.6364,-2.0356
-2.5603, 2.2305,-4.4982,-1.7282, 2.9079, 1.6921, 2.8443,-4.1012, 4.0246,-3.2986,-2.8079, 4.6558, 1.8997, 2.0271,-3.1430, 4.6741, 3.0477,-0.3144,-3.7380,-0.7764
-1.2573, 2.8686, 3.5556,-4.2794,-2.6084, 1.3340,-4.9997,-3.5004,-4.5948, 3.5987, 1.4634,-1.5562, 1.8400,-4.6334, 1.6813, 4.2996,-2.3079, 2.1924, 1.5413,-0.8536
-4.0338,-0.4269, 0.0297,-0.5822, 2.5676,-0.7432,-3.3516,-4.4396,-0.8729,-3.3892, 1.4594, 1.8937,-0.2007, 0.3117,-3.2103, 0.4535, 3.8627,-3.4680, 2.0829, 1.6768
 1.2648,-4.6516,-3.5086,-1.5277, 4.7242, 0.5155, 2.4948, 1.8072,-0.4660,-2.3233, 4.4363,-2.3669, 1.4659,-4.5307,-3.5410,-1.7179,-4.7499,-3.1867, 0.1696,-4.8701
-4.1009,-1.7114, 1.4027, 3.3551,-3.1159, 2.8572, 3.5043, 0.7808, 3.8357,-4.2508, 4.8802, 1.0321, 0.7989,-2.0556, 0.9928, 2.0322, 2.5249,-2.9506,-0.6366,-1.7999
 0.8744, 1.6793, 1.9319,-1.3372,-1.0417,-2.3869,-2.2085,-4.6027, 4.7647,-0.3576,-0.5820, 2.9265, 4.4547, 3.8895,-1.9269, 2.2452,-1.3039,-4.1055, 1.3737, 0.9202
-3.0652, 2.0730,-1.5458,-0.7149,-4.7309,-3.3993,-4.9598, 2.4450, 1.9816,-2.3642, 1.9159,-4.7653,-1.7815,-3.2067, 2.0885,-4.8727,-0.8946, 2.3336,-0.1004,-4.2143
 2.2600,-1.8245,-0.7597,-3.4274,-2.9337,-4.7054, 4.0661,-2.1195, 4.7261, 4.9754, 4.4467,-3.2986, 2.5783, 4.9961,-3.1340,-2.9889, 2.8928,-1.9817, 4.1610,-3.5468
 4.7959,-3.8873,-1.7067, 0.4780, 3.5723, 0.4307,-1.7410, 4.1852, 4.5302,-3.8628,-1.4579, 1.5680,-3.5555, 4.4984, 3.5823, 4.2576,-4.1107, 4.2728, 3.9756,-4.3675
-4.5934, 2.4124,-1.5012, 1.7839, 1.2161,-4.4814,-0.2408, 1.3673,-4.7630,-3.3265, 1.7987,-1.6985,-2.7683,-3.0171, 3.1795,-2.5778,-0.0628,-3.2919, 2.8906, 0.8522
 3.6384, 0.8674, 1.4196,-2.3143,-3.6579, 0.7831, 2.5392,-2.7772,-4.0039, 2.0346, 0.5769,-4.6034, 0.6734,-1.3090, 0.6533, 2.2842,-0.2388, 4.4797,-1.0021, 1.9733
 2.1802,-1.9752, 1.1140, 1.1899,-3.0599,-1.1968, 0.9662,-3.6216, 2.3001,-3.6861,-4.8463, 2.3666, 3.5542,-2.4321,-1.6600, 0.6043,-1.1735,-2.8223,-4.9503, 3.3324
