 2.3345, 0.8294,-2.2402,-2.2838, 3.7219,-1.9211, 1.9503,-3.5160,-2.2970, 0.7774,-3.9996,-1.0199, 0.6605,-3.0187,-3.9650,-1.4795,-0.3011, 4.6943,-3.7086, 0.1489, 3.6360, 1.9512, 4.5139,-1.1190,-4.3280,-1.5081, 1.6574,-3.9863,-3.7623,-4.0062,-2.7992,-2.2138,-0.4874, 4.9352,-4.2786,-1.9873,-0.3020, 0.5161,-0.8633,-3.6881, 4.5466,-1.2387,-1.9105, 2.4313, 2.6945, 3.9363, 4.2786,-4.5105, 4.7833, 3.9486
 3.2619,-0.6619, 3.1740, 0.9193,-0.6099, 0.4343, 3.9655,-3.3827,-4.8481,-2.0789,-1.2980,-2.7893, 4.1090,-4.5913,-0.7787, 3.2667, 3.8701, 0.0121,-0.3332, 2.6327,-4.2982,-0.6640, 1.1381, 3.7580,-3.3686, 0.4633, 4.0455, 4.6820, 1.9967,-2.0766, 1.2650,-0.5344,-4.7611, 3.1702, 3.9148,-0.4664, 2.2548, 2.1495, 2.8158, 2.9758,-1.2028,-0.9168, 2.9026,-0.7694, 4.0440, 0.8430,-2.3625,-3.9160, 3.5502,-3.7255
 4.5655,-2.9984, 4.3860,-4.7344,-2.6812,-2.5015,-3.3444, 0.3454, 2.8902,-3.7985,-0.5577, 3.6195,-2.2474,-3.5052, 2.5887, 2.0814,-3.2134,-3.3603, 1.6915, 1.3699, 3.1945, 4.6038, 2.4094, 2.5160,-3.5082, 3.5538, 2.2877,-1.6443,-3.8002,-2.6587,-0.7814,-1.2381, 3.0624,-1.8276,-0.6940,-4.1274, 0.1604,-3.6065,-4.6613,-3.8661, 4.6313, 4.6994,-1.7320,-2.0358, 2.7369,-1.8818, 4.5731, 3.2319,-1.0423, 1.0432
 1.8716,-3.9264, 1.9550, 4.1451, 2.3557,-3.2045,-0.3581,-2.3666, 0.8770,-1.1052,-4.0196, 4.0475, 2.6082,-4.1452, 4.0576, 3.9177,-4.5135, 1.3335, 3.4428,-3.2597,-3.9093, 4.2474,-2.6422, 0.6740, 3.1499,-3.7098, 4.4938, 3.5212,-2.3845, 4.3208,-2.3183, 4.3508,-2.2895, 0.7190, 4.5959,-1.8653, 1.6787,-0.2758,-1.3296,-4.5989, 3.8347,-2.1906,-1.3771, 4.5792, 2.0980, 1.4944,-2.1765,-0.0696,-3.1942,-2.1564
 3.5683, 3.0004,-2.5482,-0.2196,-4.6977,-1.6264, 0.5658, 1.0408, 4.2564,-2.7319,-3.7690,-1.7255, 0.4459,-1.7970, 2.4285,-3.7353,-4.5207,-0.4760,-0.3483, 3.8941, 3.3552, 0.9930, 2.4752, 0.3597,-4.9144, 3.0862,-0.8910,-0.0556, 0.5029,-0.8812, 3.6303,-0.6040,-0.9498,-2.1897,-2.1604,-1.4629, 2.9460,-2.6268, 3.1677,-0.4815,-0.9988, 2.5975, 3.9559,-0.8597, 4.3521, 1.4747,-3.8729, 0.8268,-4.2413,-3.8679
-0.8181, 0.6617, 1.0590,-2.9063,-1.9265, 0.3042, 3.5312, 1.4889, 3.2262,-4.9742,-2.4031,-1.2606, 3.4885,-1.8067, 2.5506, 2.9264,-1.4356,-1.3003,-4.1396, 1.8304,-2.6574,-4.1265,-3.2350,-0.3385,-2.0725,-3.1582, 3.1303,-3.4193, 4.3346,-3.9542, 1.8142,-2.7492,-2.5167, 2.9600, 3.7256,-1.8075, 4.7487,-1.9758, 2.9021, 4.7891, 2.2486,-1.4274,-1.9514, 1.3515,-4.6168, 0.7779,-0.7502,-0.8715,-2.5978, 4.2916
 3.2555,-3.1240, 0.4187, 3.7312, 2.2933, 0.0301, 2.5790,-2.4454, 4.4659,-2.2304, 3.2274, 2.9798, 4.3221,-3.3159, 3.7634,-2.9800, 4.8825,-2.2122, 0.0917,-1.6639,-4.3180, 2.2913,-3.2641, 0.8229, 4.9149, 2.3234, 2.8958,-0.9979,-4.8822, 1.3199,-4.7501, 3.4101,-0.2222, 2.6174, 1.5073,-3.5088,-1.5297,-2.5809, 2.6245,-1.8254,-2.7995, 2.4018, 4.5469,-0.1569, 2.8789,-0.5337, 0.8335, 3.0545,-4.6458, 1.7549
 2.8071,-1.8585,-0.2119,-2.6831, 1.6152,-1.7916,-1.0985, 1.7302, 1.7089,-0.0533,-3.7363, 3.1144,-4.9848,-1.3679, 2.3666,-3.8586,-0.8589, 2.2406,-3.4929, 3.1126, 2.7828,-1.5362,-2.8602,-0.0303,-0.2091, 3.8647,-1.1023,-0.1101, 1.2620,-3.3755, 2.3433,-1.2935,-2.2511,-4.2785, 4.7355, 3.5356,-4.0358, 3.7491, 0.7161, 3.5740, 3.0026,-2.2122, 1.2949, 3.7009, 0.7094,-4.4398,-4.4614, 4.9896, 4.5319, 1.5095
-0.8068,-2.6254,-0.0854, 0.5884,-4.9214, 0.7173, 2.6337,-4.0970,-3.1433, 1.3146,-0.1310,-1.7467,-0.1812,-2.1691, 3.4998, 0.7612,-3.6378, 1.0024,-4.4432,-0.3922,-3.1999,-1.5003,-3.9320,-4.7135, 4.1557,-1.0997,-2.2405,-4.0052,-3.4237, 0.0741, 3.1363,-1.7248,-4.3862,-4.0624,-4.3060,-1.0850, 1.8240,-3.7673, 3.8646, 4.6739,-2.8829,-3.8401,-0.0467, 1.4475, 1.0399,-4.0022, 2.2531, 0.2987,-1.8788, 2.7711
-4.9806, 2.9944, 4.7690,-3.2117,-3.3959,-0.0593, 2.5079, 0.8241, 3.4528,-2.1282, 0.6276, 0.4426, 0.0082,-4.3904,-3.1099,-0.6821,-1.0082,-2.7265,-0.2757,-4.3795,-0.3109,-4.3487,-3.2146, 3.8238, 4.8138, 4.4091,-4.6118, 4.4276, 2.6322, 3.1199, 3.2674,-1.8726,-2.5601, 0.6687, 0.7489, 3.5767, 1.9004,-2.7732, 3.5510,-0.8543,-3.5716,-2.2348, 2.6243, 2.4938, 0.7261, 4.6187, 1.0099,-2.4158,-0.8650,-4.7780
-4.3482,-2.0800, 3.5148,-4.3156,-0.9078, 1.0592,-2.6034,-3.9519,-3.6610, 1.4126,-3.0061, 3.0919,-4.1920,-1.2191,-0.0911,-2.0303,-0.1185,-0.6647,-1.9334, 0.6025, 4.3170, 3.0674,-4.7637, 0.4218, 2.1542,-0.7088,-2.4400,-1.5119,-4.6402,-2.1659, 1.8054, 2.1233, 2.3558, 3.4395, 1.0763, 3.7324, 4.7114,-0.1630,-2.1581, 4.8434, 1.8347, 0.8706,-3.8005,-3.0391,-0.0701,-2.6998,-2.0258, 0.6469, 4.5210, 3.1726
-0.9094, 3.6312,-1.6629,-3.2475,-2.8997, 2.9147, 0.2845,-4.6311,-2.3871,-4.2596,-2.5645, 2.9986,-3.0372,-4.3830,-0.2301,-3.4744,-3.8288, 2.5539,-3.2446,-4.2746, 3.5093, 1.1457, 1.5368, 2.0427, 4.9984, 3.2864,-0.4919,-0.2124,-2.7726, 2.0448,-0.5219, 3.4669,-4.0095,-1.2262,-1.9065,-3.0503, 3.1747,-3.9477,-2.3251, 4.4133, 0.6360, 0.6329,-1.5125,-4.5217,-4.1182, 3.9707,-2.3553,-0.4357, 0.9738,-3.9984
-0.2589, 4.2207,-4.4247,-1.3965, 3.2212, 3.5965, 1.7533, 0.7870, 2.0499,-0.9163, 2.0927, 1.4236, 4.7320,-2.2191,-4.7903, 2.3735,-2.1609,-2.9440,-3.8113,-3.3308,-1.6273, 4.0655, 2.0626, 1.6845,-3.9125, 1.3820, 1.1121, 2.9686, 4.0927, 4.5147, 3.1815,-4.6050, 3.9091, 4.1290, 3.8395,-4.7173,-3.4916, 1.5328,-0.6097,-1.3811,-1.1914,-2.2660,-3.0688,-2.0248,-0.2200, 4.6789,-3.2152, 3.7647,-0.1730,-1.8662
 0.6782, 2.5318,-0.0670, 1.3322, 3.9016, 2.0261, 4.4573,-3.1800,-2.1021,-1.5211,-3.4827, 1.9970,-3.3159,-4.4459, 4.7351, 1.4895,-1.3867,-3.5424,-0.1756, 4.6150, 2.9442,-3.8717, 0.0494, 4.3219,-1.2632, 0.4398,-1.4789, 1.1907,-1.9374, 0.2127,-0.0060, 4.6008,-0.5165, 0.0879, 3.0841, 4.9007,-2.9413, 1.0876, 2.2743, 3.7134,-0.4881,-1.2836,-0.5833, 0.3188,-3.8377,-0.3448, 4.5607,-0.0939,-3.9853, 0.5531
-2.2579,-2.5465,-0.6877, 4.1724,-3.6695, 3.3359, 3.5827, 4.7771,-0.0878, 2.0591, 1.3492, 4.9747,-4.7554,-3.4026, 2.4298,-4.5006, 4.2528,-0.5122,-0.2117,-0.6886,-0.7437, 4.3266,-4.1682,-1.7879,-4.6859,-3.7267, 0.6350,-2.6890,-3.8582, 1.3213, 3.4807, 1.6262, 2.9962, 4.0606, 1.1129,-3.5291,-2.0142, 3.4146,-2.5798,-4.9824, 1.7158,-1.0204, 1.2246,-3.6083, 4.4510, 3.5866,-3.9626, 3.6255,-1.1288,-0.3286
 4.4473, 2.2264, 3.3886,-0.7893,-0.5943,-1.8011,-1.5028,-1.2266, 4.5407, 3.1671, 2.6088, 0.3377,-3.2127, 0.1592,-3.3629, 1.0220, 4.2265,-3.0008, 0.4761,-4.2987, 2.7181,-0.4013,-2.1484, 2.3133, 3.8060, 4.8902,-1.4065, 1.6904, 1.9713, 2.3002, 1.5386, 1.2958, 1.3852,-0.9652, 4.5933, 4.9986, 0.3061, 1.1009, 0.8853,-0.9172, 1.3971, 2.6436,-1.1343, 4.0495, 3.6498, 3.4936,-0.2471, 4.0703, 4.5352, 2.0376
 3.2043, 1.7069, 4.7809,-0.4634,-1.7266,-4.9915, 4.6580,-1.8317, 3.1729,-3.3482,-4.4681,-1.5307, 2.6191, 1.0605,-3.7658,-1.0365,-1.8209, 1.0215, 3.8442, 1.2587, 3.3571, 2.8408, 0.4145,-0.3074, 3.4837, 2.2736, 4.2314,-4.9602,-2.7526,-0.7539, 2.8673,-4.7927, 3.2026,-4.3186,-1.9884,-0.8300, 2.0198, 2.6629, 1.7329,-4.8249, 4.6647, 1.9107,-3.9846,-2.7928, 2.6673,-3.6454,-1.9596, 3.9683,-0.8072, 3.3735
-1.1378, 3.1662,-1.4485,-4.7116, 4.7667,-0.6610, 4.5536, 4.7920, 0.9549, 4.8646, 2.1327, 4.4971, 4.7736, 4.2117, 2.3342, 3.8760,-2.4604, 2.7307, 2.3336, 4.6768, 2.2923, 1.0725,-1.5104,-0.9689,-0.8324,-0.9301, 3.6652,-0.9489, 4.1897,-1.4487, 2.6726, 0.7189,-1.7777,-1.0718, 1.5155, 1.5460,-3.4935, 0.9208,-0.4936,-2.1504,-3.3636, 1.6446,-4.5583, 2.2504, 3.7740, 3.5333, 3.2361, 0.0786,-3.4296,-1.6642
 0.7967, 4.8042, 2.9172,-3.1752, 2.8419,-0.3155,-1.9233,-3.5916, 4.2084, 3.8073,-3.7581,-3.9167,-3.8022, 2.0963,-0.4479, 2.0124,-3.3637, 2.0823,-0.6675,-2.0948, 2.0375,-2.5053,-2.8473, 4.0046,-0.1784,-3.1149,-0.4011,-2.4944, 1.5184,-1.6282,-1.1438, 0.7754,-0.5407,-0.2506,-4.0555,-2.1398, 1.1026, 4.9512, 2.2778, 0.9480,-4.2590,-0.8569, 0.0467,-1.9449, 3.5993,-2.2662, 1.8680,-3.2025, 3.0222, 2.0481
-3.7047,-4.8248,-1.0779, 0.9137, 0.0514, 4.1137,-1.9216, 1.1539, 4.0965,-2.7075, 4.9685,-0.1141, 2.4753,-2.5117,-3.4679,-1.1057,-2.8464,-3.2320, 4.9908, 1.6192, 1.6844, 4.4222, 2.9398, 3.0140,-4.7694,-1.3926,-0.2980,-1.6888, 2.6764,-2.7406,-0.6352,-1.0793, 4.8927, 1.5499, 4.5947,-1.7787,-0.8089, 2.1086,-3.4373,-1.6155,-1.9891,-0.4294, 1.7401, 2.4543, 2.5347, 4.0072,-2.8897,-1.5668,-1.3187,-0.6367
-4.8879,-3.4967, 3.3135,-2.5817,-1.9770, 2.1079,-1.7992,-4.1231, 4.5808,-3.3872,-2.5500, 2.3753, 1.6150,-3.2306,-0.7939, 3.3243, 2.9900,-0.9293, 1.1220, 1.8713,-0.8384, 3.6166,-0.9135,-1.3400,-1.0126,-4.1643,-1.8957, 4.9360,-0.5645, 4.0936, 2.1964, 2.8010, 3.4700,-4.9460, 0.7413, 0.8508,-3.9002, 1.9339,-0.6553,-4.2486,-2.2808, 2.3809,-1.2798, 2.0889,-4.8457, 3.7941, 3.1208,-1.3056, 1.7145, 3.7395
 4.6769, 3.6939,-0.8501, 0.4031, 0.2645,-1.6797, 0.8455,-1.4580,-0.3059, 3.1940, 1.4775,-3.2848, 0.8359,-4.1094, 4.8527, 3.6495,-0.6270,-4.2752, 1.4376,-1.6028, 2.0214, 1.7416,-3.7998,-1.4463, 3.6099, 1.9666, 3.5822, 2.3239,-3.7526, 3.4316,-2.2943,-0.2180, 1.1810,-0.1594,-3.3780, 0.3688,-4.2888, 4.3758,-4.1324,-0.4257, 0.7955,-3.9946,-2.7191,-4.9418, 2.7124, 0.3821, 0.7581,-4.1257,-2.5222,-2.6336
 0.9285, 2.4207, 1.3579,-4.5230, 2.9417, 1.0246, 3.1967, 0.9236,-3.3262, 0.7192,-3.6326,-3.8437,-3.3371,-3.9719, 0.9442,-3.2653,-1.5976,-0.6389,-4.8647, 1.0946,-3.6060, 4.9216,-2.1801, 1.6085,-3.1081,-0.9006, 3.8146, 2.9300, 2.0860,-1.3146,-0.7544, 4.4050,-3.7260,-0.3949,-3.1511, 1.6698, 0.6450, 1.8538, 2.1255,-4.3737, 4.8165, 0.3416, 4.8239,-1.8683,-4.1891, 2.5041,-1.9581,-2.0404,-2.2072,-4.9238
-0.7931,-2.3487,-3.1515, 1.1228, 1.4338,-1.5389, 0.7356, 4.3796, 0.8294,-4.2238,-3.1341, 2.3260, 4.5886,-1.0647, 3.7459, 1.5606, 0.3051, 0.3271, 1.6950, 1.2370,-0.0638,-1.3197,-0.0276, 0.3004,-2.9787,-1.2300, 3.7543,-1.7101,-1.4648,-1.8387, 2.5901,-2.7191,-1.3507, 3.5348, 3.8427,-2.6495, 4.7152,-0.1074, 1.5786,-3.6075, 4.9057,-1.3452, 1.1965, 0.1770, 2.5709,-1.2994, 2.2819, 3.5858, 1.9130, 0.6516
-1.3676, 2.7146,-3.4129, 0.2176,-4.8579,-0.2362, 2.6121, 1.5045,-2.3621, 1.2623,-3.3740, 2.2729, 1.2958,-3.6924, 0.9821,-4.9612,-2.9584, 0.4712,-1.2988,-2.0896,-2.4039,-1.0243,-0.6381, 3.1217, 0.2143, 2.7933, 2.6474, 0.8580,-1.6039,-2.9177, 3.5013,-1.8686, 4.6345,-0.0312, 2.9685, 4.9184, 1.2118,-2.8503,-2.3476, 1.0301, 3.2055, 3.2075, 3.0564,-2.4726,-1.1778, 4.0521, 2.9820,-0.2289,-3.7924,-0.7829
 4.1725, 4.0188,-4.8994, 1.2848, 0.4621, 3.5899, 0.7670,-0.0126,-4.3181,-3.4972, 4.1280,-4.8531, 2.6731, 1.6196,-2.1105,-2.9113,-4.1962,-0.9986,-3.1172,-0.4836, 3.7005,-1.8002, 2.9967, 0.8291, 4.3804, 4.7787, 3.0292, 3.4136, 0.8921, 2.6362, 4.4756,-0.6451,-1.8022, 4.8831,-4.9741,-2.8596, 4.8961, 2.5059, 1.6648,-3.5388,-2.4779,-2.2469,-4.5170, 4.2862,-4.1934, 0.8755, 0.1866, 1.8030,-2.5541, 3.1993
 4.9050, 4.3888, 3.4475,-3.1155,-2.7272,-4.7058,-3.1171,-3.8145,-4.2476, 4.3475, 4.1135, 4.1845, 3.4548,-3.7797, 1.8288,-3.7039, 3.3141,-4.1714, 0.7505,-2.0265,-0.0017,-2.6387,-1.0129, 2.5751, 1.5833,-3.9704,-1.3310, 4.1276, 4.0207,-2.9373,-1.9672,-0.0700, 1.2265,-1.7605, 4.1767, 3.6658, 4.7471,-1.0015,-4.4293,-4.1672, 0.6061, 4.7749, 4.1881,-3.1467,-0.3171,-3.0044,-3.5467, 0.3648, 4.9666,-1.3483
 4.8377,-2.2346,-3.5216,-1.3546,-0.8071, 4.2904, 4.1708,-3.7914,-2.0934,-4.2982,-1.4123,-4.4915, 0.4719,-1.6089, 0.2907, 1.1122,-0.0806,-3.2575, 2.8641, 2.2847, 3.6108, 4.4774,-1.8864,-0.9262, 0.2208,-0.3489,-2.0125,-1.1104,-0.2587,-4.9000,-3.7024, 0.2493,-3.4237,-3.8950, 1.8938,-3.0077,-0.5443, 1.7184,-3.3873,-0.2023, 3.7845,-3.2259,-0.7175,-2.5195, 1.6360,-3.3932, 4.0010,-4.3989,-1.1927,-2.9215
 3.7203, 0.1125, 0.2812, 4.2949, 3.8240, 4.7651, 0.0334, 4.3670,-0.4197,-3.9449,-1.3202,-0.9323,-1.9984,-1.9774, 2.9545, 0.7865,-2.2419, 0.3999,-2.2644,-2.5410,-0.9391, 2.1840,-3.9634, 1.6855, 4.2945, 2.6629, 4.4381, 4.1485,-1.7295,-1.1024,-3.8942,-0.3596, 1.8797,-3.9587, 3.5680,-0.9333,-1.8884,-1.2037, 1.9838,-4.6108, 2.5134,-2.9086,-0.9956,-2.3819,-4.9399,-1.9870, 0.2011, 4.3127, 0.9868,-3.6360
 3.4111,-4.4015, 0.6767,-3.4657, 0.2477, 2.0978, 1.7712,-1.4595,-3.6818, 1.5883, 1.1265, 0.2635, 0.5919,-4.8974, 3.5812,-0.1035, 3.8511, 2.1842,-1.1013, 3.2238, 1.4278, 1.4768,-1.3849,-3.0815,-0.8620,-2.0987,-3.8777,-2.1876, 3.6481,-4.0996, 0.1164, 1.8359,-0.9132, 1.3111, 1.7814, 0.6842,-4.3245,-3.7657,-2.1874, 4.2757,-3.1187,-0.0125,-1.7025,-4.3385, 0.2268,-0.4552, 3.7958,-1.3375, 2.9221, 0.2270
 1.4507,-0.9678, 2.2395,-3.8406, 2.3027, 1.0851, 3.3806,-3.6177,-1.9168, 2.3365,-0.0518,-3.4077, 1.7220, 4.8803, 4.2503, 1.0524,-0.3669, 1.0523, 1.0518,-0.5318, 0.2155,-4.8257, 0.2706, 0.8896,-0.5649, 4.3355,-2.6543,-1.3060, 1.0435, 4.9569,-1.4604,-4.7847,-2.4757,-1.4787, 2.3047,-0.7438, 3.1908,-1.7559, 1.6863, 1.3213,-0.8045,-1.4098, 0.3640,-0.3308,-3.5198, 4.9786,-1.8575,-4.5556, 0.9016, 1.8691
-0.6644,-3.6028, 0.2697, 0.3612, 4.8101, 0.5479,-1.4876, 3.3882, 0.1474, 2.8176,-3.4971,-3.1498, 1.3006, 1.9763,-2.7902, 3.4402,-1.4041,-2.6068, 2.4843, 0.2048, 3.7646,-0.1571, 2.5496,-4.6729,-4.4505, 0.6458,-3.3517,-3.9955,-0.7031, 0.2680, 2.5260,-1.8132, 1.0406,-4.9049, 0.8491,-0.8953,-4.6832,-0.0519,-2.2792, 1.7247,-1.5480,-4.9250,-0.4453, 0.5565,-2.6204, 2.7938, 2.5352, 1.2806,-3.9599,-4.1037
-3.9283, 3.9755, 4.4596, 4.0874,-4.4452, 0.2801, 2.6002, 4.4098,-2.8168,-2.4712, 4.3595, 1.5867, 3.8596,-0.6774,-1.1580, 3.3369, 3.7123, 2.2551, 4.6589,-2.5698,-1.5401,-4.0034, 1.6402,-0.5405, 4.2077,-0.4710,-2.9713,-0.9566,-0.7693, 3.0916,-1.7167,-1.6315, 3.3772, 2.1647,-0.3258,-2.1511,-1.3392, 1.8368,-2.4971,-0.4181, 4.9107, 3.0768, 2.2966, 4.1987, 1.7847,-3.5068,-3.0808, 2.9870,-0.7969, 4.7615
-3.7949,-4.4327, 2.6548,-4.7650,-2.1457,-1.0060,-3.5640, 2.0926, 1.6636, 3.0436,-0.3400, 0.0625, 0.1231, 1.2916, 0.3863, 4.5423,-1.9472,-1.2787, 4.7871, 4.3099, 3.3031, 2.9791,-4.8994, 2.0491, 1.2889, 2.6631, 1.3676,-1.6174, 3.2628,-2.5136,-0.5898, 3.3595, 2.3021, 1.5380,-1.9009, 2.6788,-0.8869, 3.4010,-0.0573, 1.0433,-2.8544,-3.2250,-3.2296, 4.9459,-3.6193,-4.4878, 3.4710, 0.1582, 0.7058,-0.5324
-2.4499, 1.7440, 0.7497,-1.8151,-4.6690,-3.1919, 0.2282, 2.3316, 3.3614,-4.0808, 4.9747, 0.0740,-1.0559, 2.3916, 1.7409,-3.5724,-3.2821,-0.8951,-4.9076, 3.0309,-1.0347, 3.8758, 0.0154, 3.6893,-0.8856, 4.0541, 2.5938, 1.9111,-2.1525, 1.2708, 0.6175,-1.9901,-4.6882, 3.3049,-0.0545,-3.4660, 3.8150, 4.5099,-3.2982, 3.1989,-2.0630,-3.2991, 0.2786,-0.0940,-0.2285,-4.5494,-0.7838,-4.4132,-3.3596, 2.3588
-2.1111, 2.1132, 2.9491,-0.5071, 0.8085,-0.7271, 1.0625, 3.2017, 1.4100, 3.5317, 3.4813,-4.0926, 1.4174,-4.7281,-3.6564,-1.0633,-4.4467, 1.7686, 3.4730,-3.7572, 4.3054, 4.2365,-2.3706, 0.8206,-4.6372, 3.1788,-2.3468,-0.3062, 3.8451, 2.6878,-0.6286,-3.9333, 0.8580,-3.6278,-2.9190, 4.4086,-4.6549, 3.8214, 1.0075, 2.1146, 3.8607, 1.3359, 2.8985,-0.4537, 3.6395, 2.9466, 2.3598, 4.8531, 1.3991, 2.0066
 0.2004, 3.8396,-2.8885, 0.0545,-1.0016,-0.2566,-4.8360, 2.4780, 0.0263, 0.0804,-3.2274,-4.5823, 4.8195, 0.6827, 4.2879,-4.7545,-3.2303, 3.2335, 4.1695,-2.0909,-2.1303,-0.8125, 1.1259, 2.9030, 2.0569, 1.5954, 3.7364,-0.3146,-2.2270,-0.4582,-3.2769,-2.9568,-2.1671, 0.1856, 1.5942, 4.3472,-3.5970,-4.4403, 4.7604,-3.2608,-0.9979,-1.5463, 2.0559,-4.8950,-3.6477,-0.2143, 3.4551,-3.8839,-0.7497,-0.0299
