 3.9426,-0.3966, 0.9081,-0.0667, 0.1939, 0.2881, 0.1027, 0.1201, 0.2359, 0.0514, 0.2238, 0.3627, 0.4137, 0.3796, 0.3970, 0.1422, 0.0872, 0.2586, 0.1097, 0.0755
-0.3966, 3.9436,-0.0857,-0.0076,-0.0690, 0.1067,-0.2333,-0.0354, 0.3722, 0.3219,-0.1871,-0.2722, 0.1629,-0.3440,-0.1047, 0.1033, 0.3034, 0.1710, 0.4472,-0.0406
 0.9081,-0.0857, 3.8327, 0.2116, 0.1667, 0.3911, 0.3182,-0.3553, 0.0998, 0.1829, 0.6234,-0.1818,-0.2455,-0.5378,-0.0658,-0.1079, 0.2222,-0.1166, 0.2907,-0.0592
-0.0667,-0.0076, 0.2116, 3.0197, 0.2826,-0.0289,-0.0459,-0.2991,-0.3586, 0.0038,-0.6995,-0.0680, 0.2311,-0.0281,-0.0496,-0.0108, 0.4374, 0.1397, 0.1140, 0.3576
 0.1939,-0.0690, 0.1667, 0.2826, 4.4797,-0.0570, 0.1118, 0.2332, 0.1420, 0.3100,-0.3926, 0.1961, 0.4447,-0.0227, 0.0452, 0.6202, 0.0098, 0.0385,-0.0029, 0.2755
 0.2881, 0.1067, 0.3911,-0.0289,-0.0570, 3.6624,-0.0086,-0.0696, 0.3277, 0.2123,-0.5718, 0.2434, 0.4281, 0.1590,-0.1245, 0.0708, 0.4685, 0.4269, 0.0234,-0.1213
 0.1027,-0.2333, 0.3182,-0.0459, 0.1118,-0.0086, 4.2077, 0.2117,-0.1922, 0.2938, 0.0242, 0.1608,-0.2863,-0.2475, 0.0671,-0.1900,-0.1704,-0.1842, 0.3397,-0.1285
 0.1201,-0.0354,-0.3553,-0.2991, 0.2332,-0.0696, 0.2117, 3.2525,-0.2273,-0.2869, 0.1246, 0.1645,-0.3567,-0.1237, 0.2962, 0.3932,-0.0933,-0.2151,-0.3432,-0.2527
 0.2359, 0.3722, 0.0998,-0.3586, 0.1420, 0.3277,-0.1922,-0.2273, 3.3286,-0.0668,-0.1185,-0.3537,-0.0785, 0.1988,-0.2380,-0.1719, 0.3851,-0.2505,-0.1623, 0.2831
 0.0514, 0.3219, 0.1829, 0.0038, 0.3100, 0.2123, 0.2938,-0.2869,-0.0668, 3.6339,-0.1708,-0.1048, 0.2461,-0.0666, 0.2550,-0.2285,-0.0997, 0.2029,-0.1319,-0.0749
 0.2238,-0.1871, 0.6234,-0.6995,-0.3926,-0.5718, 0.0242, 0.1246,-0.1185,-0.1708, 4.1255, 0.7091, 0.0958,-0.0991,-0.2395, 0.0238, 0.4258, 0.2171,-0.4230, 0.1890
 0.3627,-0.2722,-0.1818,-0.0680, 0.1961, 0.2434, 0.1608, 0.1645,-0.3537,-0.1048, 0.7091, 3.1671,-0.5193,-0.2673, 0.5028, 0.0103, 0.0236,-0.1542, 0.2330, 0.2296
 0.4137, 0.1629,-0.2455, 0.2311, 0.4447, 0.4281,-0.2863,-0.3567,-0.0785, 0.2461, 0.0958,-0.5193, 3.9547, 0.2903,-0.0587, 0.1707, 0.0500,-0.2706, 0.1620, 0.0212
 0.3796,-0.3440,-0.5378,-0.0281,-0.0227, 0.1590,-0.2475,-0.1237, 0.1988,-0.0666,-0.0991,-0.2673, 0.2903, 3.9190, 0.6868,-0.0258, 0.1842, 0.4133,-0.0109,-0.0955
 0.3970,-0.1047,-0.0658,-0.0496, 0.0452,-0.1245, 0.0671, 0.2962,-0.2380, 0.2550,-0.2395, 0.5028,-0.0587, 0.6868, 3.5820, 0.0491, 0.1389,-0.2009, 0.0845,-0.0051
 0.1422, 0.1033,-0.1079,-0.0108, 0.6202, 0.0708,-0.1900, 0.3932,-0.1719,-0.2285, 0.0238, 0.0103, 0.1707,-0.0258, 0.0491, 3.5742,-0.1558,-0.2978,-0.7225, 0.6820
 0.0872, 0.3034, 0.2222, 0.4374, 0.0098, 0.4685,-0.1704,-0.0933, 0.3851,-0.0997, 0.4258, 0.0236, 0.0500, 0.1842, 0.1389,-0.1558, 3.5659, 0.0010,-0.0660,-0.3051
 0.2586, 0.1710,-0.1166, 0.1397, 0.0385, 0.4269,-0.1842,-0.2151,-0.2505, 0.2029, 0.2171,-0.1542,-0.2706, 0.4133,-0.2009,-0.2978, 0.0010, 3.3997, 0.2697, 0.0163
 0.1097, 0.4472, 0.2907, 0.1140,-0.0029, 0.0234, 0.3397,-0.3432,-0.1623,-0.1319,-0.4230, 0.2330, 0.1620,-0.0109, 0.0845,-0.7225,-0.0660, 0.2697, 4.2216,-0.3206
 0.0755,-0.0406,-0.0592, 0.3576, 0.2755,-0.1213,-0.1285,-0.2527, 0.2831,-0.0749, 0.1890, 0.2296, 0.0212,-0.0955,-0.0051, 0.6820,-0.3051, 0.0163,-0.3206, 3.4016
