 2.9401, 0.1118, 0.0709,-0.0441, 0.0691,-0.1052,-0.1539, 0.0300, 0.1646,-0.2120
 0.1118, 3.7079, 0.0171, 0.3057, 0.1277, 0.1349, 0.4573, 0.0921, 0.3633, 0.2727
 0.0709, 0.0171, 3.0017, 0.0639,-0.0362,-0.1409,-0.2624, 0.2804, 0.1835, 0.3377
-0.0441, 0.3057, 0.0639, 3.5100,-0.2381, 0.0805, 0.2658, 0.4558,-0.6861, 0.8618
 0.0691, 0.1277,-0.0362,-0.2381, 2.9316, 0.2334,-0.0940,-0.3609, 0.3288,-0.2661
-0.1052, 0.1349,-0.1409, 0.0805, 0.2334, 3.1222, 0.2026, 0.6474,-0.0110,-0.2119
-0.1539, 0.4573,-0.2624, 0.2658,-0.0940, 0.2026, 2.7530, 0.0532,-0.3113, 0.0286
 0.0300, 0.0921, 0.2804, 0.4558,-0.3609, 0.6474, 0.0532, 3.6351,-0.2449, 0.6156
 0.1646, 0.3633, 0.1835,-0.6861, 0.3288,-0.0110,-0.3113,-0.2449, 2.6444,-0.5869
-0.2120, 0.2727, 0.3377, 0.8618,-0.2661,-0.2119, 0.0286, 0.6156,-0.5869, 2.8888
