 3.3604,-0.3127,-0.1075,-0.0242,-0.0007,-0.1109,-0.0512, 0.1960, 0.3226, 0.0187,-0.1084, 0.0050,-0.1111, 0.2273,-0.1827,-0.0783,-0.4675, 0.0437, 0.3170, 0.3585, 0.2563,-0.1942,-0.0598, 0.4590,-0.0348, 0.0973, 0.0214,-0.1221, 0.0570, 0.0522,-0.1401, 0.1733, 0.1910, 0.3391, 0.0369,-0.0353,-0.0023,-0.0949, 0.1964,-0.1367,-0.2136, 0.3498,-0.0184,-0.1031,-0.1407, 0.3208,-0.2824, 0.0473, 0.4568,-0.0361, 0.5064,-0.4639, 0.2288,-0.2730,-0.1807,-0.2138,-0.1445, 0.0522,-0.3386,-0.0699
-0.3127, 3.4147, 0.0900, 0.2555, 0.0206, 0.2727,-0.3473, 0.1179, 0.0121, 0.1638,-0.1204,-0.0224, 0.0622,-0.1638,-0.0154,-0.3029, 0.0689,-0.1729,-0.0621,-0.0275,-0.0393, 0.0954, 0.0015,-0.0061, 0.0179,-0.3418,-0.1376,-0.0006,-0.0034,-0.1091, 0.0014, 0.2708, 0.0277,-0.3121, 0.0745, 0.1064,-0.2126,-0.1144,-0.0424,-0.1362, 0.5077, 0.1587, 0.1193,-0.2072, 0.0019,-0.2378, 0.1904,-0.3104,-0.0445,-0.0174,-0.1834,-0.3722,-0.1435, 0.2750, 0.0366,-0.1346,-0.0343, 0.1325,-0.1198,-0.1471
-0.1075, 0.0900, 3.9206,-0.4350,-0.2479,-0.1770, 0.0895,-0.1818, 0.0751,-0.0030,-0.0780, 0.2983, 0.0415,-0.0005, 0.0854, 0.2083,-0.0815,-0.0825,-0.0710,-0.2415, 0.0765, 0.0655, 0.1311, 0.0970, 0.2200,-0.1299, 0.1355, 0.0003, 0.0402, 0.1654, 0.0438,-0.2193, 0.1781, 0.1815,-0.0488,-0.3110, 0.0788, 0.3139, 0.3290, 0.2048, 0.2400,-0.0288,-0.2001, 0.0518,-0.3243,-0.1787,-0.1240, 0.1028, 0.1299, 0.3413, 0.1175, 0.2839,-0.0432, 0.4565,-0.1554,-0.0102,-0.2849,-0.0165,-0.0623,-0.2296
-0.0242, 0.2555,-0.4350, 3.3746,-0.0327,-0.2047, 0.2122,-0.0313,-0.1679, 0.1091,-0.0451,-0.0624, 0.1975,-0.0101, 0.1231, 0.1858,-0.4428,-0.3840, 0.3710, 0.3950,-0.0309, 0.1641, 0.3009,-0.1449,-0.1394,-0.1598, 0.1223, 0.2142,-0.2112,-0.0253, 0.1303, 0.1922, 0.2044,-0.1777,-0.0846,-0.0264, 0.0773,-0.1221,-0.0080, 0.0644, 0.1109, 0.1457,-0.0751, 0.2582, 0.0272,-0.1967,-0.1961, 0.4711,-0.2870, 0.1724, 0.1589, 0.2774,-0.2239, 0.1140, 0.0869,-0.0509,-0.3695, 0.0657, 0.1305,-0.1167
-0.0007, 0.0206,-0.2479,-0.0327, 4.0520, 0.0066, 0.0274,-0.1241, 0.4386,-0.2651, 0.2508,-0.1357,-0.0802,-0.0745,-0.0322,-0.0765, 0.0946,-0.1319, 0.1454, 0.2737,-0.0807, 0.1116,-0.0618, 0.2414,-0.1451, 0.0927, 0.2505,-0.0913,-0.2967,-0.1254,-0.0343,-0.0533,-0.2029,-0.1959,-0.0417,-0.1140,-0.2044,-0.0580,-0.1205, 0.3167, 0.1387, 0.2221, 0.0192,-0.0040,-0.1569,-0.0034, 0.2292,-0.0960,-0.2381,-0.1051,-0.2261, 0.3206,-0.0757, 0.2351, 0.0632,-0.3391,-0.0375,-0.1638,-0.0310,-0.1492
-0.1109, 0.2727,-0.1770,-0.2047, 0.0066, 3.6858,-0.0533,-0.2065,-0.1026, 0.3470,-0.0483,-0.1120,-0.0721,-0.0198,-0.2084,-0.1365,-0.2039, 0.2367, 0.0464,-0.1009,-0.1554,-0.0087,-0.3026,-0.1716, 0.0524,-0.1480,-0.1859, 0.2231,-0.1808,-0.0243,-0.3418, 0.1147,-0.3790, 0.0297,-0.0868, 0.0969, 0.0529,-0.0370, 0.1238,-0.2623,-0.1377, 0.2411,-0.0539,-0.0176,-0.2606, 0.1036, 0.0241,-0.1196,-0.0808, 0.2099,-0.1219, 0.0359, 0.2347,-0.1071,-0.2357, 0.2023,-0.1951,-0.3241, 0.1284,-0.1397
-0.0512,-0.3473, 0.0895, 0.2122, 0.0274,-0.0533, 3.5426, 0.2763, 0.2733,-0.0704,-0.1144,-0.2942,-0.2124, 0.0169,-0.0209,-0.3123, 0.2225, 0.0110,-0.2226,-0.0546,-0.2356,-0.0315, 0.2039, 0.2793, 0.0341,-0.1002, 0.1999, 0.0712,-0.2965, 0.1551,-0.0292, 0.0514, 0.0409,-0.1440, 0.0049, 0.0823, 0.0485,-0.0798,-0.1954, 0.0007, 0.1172, 0.0289, 0.2866,-0.0757, 0.1599, 0.0480,-0.1002,-0.0688, 0.1020, 0.2369, 0.2110,-0.0429,-0.1734, 0.1651, 0.0065,-0.3254, 0.1791,-0.2804,-0.0303, 0.3275
 0.1960, 0.1179,-0.1818,-0.0313,-0.1241,-0.2065, 0.2763, 3.6759, 0.2300,-0.0229,-0.1157,-0.0041, 0.4347,-0.1651,-0.0563, 0.2086,-0.0980, 0.1680,-0.3338,-0.0024,-0.0001, 0.2150, 0.0752,-0.0561, 0.2127, 0.4957, 0.0891,-0.1908, 0.0490,-0.0906,-0.0605, 0.2250,-0.4390, 0.1067, 0.0469, 0.2234,-0.1618, 0.0871, 0.1604,-0.1090,-0.0380,-0.0224,-0.1690, 0.0709, 0.0012, 0.1875, 0.2290,-0.0469,-0.0558,-0.0600,-0.2258, 0.1941,-0.0150,-0.3021, 0.4005, 0.0191,-0.5871,-0.0141, 0.1243, 0.3399
 0.3226, 0.0121, 0.0751,-0.1679, 0.4386,-0.1026, 0.2733, 0.2300, 3.6704, 0.0343, 0.0761,-0.0013,-0.1456, 0.1135,-0.0006, 0.1879, 0.2323, 0.3908, 0.1002, 0.0708, 0.2413, 0.1783,-0.1066, 0.1721,-0.0171,-0.0691, 0.0972,-0.0837,-0.0645,-0.0131,-0.3729,-0.1816, 0.0585, 0.2825, 0.1199, 0.1619,-0.1233, 0.3170, 0.0802,-0.2342,-0.1011,-0.2173,-0.2648, 0.1466, 0.1476,-0.1528,-0.2172, 0.3262,-0.0309, 0.1530, 0.0279, 0.2150,-0.1523, 0.0236,-0.0173,-0.1438, 0.1299, 0.0896,-0.0039, 0.0096
 0.0187, 0.1638,-0.0030, 0.1091,-0.2651, 0.3470,-0.0704,-0.0229, 0.0343, 3.7683,-0.2631, 0.0846, 0.0720, 0.1910,-0.3593, 0.4536, 0.2324,-0.1055, 0.0605,-0.1761, 0.0078, 0.1804, 0.0377,-0.0676, 0.0503,-0.0167, 0.0975,-0.0651,-0.0072, 0.4601,-0.0539,-0.0418,-0.3617,-0.0523, 0.0965,-0.0084,-0.0035,-0.0103,-0.0582, 0.2026,-0.0390, 0.1789,-0.3368,-0.0086,-0.0312, 0.0126, 0.1839, 0.0643, 0.0384,-0.3539, 0.0248, 0.2765, 0.0949, 0.0083,-0.1520, 0.3801, 0.2225, 0.0606, 0.2493,-0.1185
