 0.3750, 4.0805, 0.5508,-0.1850, 1.0597, 4.2302,-2.1345, 1.8820, 2.1482, 3.3713
-2.0818, 1.8399,-1.5976, 4.9226, 0.8418, 1.9519,-3.5697,-1.5188, 3.9980,-3.3779
 1.1862,-1.5830, 3.3412,-4.2012, 0.2068,-2.7318, 3.4799, 4.8611, 4.0457,-0.3292
-4.0776,-2.2449, 4.5048, 4.8926,-3.6847, 3.9301, 1.4213, 3.8735, 2.7971,-4.7613
 4.1290,-1.5705, 1.2389,-1.6348,-1.9465,-0.9877,-4.1364, 3.6463, 2.4818, 0.0415
-4.9006,-0.4812, 1.7981,-3.9554,-2.6739, 4.5527,-1.5437,-4.0072, 4.0250,-4.8936
-0.0912, 2.3552, 2.0985, 0.2671,-1.3669, 4.6098,-1.0690, 4.5094, 0.2912, 3.4548
-2.6696, 0.5724, 2.7708,-1.3866, 3.7081, 4.7353, 4.5425,-4.5652, 2.7252,-0.6004
 2.0522, 3.2879,-2.0963, 2.6722,-3.1417,-0.0929,-0.0492,-4.1876, 1.2367, 1.9726
 2.1272,-1.9617, 1.2564, 4.1727, 0.2123, 1.5846,-4.0795, 0.5567,-4.0859,-2.8169
-2.4446,-2.7887, 1.7661, 1.0099,-3.8285,-3.4999, 3.4578,-0.2575, 0.0249,-4.3269
-4.1630,-0.9013, 4.2705,-0.2541, 3.4545,-0.4768, 4.6010,-2.8059, 3.0623,-1.5445
-2.0510,-2.5890, 1.9836,-1.2225, 4.1870, 2.0535, 2.5997, 4.1077,-0.9492,-3.3754
 3.2872,-3.3774, 3.4655,-3.3779, 0.3596, 4.8514,-0.0112,-3.3823, 0.3335, 2.7236
-2.6171, 2.8799,-1.7551, 2.4509,-4.7224, 0.9464, 4.7420,-2.9092, 1.6062, 2.9963
-3.7433,-3.6504,-0.2633, 2.4999, 1.3731, 0.1657,-3.2491,-0.3747, 3.5722,-3.6358
 1.2571, 0.3312, 2.9565,-1.4479,-2.1967, 0.7249, 4.9816,-0.6430,-3.2246, 0.8562
 1.3630, 1.5600, 4.1381,-2.9422,-4.7320, 1.2668,-1.3583,-2.1564, 0.8039, 0.1921
 1.6281,-2.2582, 1.9677,-0.7795, 4.0693, 0.1424, 2.2790,-0.3673, 4.2267,-0.2951
-2.1199,-2.5166,-1.0063, 3.2963, 0.9741,-2.1659,-3.7434, 1.0032, 4.9899, 4.3623
 1.3370, 4.8760, 3.4617,-1.5317,-1.9973,-2.7249, 3.0505,-1.8492,-1.6641, 3.3645
-3.8641,-2.8948, 4.0092,-4.3171, 1.0134,-4.7245,-4.7613, 3.7104,-3.2517, 2.1694
 1.3323, 1.5945,-1.1198, 2.0985,-3.3590, 0.7129,-3.0716, 1.5564,-1.9146,-0.8810
-1.8382, 2.0975, 2.3290, 3.8904, 2.5030, 4.5837, 3.6700,-3.9886, 0.8751, 0.5248
 4.1997, 0.5674, 1.7955,-3.3380, 0.1843,-2.1624, 3.9953,-2.9749, 4.7030, 3.1690
-4.4326,-4.0570, 3.0582, 0.4473, 1.5634, 2.5486, 2.6219,-0.8801, 2.5637,-4.9668
 0.8333,-4.1280,-0.9276,-4.5167,-2.4489, 1.9784, 2.9840,-2.8102,-0.5060,-4.3711
 0.6060,-4.6829,-4.2495, 2.9864,-1.2073,-1.4293,-2.1096,-1.3620,-0.9883, 1.1140
-0.4432,-2.2334,-1.9539,-2.0788,-1.8611,-1.3724,-2.8751, 2.1462,-3.3005,-2.2452
 1.3777,-1.5761, 1.2244, 4.6541, 0.6441,-1.4842, 4.2145,-2.3788, 0.5928,-2.4414
-1.9393,-4.9166,-0.9967, 3.9967, 4.2985,-3.8307,-2.7053,-0.8382, 3.1095, 2.0540
 4.1928, 2.8079, 4.7140,-0.4436,-4.5951,-0.8894,-4.5680, 3.8233, 4.7890,-1.1171
-1.3577,-0.1751,-3.1855,-3.5083,-3.6377, 2.4921, 1.7757,-2.9074,-4.9168,-0.2028
 0.9127,-4.2081,-4.1156, 3.7327,-2.0711,-0.3509, 0.9667, 1.2011,-4.0238,-0.2394
-2.6938,-2.8734, 4.4629, 1.8919,-0.1601, 1.5813, 4.1784,-4.3351,-1.9120, 3.9182
 1.9369,-1.2689,-2.4473, 3.7013, 2.6864,-2.6207, 1.3343, 2.6413,-0.8907, 3.4025
 1.8566,-3.1921, 4.0625, 4.6503, 1.1165, 3.4777,-4.3550, 3.7482,-3.8626,-4.2200
