-1.6770, 2.8887, 4.1121,-2.8102,-3.8704, 2.7531,-3.6819,-0.2573,-1.9855, 1.3961, 1.2951, 3.0260,-0.4926,-0.6011,-3.5768, 4.1889, 1.4782,-4.1932, 4.7162, 4.4492,-1.9542,-0.7986,-0.5581,-2.7941, 3.9845,-3.8089,-0.4930,-1.3604,-0.7714,-0.6159,-0.0302, 0.9429,-1.3496, 3.6048,-4.9449, 2.6165,-2.4835,-1.2270, 4.9253, 0.1358
 2.7094, 3.9942,-1.1803, 3.4431,-0.1304,-2.6602, 3.9264,-4.9593, 2.4556,-2.0197, 4.7935,-0.1509,-4.5688, 0.2432, 0.4244,-1.7581, 1.8034,-2.0631, 3.6545,-2.1128, 4.5549,-3.8554, 4.7094, 2.9214,-0.6348,-2.2125,-3.6990,-0.5308,-2.2513,-1.8676,-1.8864,-2.9386,-2.3707,-0.6298, 1.2567, 4.2964, 0.5070, 2.5777, 4.5230, 4.0955
 1.7172,-3.2735, 2.8783,-4.5796, 0.3005, 2.6821, 0.2772,-1.2926,-3.0864, 0.5247,-3.6108,-1.4878, 0.3415,-0.3533,-3.7866,-2.4528,-4.0596, 0.8659,-1.2992,-3.0515, 0.2443, 2.3589,-0.6218,-1.4281, 1.5479, 1.1971,-1.6383,-4.9904,-2.6795,-0.1983, 2.6151, 3.6130,-2.6155,-2.1115, 4.1758,-1.0297, 1.1424, 3.0913,-3.4899, 2.0813
 1.2094,-3.0564,-4.5536,-0.3702, 3.7831,-1.7179, 4.8698, 0.1759,-3.1094, 2.7523,-4.4822,-2.7193, 3.3788,-0.9695, 2.4421,-1.1375,-1.0670, 4.3421, 4.0435, 3.8950, 0.5187,-2.2017, 1.5626,-3.4488,-3.4719, 0.2968,-1.8522,-3.5328, 4.7262, 3.2592,-2.3479,-4.0613, 4.6448, 0.8304, 0.0613,-4.7863,-2.0937, 3.6519, 0.1592, 3.6021
-0.8562, 1.3513, 4.8680, 0.3286, 1.1539,-4.1289,-1.0707,-2.7258,-0.1176, 3.7965, 3.9478, 2.8484,-4.2393, 3.8332,-0.9546, 4.5841, 1.5680, 3.6622, 1.3281, 4.5076,-3.5722, 0.0662, 0.7204,-0.7259, 0.2219,-2.5968, 1.2781,-0.5132, 1.3579,-3.3483,-2.9026, 3.7323, 0.7825,-3.2800,-1.7532,-2.5619, 3.1515,-0.6842, 0.3080,-0.2639
 1.2959,-2.4170,-4.6673,-3.8471,-4.2119,-2.9964,-4.5770, 2.0691, 1.8227, 3.1886, 2.8330,-2.3843, 3.6083,-4.3704,-2.7197,-0.9865, 4.9540, 1.0313, 4.1187, 3.9969, 3.2458, 0.9864,-1.1819, 1.1366,-3.3549,-4.2271,-3.9122, 2.2524,-3.6490, 1.8691,-2.7268,-4.3995, 2.1118,-4.4327,-3.5193,-3.0946, 2.8263,-3.9347, 1.5680,-1.8882
-1.4371,-1.2235,-4.0224,-1.7970, 0.1044, 0.6385,-4.0588, 0.1622, 1.4836, 3.1450, 2.6240, 3.2715, 0.0825,-3.0035, 0.2549,-3.7229,-2.4068,-2.4108,-1.3145, 3.7396,-2.9827,-2.2053,-4.1312, 0.7830,-0.8463,-0.7264,-3.5385, 0.5636,-1.0350,-1.6359, 4.1018, 4.4795, 0.6999, 2.2506,-3.4397,-3.3210,-4.4551, 0.7662,-1.5021, 1.7702
 1.0813,-2.5809, 1.9154, 4.4323, 4.6937,-4.7755, 2.3021,-4.8348,-0.4552,-1.2240, 1.5082,-0.8302,-2.7108,-2.7650, 3.1176, 0.1141,-1.1395,-1.0323, 0.2312, 3.5647, 3.4527, 0.7179, 3.8436,-1.1416,-1.2280, 2.0194,-3.1971, 3.2427,-1.6881, 4.4371,-0.7038,-1.2441, 2.7493, 2.6110,-1.4196,-3.1268, 2.2903,-0.4082, 2.9259, 1.2586
 3.8295, 3.5019,-3.4160,-3.9420,-0.8285, 4.1885,-0.8834,-2.3196,-0.8018, 0.4955, 3.7864,-1.3489,-1.8418,-1.3036, 1.7679,-3.8274, 1.7620,-3.3845, 1.2596, 3.0035, 4.6838, 2.5586, 2.2527, 2.7212,-2.7647, 1.4397, 1.5835, 3.6323, 4.2232,-4.8969,-3.4402, 4.6335,-3.4914, 1.2655,-3.3481, 0.9087, 4.2855, 4.3133, 2.9724,-4.8499
 0.8643, 4.6094,-2.7678, 1.7447, 3.7603, 0.7967,-3.6181,-2.6273, 0.1556, 4.1100,-3.1977, 3.6607,-1.9060,-4.7829, 2.4717,-1.5408, 0.7509, 3.5416, 1.4629, 2.1030, 1.6360,-2.2275,-4.8832, 4.5879,-3.8692, 0.0793,-1.5709, 2.1318, 4.7535,-3.6960,-0.3962,-4.5684,-2.0610,-0.4581,-4.3721, 1.4497, 1.8042,-0.5423, 0.1324, 1.1129
