 2.6860, 0.2202,-0.5582, 4.1714,-2.8684,-1.2451, 4.5003, 0.5458,-2.9071, 2.4301
-0.3320,-3.6637, 2.5241,-4.0014, 0.1844, 4.4566,-4.2431, 2.8789,-0.5041,-1.1637
-4.0803, 4.5957,-3.4830, 4.2203,-1.6133, 3.7479,-1.8880,-3.1461,-4.3052, 4.7582
-3.6551,-4.1022, 4.3716,-1.8822, 0.7964,-0.3318,-0.7530,-0.9502, 3.3534,-1.5685
 2.6970,-2.6716, 2.8704,-4.6859, 2.9269, 0.6352, 1.5911, 2.4152,-3.8968, 1.9880
 0.2907, 4.6537,-1.2854, 4.8204, 1.8700,-1.7636,-1.2083, 1.8654, 2.2795,-0.5447
-2.2225, 4.7565, 0.6890, 0.7492,-1.6301, 2.1103, 0.7029, 3.8870, 2.4211, 3.0811
 4.9790, 4.7340, 3.9638,-2.1773,-3.7049, 4.5528,-3.9565, 2.1595, 0.7465,-3.6401
-1.9942,-3.5290, 0.0265, 4.0781, 1.5564,-3.3248,-1.6582,-1.8637,-4.4880,-3.8562
 1.5847,-0.1519, 2.9323, 0.6939,-0.0950,-2.0475,-4.2544,-1.1764, 1.9163, 3.3875
 0.0387, 1.6195,-2.6005, 0.1274, 1.3488, 1.9842, 0.4172,-4.7799,-3.4675,-2.4744
-3.0049, 2.3805, 2.2800, 2.3846, 1.9969, 0.4433, 4.8045,-4.9105,-4.1065, 2.9419
 0.1416, 4.6779, 4.8508, 3.9681,-4.5481,-1.1309, 1.3185, 2.4710, 2.4369,-3.3497
 1.5460,-0.4210,-1.1088,-3.5998,-4.3142, 2.6717, 2.5835, 3.3123, 3.6381,-3.7700
-0.3448,-3.4725,-4.6267, 4.7974,-0.9221, 4.0285,-0.9298, 1.7421,-4.5047, 0.6158
 3.0927, 1.2598, 4.8772,-1.3884, 4.3450, 3.1451, 2.5167, 4.5404,-4.3929, 1.3019
-3.7291,-1.7696, 4.4485,-4.7059,-3.3402, 2.7165,-3.1591, 0.7009, 0.2313, 1.6159
 0.8874,-2.2462, 3.6260, 1.3172,-3.2167,-2.6444,-4.1876, 3.5176, 2.0356, 3.4485
-2.9859,-2.6915, 1.4101, 1.8099, 0.2800,-2.7763,-2.1310,-2.7488, 0.7541, 0.4477
 1.9449,-4.7732,-1.8301,-2.0027,-4.2009, 0.9229,-2.4413, 3.1368,-3.1782, 1.8715
-4.2099,-3.6580,-1.3708, 3.8010,-1.8872, 1.4893, 3.5056,-2.0345,-0.3923, 4.1376
-4.9006,-1.3001, 2.1560,-0.0816, 4.0371, 2.2022, 0.5764,-3.7517, 0.7525,-2.1519
-0.1471,-4.3416, 4.3127, 2.6024,-4.5220, 3.7107,-1.1536,-2.6357,-3.3044, 4.6309
