-2.1658, 1.1087,-2.3997,-2.2036,-1.9551, 1.3342, 1.8867,-0.4496,-0.9526,-3.9664,-3.9300,-2.9806, 1.2432, 0.3503,-1.8351,-3.8255,-3.8659,-0.1469,-0.2098, 0.9562, 1.1867, 3.7310, 4.5350,-2.5026, 2.9289, 4.4082, 4.3597,-2.2204, 1.5327, 2.0742,-4.2035,-2.6564, 0.4871,-4.1214, 0.7113, 1.0631, 3.8720, 1.2229, 2.6279, 1.3046,-4.4455,-0.4967, 0.2268,-4.0154, 1.3738, 0.4401, 0.2134, 2.3369, 0.8655,-4.6197, 1.8454, 4.1785,-3.6985, 0.3453,-0.1055,-3.9241, 4.6433,-1.6362,-2.1051,-4.1364,-1.9838,-2.6409,-1.8159, 1.7482,-2.6110, 0.0697,-3.6587,-4.8953,-1.9942, 0.8408, 2.8930,-1.9408, 3.6414, 4.9992,-2.5332,-4.5962, 4.0032,-3.6216,-4.7570, 0.5649, 1.7069, 2.5010, 2.6222,-4.4440,-4.7598,-0.7490, 1.2766,-3.2735,-4.1122,-4.9446
 1.5643, 0.9824, 1.5872,-2.5778, 2.8235,-0.2835, 0.7043, 1.1234, 2.4131,-1.6649, 4.9545,-4.6574, 4.1149, 4.4584,-4.9981, 2.9303, 4.9115,-2.7520, 3.8107, 4.8982,-4.0752, 4.9649,-0.7443, 1.6053,-2.2724, 0.4580, 2.0927,-2.6362,-2.1080, 1.5593,-3.8190,-1.5009, 0.4430,-2.9716, 2.8129, 1.9649, 0.5710,-4.1715, 1.9920, 3.9944,-1.7658,-1.5852, 4.6436, 1.5733,-4.3367, 4.6361, 3.9811, 2.1631,-4.4472,-1.9262, 2.6320, 1.2344, 3.8070, 3.2996,-3.3670, 4.3474, 2.4037,-4.0370,-3.7757, 1.4934, 1.0520, 3.0735, 3.4055, 2.2471,-4.7303,-1.4391, 0.9630, 3.9177,-3.4246, 2.9032, 0.2584,-4.0973, 2.9044,-0.4284, 4.5650,-4.3660,-2.9481,-3.5915, 1.9605, 4.9881, 0.2816, 1.5872,-4.5683,-0.5267,-4.0148, 1.9615, 4.7897, 2.8067,-0.2791,-2.1020
-3.3144, 3.5510,-4.8815, 1.8463, 1.3322,-1.8590, 2.5200,-0.6192,-4.3373, 3.4649, 1.1097, 3.8104,-0.6771,-4.9577,-0.9550,-1.2384,-0.0393,-1.9470, 4.8935,-4.2177, 1.1153,-3.0064,-1.5788, 0.2820,-1.7261, 2.3430,-2.3880, 0.3422, 1.6663, 4.1086, 2.4139,-1.8695, 1.9293, 0.1128, 1.9052,-2.9686,-2.4270, 4.4705, 1.2128,-1.2289,-2.0092, 2.8695,-0.0857,-0.2180, 4.9295, 3.7055, 1.6939, 0.0722, 2.2143, 0.7937, 4.1141,-2.8579, 0.1178,-1.7480,-0.8541, 0.6940, 2.9567, 0.4968, 3.5886,-4.2657,-3.4645,-4.3108,-3.1377, 3.9053, 0.5757, 2.1041, 1.9230,-4.7708,-4.1860, 2.6650, 4.4836,-2.9807, 1.1449, 3.3509,-0.4433, 3.0261,-4.5105, 3.0630, 0.2606,-1.5315,-0.8942,-3.4632,-2.8438,-1.0771,-0.3022, 3.6544, 1.5724, 1.5859,-3.9438,-4.9857
 4.7213, 4.1684, 2.0374, 1.3028,-4.0908, 0.1690, 4.3121,-2.6650, 3.5696,-1.7968,-3.1723, 2.0127,-1.9124, 0.4837,-1.3742, 4.7071,-0.6871,-4.3183,-1.3393, 3.1618,-2.4891,-4.0062,-1.8591,-2.4899,-0.3094, 0.6913, 4.8418,-4.3578,-4.1737,-4.4827,-3.1298,-4.5796, 4.2690,-1.1277,-1.8997,-1.0259, 0.8450,-1.6817, 3.9891, 4.7363,-4.7299, 3.8878,-0.9912,-4.8545,-4.8827,-3.7272,-4.3126,-0.1739,-1.9680, 0.1752, 2.6495, 0.6679, 4.9224,-4.2016, 3.4398,-3.5387,-1.1406, 0.0178,-2.0299, 4.3224,-0.9404, 1.2564, 3.2934,-2.0939,-0.2056,-0.5487, 4.3039,-2.9564,-2.9085,-4.8091, 3.4767,-3.6901,-4.8883, 3.0991, 4.6942, 1.5194,-1.3387,-2.2112,-4.8186, 0.1878, 1.5403,-4.4639, 1.4807, 3.4286, 0.0515,-2.6220, 1.1859,-0.3534,-2.2633,-4.0577
-3.9314, 2.9274,-4.0586, 3.0636, 4.9395, 0.2462, 4.6619, 0.9566, 3.7716, 0.1449,-1.2754, 3.8556, 4.1240, 0.9836,-3.8389,-1.1874,-2.1316,-3.5187,-3.1107, 3.3861,-3.5936,-0.8115,-4.7291, 0.5222, 1.6465, 4.5864,-4.9119, 1.1930, 3.8794,-1.1599, 3.2589,-2.6900,-3.9118, 4.8827, 0.2867, 4.8855, 0.7070, 2.5826, 2.2091, 2.1694,-4.4611, 1.4441, 0.9791,-0.4399,-4.9428,-1.5020,-3.1749,-1.1547,-0.8059,-3.9962, 4.6967, 1.7772,-4.3511,-1.0666, 3.5683, 0.2831,-4.3121, 3.1025, 3.0045, 4.2807, 2.8994, 1.7206,-1.6493,-0.8127,-1.6752,-2.6662,-1.3953,-3.6201, 2.0406,-1.4917, 1.4459,-1.3702, 4.5257, 1.7094,-3.3700, 4.1438, 4.5160,-3.4856,-0.3403,-3.8671, 3.0090,-1.7487, 3.9740, 4.3085,-0.0311,-2.7689, 2.4720, 0.9780,-4.6016, 3.3711
 3.9237, 0.3502,-3.8107, 1.9957, 4.8568, 1.6119, 0.9464, 1.3997, 3.9754,-3.2298, 0.7500, 2.8585,-3.0536, 1.2069, 3.0766, 2.2722,-4.6309,-1.9822,-4.4498,-2.5279,-0.4603, 4.9077, 2.1326,-2.9018,-0.2943,-2.4445, 0.5773, 4.2471,-3.3039,-1.5190, 0.8617,-4.2085, 4.0590, 3.7090,-1.0224, 4.8218, 2.4745, 1.9522, 4.0010, 2.3043, 0.9022,-2.8470,-3.8594,-0.1329,-2.8286,-1.1500,-4.6248, 2.7643,-2.7616, 4.1872, 0.3156, 3.6874,-2.9156,-3.5983, 3.0135, 0.6101,-4.4745,-0.1155, 0.6696,-4.5764, 2.4314, 4.9731, 2.7779, 4.4623,-2.9380,-1.4098,-3.2273,-3.0482, 1.8560, 0.0361, 3.1842, 2.5799,-2.5136,-0.6241, 3.3997,-0.1348,-4.8978, 3.4157,-3.3004, 2.0483, 2.3201,-1.5901, 0.5256, 2.3603, 2.7593, 0.8925, 1.7432,-2.8054,-3.4173, 2.6737
 3.4687,-4.9364, 2.1723, 4.1862,-2.9937,-1.7296, 0.0453, 1.6882, 1.6718,-4.0864, 1.3550,-4.6904,-0.6727,-0.1466, 2.5594,-1.2340, 4.5620, 3.6619, 2.8829,-1.5774,-0.3978, 2.5134,-1.1729,-2.0851, 4.7532,-3.7601, 1.8518, 0.5278, 4.4619, 2.8456, 3.4035,-1.2663, 2.5054, 3.4935, 4.2750,-3.0242, 4.0102,-3.4571,-0.3946, 0.6390,-1.8606, 3.0228, 3.3381,-0.1393,-3.2699, 3.3426, 0.5343,-2.4367, 0.5089,-1.1153, 1.7953, 0.3087, 4.8245,-3.5067, 0.1384, 3.6241,-1.6920,-4.0053, 3.9856, 2.0956,-2.1212, 2.2623,-3.0980, 4.0185, 3.0309,-3.1609,-3.5893,-2.5480, 2.2524, 2.8358, 3.7234, 0.3656,-3.5019,-0.3283,-4.2919,-1.8636,-3.2229, 1.3860, 4.8855,-1.0529, 0.1132,-2.5641, 4.2030, 1.0717, 4.1861,-4.3674,-4.6253,-4.0028,-2.5000, 4.4458
 0.1233,-1.5295,-2.0064, 1.7904,-1.7918,-1.4518, 1.7428, 4.8094,-2.6536,-0.2869,-0.1523, 2.7675, 1.4626,-1.2784, 0.1842,-3.5976, 1.1866, 1.4814,-0.7003,-4.9514,-4.6688,-1.2563, 3.2700, 2.5231, 1.2234, 4.3368,-0.5267, 4.0156,-3.7585, 1.4950, 4.9425, 4.8870, 2.7925,-2.0732, 1.2544,-2.0521,-0.4316, 3.2383, 3.9528,-0.8136, 2.6184, 4.3201,-1.3674,-3.8144,-3.2915, 0.2958, 3.1989, 2.6031, 3.7858, 0.5585,-2.0450,-3.6570, 4.5003,-3.5920,-0.0401,-3.7621,-3.3815,-1.2663, 1.3671,-4.0238,-2.7780,-3.4169, 3.0195,-1.7464, 3.3975, 0.0064, 1.7276, 4.5090, 3.3432, 2.1538, 3.5106, 2.7110,-1.9446,-0.9092,-0.6143,-2.6841, 3.2436, 2.5049, 1.1090, 2.3591, 2.3118,-3.6427,-2.2501,-1.6867,-1.1436,-2.7191, 2.1608, 2.6978, 0.1478,-2.7591
-3.7951, 0.3807,-2.5162,-4.6581,-0.0058,-4.6787, 2.1366,-2.2099, 0.0487, 3.8184, 2.5714, 3.8987, 2.6595,-2.1448,-3.3453, 2.8920,-2.2621,-1.8484, 2.3555, 3.4562, 4.8242,-1.3536, 1.6040,-0.1268, 2.5237,-0.8229,-0.8341, 0.1274,-1.4986, 0.9207,-0.2491, 2.1228, 1.3973,-3.3735, 3.6576,-4.8322, 4.8940, 0.8536,-0.8871, 1.3355, 3.9850,-4.4533, 4.5553, 1.7781, 0.7795,-1.4957,-4.3174, 0.5007, 0.3573,-2.2605, 2.1235, 3.8422,-1.9353,-1.4751, 1.6870, 0.6337,-2.5760, 4.9422,-0.9989,-2.6546, 3.0910,-2.0744, 3.8577,-1.6734,-4.7506,-2.6698,-1.0202, 2.7414,-2.5922,-4.1356,-3.6143,-2.1065,-0.3125,-0.4018, 4.1111, 1.8566, 4.8690, 2.5298,-0.7800, 2.0546,-3.6871, 1.2065, 3.0639,-2.0587, 0.9869,-4.9784, 3.1853,-2.3280, 0.6488, 4.0428
-3.6509,-4.2593,-2.7928,-1.8091,-2.3721,-2.5024, 2.9745,-0.6202,-1.4684, 0.1821, 4.3216, 1.6897, 3.4369,-4.3011,-4.5601, 2.1455,-2.8597, 4.0434, 3.3224, 2.7775,-3.8906, 1.0117, 4.3883,-4.2803,-1.4388,-0.6459,-4.6588, 0.2281,-1.2584,-3.4429, 4.7012, 2.5934,-2.3163,-4.7000, 4.3034,-0.9011, 4.5682, 3.5129, 0.4332, 3.5749,-1.6857,-0.7192, 3.6820, 1.2310,-2.1104, 2.5104, 2.4861, 0.6078, 0.9002, 0.1196, 2.5656,-0.3444, 3.9423,-2.9496, 2.8262, 2.6015,-0.7435,-1.6986, 4.0488,-3.4465,-2.6101, 3.7407,-4.0992, 1.0728, 3.5615, 3.5381, 1.7887,-4.6191,-4.8658, 0.5636, 1.3662,-1.2253, 4.8204,-2.6262,-2.1328,-2.2834, 0.4955,-1.8766,-0.5759,-2.6878,-2.9637,-0.5030, 0.0589, 4.5579, 2.3837,-2.6333,-2.3132, 1.5579,-1.0198, 3.4490
