-0.9666, 0.2385,-0.2040,-1.9267,-4.7270, 2.4394, 3.9582, 2.7094, 4.6302, 4.3096,-3.5605,-2.2826, 0.7029,-2.4775,-1.4212, 0.9103,-1.4161, 3.8911,-0.9856, 3.6919,-3.5791, 3.3015, 2.8945,-0.9312, 2.6812, 3.0609,-4.4180, 3.5848, 0.0549, 4.9883,-4.6987, 0.5063, 3.5841, 1.1657, 2.1216,-0.0707, 3.1795, 0.4476,-3.3829,-4.0876
 3.9258, 4.3510, 3.6828,-0.4079,-4.9196,-4.8962, 4.4369,-2.7879,-4.7105, 0.3622,-3.0495, 1.3577,-4.9162,-3.9722, 0.7973,-4.1875, 0.3205,-4.7794,-2.4648, 3.1653, 4.6436, 1.0360,-2.9153,-3.6919,-4.0109,-1.5494, 4.6139,-4.5982, 3.5590, 2.0746, 4.5819,-1.6158, 0.7938, 4.4990, 1.7046, 0.6711, 4.7095,-1.6632,-3.1766, 2.9894
 2.2379, 0.1523,-1.9473,-0.2578, 3.0327, 0.9104,-2.4911, 0.2668,-0.1113, 3.9919, 2.2233,-2.3435,-1.1297, 1.3628, 2.7818,-1.8980, 0.6332,-1.7679, 4.4667, 0.1453, 3.9323, 1.9684, 4.7999, 3.9972, 4.5706, 3.0681,-2.3605,-3.3383,-0.3222,-2.5202,-2.4086,-2.1452, 1.1064,-3.6966,-2.6286, 0.3543,-0.7424, 0.3612, 0.7207, 2.8715
-1.1632, 2.8450,-0.8894,-2.1676,-4.4536,-0.5661,-4.0949, 4.7479,-4.1283, 0.5098, 0.3337, 4.0220, 4.7511,-2.5618,-2.3334,-2.2724, 0.7880,-4.1848,-0.3288, 2.5717,-3.4168,-2.1936, 1.4473, 0.3407,-4.4917,-4.7164, 1.8444,-3.3513, 1.8866, 0.3154, 1.7954,-0.0206,-4.1398,-1.1955,-0.5557, 0.6810,-2.5944, 2.7391, 4.9331,-0.5388
-1.9262, 4.3128,-3.8502, 2.0197,-0.1170, 3.2444,-1.6573, 1.5823, 2.5250,-2.5167,-2.9419, 1.7864, 0.8847,-4.8618,-0.8061, 3.5781,-0.0724,-2.4622,-0.4213,-0.9098,-3.8742, 4.0711, 4.8007, 0.1557, 2.2292,-0.1411, 4.2588, 0.5571, 0.2453,-3.5353,-2.9057,-0.2543,-2.4548,-0.4354, 4.8332,-1.6507, 2.4563, 3.2797,-4.9674, 4.7284
 2.6708,-3.5812, 3.2307,-2.1555, 3.6404, 2.5856, 0.8893, 3.0658, 2.7602, 1.0127, 0.0636, 1.5669,-4.0853,-3.4662, 4.4974, 3.1003,-0.1179, 2.3653, 4.6579, 1.1402,-4.0535,-2.6546, 4.7116, 3.8564,-1.7403,-2.1847,-1.2169, 0.7755,-0.3819, 3.0518,-1.5771, 2.1169, 1.2424,-0.6447, 2.6978,-0.6541, 0.5460,-0.5472,-4.9963, 4.0588
-1.7686, 3.8058, 4.5567, 0.6818,-0.9702, 2.6246,-0.1288,-1.6548, 4.9867,-0.3674,-1.7888, 1.2155, 2.8464, 4.7311, 3.5979,-1.2768,-0.0865,-4.5508,-0.8751,-0.7510, 0.2601, 1.9072,-3.3442, 4.0272,-1.7299, 2.3727, 3.8892,-2.9337,-1.9345,-4.7764, 1.2099, 3.7629,-2.6184, 4.1563, 2.8027,-1.6805, 3.9908, 0.4730, 4.0767,-3.2130
-4.4836, 1.6273,-3.7354,-3.8825, 4.1059, 1.3535,-1.2528, 1.1590, 1.6382,-3.1516,-0.9826, 1.0402, 3.1964,-0.9913, 2.4511,-2.2802, 2.7562,-4.0597,-2.0911,-1.8370,-0.3216, 3.0470, 0.3625, 3.5013,-2.7788, 2.8370, 4.4249, 2.7112,-1.9986,-2.8696,-0.3126,-0.6102,-4.1304, 3.6716,-2.0072,-0.1402,-2.9923,-4.5954, 2.5836,-4.7794
 1.2574, 2.2292, 4.6885, 1.3012, 3.4882, 4.8999,-0.6412,-4.6581, 3.1570, 0.3033, 1.7541,-0.1249, 2.6883, 3.1481,-2.4576,-2.2109, 1.5017, 0.3148, 1.4019, 0.2030, 0.0393, 3.4985,-1.6363, 3.8960, 4.6784, 4.7690, 2.1083,-0.0918, 4.9615,-0.8010, 0.6899,-0.4926, 1.7161,-2.8007,-0.1365, 3.9945, 1.9299,-0.6564, 3.5818, 1.5421
-1.9972, 0.1324, 3.4735, 3.0656,-4.6477, 4.3993,-3.1397, 4.4258,-3.8657, 1.3590, 2.8370,-1.5191,-0.6800,-2.8768,-1.7885,-0.3695, 2.3253, 2.5598, 3.0704, 3.7517, 2.9101,-1.4833,-4.2125, 3.1765, 1.1695, 2.6541,-2.4035, 0.4580,-2.3537, 0.0425,-2.1697, 0.8950, 3.9910, 4.1546, 2.3752,-3.9997,-4.0580,-2.9118,-4.3016, 1.4494
-3.9747,-1.6844, 2.3731, 0.0400, 4.1400,-1.5615, 0.3798,-2.8059, 3.7555,-4.1219,-3.3533,-0.0332, 0.9015, 1.4441, 1.3724, 2.8472,-2.2352,-0.1600, 2.7068,-1.9107,-3.5716, 0.1415, 1.9802, 3.2643, 0.4795,-4.2411,-1.1672, 2.5247, 2.9657,-2.4935, 2.8908,-0.2234,-2.1179,-0.0863,-4.1002, 1.8186,-3.5065,-2.0281,-1.7551, 4.0919
 2.7971,-1.0178,-2.9716, 1.8065,-0.9989, 2.2510, 4.5081, 3.8985,-4.9498, 1.5951, 4.6413, 3.9173,-1.6728,-4.7818, 4.0963, 1.1978,-3.8858,-1.5387, 2.9328, 2.2363, 4.8529, 1.8603,-3.2860,-3.9409,-0.8334,-4.0854, 4.0031,-1.9436, 2.9261, 3.5289, 4.1797, 2.2591,-1.2665, 3.3254, 3.0258, 4.5671, 4.6912, 2.8993, 4.5035, 0.3321
