 3.1939,-0.1436, 0.5879,-0.2860, 0.8695, 0.3744,-0.1258,-0.0669, 0.2307, 0.0862
-0.1436, 3.6794, 0.2347,-0.4396,-0.0054, 0.0238,-0.2370, 0.3022,-0.1405,-0.2058
 0.5879, 0.2347, 3.7795,-0.0605,-0.4545, 0.3681, 0.2616,-0.0827,-0.1029,-0.0378
-0.2860,-0.4396,-0.0605, 2.8422, 0.0181, 0.0451,-0.1917,-0.7466,-0.1253,-0.3657
 0.8695,-0.0054,-0.4545, 0.0181, 3.5679, 0.3558,-0.2795, 0.1311,-0.2097,-0.0088
 0.3744, 0.0238, 0.3681, 0.0451, 0.3558, 2.6055,-0.4471,-0.2535, 0.2852, 0.3026
-0.1258,-0.2370, 0.2616,-0.1917,-0.2795,-0.4471, 3.1211, 0.6896, 0.0566,-0.0221
-0.0669, 0.3022,-0.0827,-0.7466, 0.1311,-0.2535, 0.6896, 3.2872,-0.7670,-0.0649
 0.2307,-0.1405,-0.1029,-0.1253,-0.2097, 0.2852, 0.0566,-0.7670, 4.0158,-0.8159
 0.0862,-0.2058,-0.0378,-0.3657,-0.0088, 0.3026,-0.0221,-0.0649,-0.8159, 2.7727
