 2.8101,-3.0713,-3.4637, 1.9040, 4.3440, 0.9371,-1.7261, 2.0869, 2.6658,-3.7776, 1.2168, 0.5898, 2.6481, 2.7625,-1.3359, 1.8259,-1.8227,-0.0975, 0.6533,-2.7656,-2.3334, 0.0367,-1.3000,-3.6479, 0.5821, 0.1567, 1.9244,-1.8995, 2.0369, 0.7454, 0.4746, 2.0249, 3.6599,-2.4641,-1.3625,-2.2424,-3.6805, 2.5544,-1.0175, 4.4754,-2.5431, 2.9921, 1.0505, 3.0809,-4.9887,-1.3189,-0.2241,-4.0850,-2.2748, 2.2711,-4.5106,-0.8765,-0.4496, 2.0347, 1.6826, 3.3930, 0.8981, 0.0137, 1.5350, 0.2469, 0.7357,-4.4190,-4.8053, 0.0344,-1.8852, 4.1098, 2.2174, 2.2728, 3.0512, 2.6891, 0.1514, 3.2578,-4.9392, 1.8452, 0.9493,-2.1228,-3.6215,-1.7681, 0.3440,-3.4677
 1.6719, 0.1382,-4.8264,-3.5731, 0.7665, 0.2649, 2.9429, 0.0645,-4.8863,-4.2986,-2.1302, 2.7311,-1.6343,-2.8455,-0.4256, 2.6938, 1.0830,-0.9982, 1.3348,-2.4003, 4.0526, 0.7839, 0.6985,-2.9946, 1.3662, 2.5268, 1.8322, 4.6814, 3.8076, 4.1964, 1.3819,-2.0175, 1.6668,-3.9684, 3.2008, 4.5840,-4.6830,-2.5088, 1.3504, 3.3527,-4.0220, 4.1340, 0.4635,-2.2023, 0.4545,-1.8186,-1.4707,-3.5763, 4.0856,-4.7784, 2.4716,-1.4472,-1.1122,-1.5427, 1.0871,-1.1191,-0.3101,-1.3925, 2.1746, 3.0927, 3.0530, 1.4287, 1.9269, 1.4410, 2.5268,-0.6918, 2.2811, 0.5837,-2.1268,-4.9582,-1.8480,-3.2838,-3.8113, 2.6604,-3.1775, 0.3054, 2.7526, 3.3583, 0.5660,-2.3772
-1.3694, 3.8473, 0.3935,-0.4655,-3.4933,-2.4979, 4.0298, 2.4343,-2.9556, 2.4279,-0.8658, 1.7134,-0.3497, 4.1656, 1.2130, 1.8810,-4.1168, 3.2525, 0.6991,-0.1695,-0.6496,-2.3575, 3.0109, 3.8533, 3.3268,-0.8078, 1.9829,-4.7406,-2.8598,-2.5718,-3.6815,-0.8513,-0.5994, 3.0689, 1.6869, 2.1807,-0.4506,-0.3831,-0.4646,-0.3176, 2.1022, 1.1459, 0.6704, 1.5526,-1.2292,-0.6752, 3.1681,-1.1686, 3.1662,-3.0889, 0.4228,-1.7924,-0.4578,-3.5113,-0.1129,-0.0782,-3.6725, 3.2135,-3.5242,-2.0580, 0.7786,-0.3444, 2.7158,-0.9769,-4.5872,-3.2378,-2.7909,-0.5199,-1.1809,-2.6551,-2.3839, 1.5393, 1.0717,-0.3862, 4.4509,-3.7020,-0.4931,-4.4337,-4.4122, 3.1593
-2.5445, 2.6161, 3.1193,-2.3521,-2.7630, 2.4896, 2.4065, 1.8448,-1.9730, 3.6383,-4.1926,-1.7441, 4.5900,-1.5550, 1.7151, 4.8584, 4.0221,-0.2038, 1.3630,-4.6215, 0.9266,-1.8167,-1.2012, 1.9222, 0.6266,-1.3707,-1.6591, 3.3415,-1.3038, 4.1114, 0.8786,-3.9210, 1.4719,-0.0967,-0.7763,-0.6607,-1.5048,-0.5108, 1.4434,-1.6596, 3.5447,-2.0429, 2.8084, 4.1121, 3.9665,-1.1229, 1.2184,-2.1024, 3.3789,-1.2689,-0.5055,-3.4488,-2.8943,-0.3131, 0.7326, 2.1035, 0.2566,-0.5458, 1.8520, 1.0315, 0.9948,-2.7422, 0.0003,-1.2707, 3.0794, 4.7372, 3.8128,-2.8818, 3.4437, 2.6477,-3.8894,-2.9087,-0.2087,-0.4132,-4.9837,-4.1582, 4.5769, 2.5633,-0.5824,-0.4938
 3.4275,-2.5692,-3.5961,-2.6479, 2.1007, 1.3920,-3.6520, 1.5962, 1.8606,-0.5580,-0.3289,-2.1832,-2.2683, 2.1467, 0.1723,-0.6494,-2.6471, 0.7002, 3.6647, 0.2915, 1.5565,-3.5122, 0.1200, 2.8176, 2.3160, 3.4527, 3.8583, 2.5796, 2.4483,-4.6037, 4.6481, 1.0814,-3.7154, 0.1796, 2.4822,-0.2889, 2.2010,-0.7837,-3.6542, 0.2200,-0.3954, 0.2874,-2.4735, 1.5868, 4.5086, 2.8310,-1.8288, 2.9363,-0.1911, 0.4392,-1.4058,-4.7578,-1.6145, 4.8130,-2.7005,-0.7823,-4.8190, 2.1703, 0.2288, 4.8661,-1.6692,-3.0139, 0.4962, 1.3040, 3.6307,-4.5607,-3.8079,-0.4149, 1.4310,-1.2214,-3.3567,-2.5048,-2.8474,-4.5347, 1.0742,-2.4658,-2.3238, 0.2186, 4.2001,-4.2294
 3.7347,-3.5640,-1.6876, 2.1041, 0.9711, 2.0224,-2.5948,-0.3541, 3.0150, 0.3219,-3.6463, 4.2020, 1.3980,-2.6628, 4.1784,-4.5524, 0.7298, 2.0441, 3.3096, 0.9022, 0.7813, 1.1432, 0.0475,-2.4409,-2.7449, 1.6912, 0.1809,-4.1152,-0.2864, 3.2673,-1.5376,-0.9042,-1.6724, 0.1039,-4.0846,-0.1623,-2.5127,-2.7719,-4.9772, 2.7326,-0.7084, 2.0042, 2.0502, 4.2697,-4.6133, 1.2163, 3.4999, 0.3896,-4.0652,-2.0039, 2.1917,-3.9943, 4.6914,-2.7777,-0.2305,-0.1726,-3.2959,-3.5064,-2.1141,-2.7966,-2.7807, 2.6861,-2.1556,-4.2083, 2.0609, 0.1062,-0.1830, 3.6606, 0.4742,-1.3332,-0.6127,-1.6440, 0.1286,-3.8939, 0.9076,-1.6835, 4.5530,-4.6699, 0.8985,-2.3003
 3.1257,-2.3402,-4.8436,-2.2168,-1.2797,-3.9673, 2.5716,-2.8333,-3.3019, 1.6515,-4.1234, 2.9713,-4.4236,-3.2212, 4.6990, 4.7447, 4.0856, 3.3850, 1.6673,-1.7557, 4.2640,-3.1458,-0.4716, 1.5627, 0.9741,-1.9784, 2.9260,-4.4795,-1.9190, 2.4798,-3.2652, 4.5097, 2.4429,-2.8892,-1.7241, 4.8577,-3.8434,-2.7143,-3.4336,-3.9808, 4.1330,-3.2560,-1.2957, 0.7123,-4.0073,-1.7143, 0.1522, 0.5792,-4.7632,-1.0708,-0.1920,-0.1003, 0.4808, 3.4385,-0.5181, 1.8787, 3.1763,-4.2709, 2.8648,-1.9037,-3.5750,-4.6292, 2.5556, 3.3881,-4.1177, 3.2663,-3.4399, 3.6124, 1.5685, 1.3467,-4.9638, 0.1420,-4.5523, 3.2401, 4.2745,-1.1625,-2.3418,-2.4402,-2.4100, 2.8747
 2.3091,-4.3138,-4.9716, 1.4658,-1.2936, 4.7505,-3.0098,-1.4357,-2.7242, 4.6392, 3.2532,-3.4860,-0.4231,-2.6857,-1.6828, 1.5362,-1.7792,-4.6455,-4.9344, 4.2181, 1.1635,-1.5290, 0.6570,-4.9333,-1.9428,-0.0917, 2.7057, 3.5183,-3.8017, 3.0971,-4.6440,-2.4696, 2.0235, 1.6812,-4.5771, 0.9705, 4.4405, 0.0247,-3.3187, 0.5589,-4.9902,-3.6114,-0.8840,-0.6293, 0.5576, 2.0558,-0.0739, 3.0542, 4.5883, 4.9564, 1.9454,-4.5926,-2.1360, 4.1377,-1.5087,-0.6197, 1.4855,-2.0463,-0.4863, 0.4440, 3.9356, 2.4884, 0.8044,-3.6307,-2.5004,-0.0251, 1.6345, 4.4471,-2.5782,-0.8013,-0.6150, 4.3552,-0.0440,-2.7011, 2.8992,-0.8491, 4.4639, 1.0622, 3.1862, 2.0660
 0.3525,-3.3126, 4.5833, 4.9293,-1.5266, 1.3667, 0.5371, 3.2728, 4.8205, 3.4958,-3.2480, 4.4077, 1.5928, 2.3180,-4.0935, 2.6931,-4.3063, 4.1915,-4.2474,-2.9554, 2.2699, 3.7313,-2.3354,-0.0117, 2.3208,-4.7668,-3.2113, 3.0712,-4.3299,-0.9742, 3.4277, 1.2020,-2.4683, 4.9400,-2.3456,-2.3851,-1.2834, 2.1663, 3.1267,-0.1519, 0.8287, 2.0161, 0.4051, 2.2954,-3.8901,-4.4612, 2.0046,-1.5950, 1.7832,-4.5895, 2.5617, 3.7439,-2.0197, 3.4654,-0.1036,-2.9933, 2.1942,-4.2748, 3.6998,-1.0655, 4.0964,-2.0198, 4.1711,-0.4299,-3.3907,-4.5818, 2.1693,-1.2718, 4.0936, 0.1974, 3.4488,-3.7332,-4.1359,-1.9286, 4.0180, 3.8872, 1.3058, 4.8273,-4.4686, 1.3519
 4.2117, 3.0607, 2.3224, 3.6880, 1.4991, 4.0456,-0.0241, 2.2540,-2.0911,-2.8625,-4.7198,-0.8353,-1.8375, 0.2162, 1.2710,-3.4834, 0.7969, 1.5418, 0.8304, 3.1537, 0.8229, 3.9866, 2.3039,-3.4137,-2.6284,-2.7650, 2.4685, 3.6592,-0.5101,-0.3445, 1.0034, 1.7848, 1.0645,-2.1581,-2.9344, 2.0273, 4.9771,-4.6782, 1.5010,-1.6257,-2.3451,-2.0229,-4.5799,-4.3416,-2.8441,-2.3834, 3.2534, 3.8992,-0.5296, 0.6217, 3.2112,-3.8280,-4.9868,-1.9574,-4.3087,-0.5080,-1.2063, 4.2211, 4.1099, 4.7360, 4.3614,-2.9842,-0.1797,-0.3304,-2.7584,-4.2275, 0.6207,-2.7287,-0.0229, 3.9268,-1.0697,-3.0165, 2.7486,-3.2768,-2.4436, 4.8855, 4.5056,-4.2027,-0.1165,-2.0528
