 3.0897, 0.1181, 0.1883,-0.3308, 0.6457,-0.0150,-0.3663, 0.8137,-0.8938,-0.1740
 0.1181, 2.6467,-0.5764, 0.1620, 0.1094,-1.0428,-0.1915, 0.4434,-0.1241, 0.7116
 0.1883,-0.5764, 3.0558, 0.1147,-0.0249, 0.1534,-0.4404, 0.0482, 0.0700, 0.8987
-0.3308, 0.1620, 0.1147, 2.7909,-0.1549,-0.2831,-0.2619, 0.0461,-0.3532, 0.3519
 0.6457, 0.1094,-0.0249,-0.1549, 2.7660,-0.1023, 0.4692, 0.4508,-0.3148,-0.2059
-0.0150,-1.0428, 0.1534,-0.2831,-0.1023, 2.9281, 0.1384,-0.4635,-0.0899,-0.5337
-0.3663,-0.1915,-0.4404,-0.2619, 0.4692, 0.1384, 3.2381, 0.1065, 0.5244,-0.7362
 0.8137, 0.4434, 0.0482, 0.0461, 0.4508,-0.4635, 0.1065, 4.3670, 0.0449, 0.4731
-0.8938,-0.1241, 0.0700,-0.3532,-0.3148,-0.0899, 0.5244, 0.0449, 3.4799, 0.5342
-0.1740, 0.7116, 0.8987, 0.3519,-0.2059,-0.5337,-0.7362, 0.4731, 0.5342, 3.3931
