 3.5485,-0.5837, 1.6796,-2.1223,-0.2443,-4.2748, 0.6035, 3.5489, 2.3836,-1.0446,-4.3083,-4.0155, 2.6288, 2.1971, 4.6080,-2.5618,-1.3140, 3.9594,-1.8051,-4.7753, 1.4444, 1.3072, 2.2894,-4.0486, 0.7265,-0.7553, 3.6544, 3.4087, 2.9338,-1.3776
 0.3369,-0.0483,-3.8727,-2.0371,-2.1433,-0.2932,-0.6750,-1.3905,-0.7440,-3.9811, 4.4403, 0.0322, 0.4534, 1.6329, 0.4511, 2.8874, 3.6737, 0.8832, 4.3457, 2.1209, 4.6704,-2.4447, 4.2888, 3.4514, 2.5666,-3.1917,-0.0337,-1.6028, 1.6604,-3.2584
-1.6968, 3.5699, 1.5212, 1.7792,-4.3440, 3.8164, 1.7959,-1.3052, 1.5304, 1.3811, 0.6209,-2.1117,-3.3503,-1.4569,-1.6448, 4.6881,-3.6647, 0.8682,-1.7181,-3.8796, 2.6056,-3.7915, 1.9001,-4.6763, 1.5100,-1.8933, 0.4747,-0.5041, 1.1456, 2.0157
 4.6289, 1.9475,-2.2246,-3.4306, 1.7498,-0.9153,-2.0865, 4.2774,-4.8433,-2.9549,-1.9937,-1.3881, 2.4633, 3.5675, 1.0202,-0.9137, 3.6424,-1.9593, 4.0336, 1.1528,-4.9552, 0.8706,-2.4783, 2.3525, 0.3540, 1.1227,-4.1477, 1.6067, 1.7885,-4.5461
-1.7606, 0.3335, 2.6539,-2.2472, 4.2853,-1.6662,-0.6185,-2.1975, 2.2012, 3.6331,-2.7123, 4.0404,-0.0612,-4.9875, 3.0126, 2.9283, 3.3986,-2.1930, 0.5079,-1.9524, 4.7567, 3.5372, 0.7381, 0.2645, 3.9402,-1.3318, 1.8227,-0.8494, 0.6387, 3.6960
-0.9601,-2.9599,-1.0877, 4.9260,-3.0512, 0.7491, 0.7926, 3.8583,-1.4451,-2.0761,-2.8309,-0.7484,-0.5474, 2.4968, 2.8085,-4.6586,-3.0116,-1.5368, 0.5317, 2.8010,-4.9597, 0.3717,-1.0864,-4.0349,-0.1532, 2.3336, 1.4023, 2.9271,-0.0615, 2.3234
-4.6647,-2.3818,-4.4763, 1.8282, 2.6471,-2.4303, 4.7534,-3.3136, 0.9601,-1.9324,-0.7815,-2.8527,-0.6093, 0.3903,-2.6311, 1.2907,-2.2737,-0.8693,-0.6456,-1.5193,-1.8856,-1.4154,-1.8072,-0.4083,-4.5711, 3.6761, 3.7402,-1.9057, 0.6314, 0.2552
-1.1929, 4.9492,-1.6825, 4.2566, 4.6253, 1.3581, 0.0550, 3.0360,-0.3667,-4.6774, 4.0556,-1.7067,-1.4959,-3.2912, 4.1732,-4.5526,-4.6994,-1.2269,-4.6085,-0.8930, 1.1672, 3.9565,-4.4987, 4.9144, 4.0739, 1.3158,-1.2325, 2.2414,-1.6447,-3.0231
-1.0002,-4.3439, 3.2709, 2.5497,-4.5119, 2.0354,-3.3172,-4.2688, 0.8691, 4.4290,-4.2337, 1.3976, 2.0687, 4.0922, 2.7677, 2.8948, 0.8754,-2.0409,-0.9319, 0.0318,-1.4281, 4.3495, 2.1110,-4.6358,-3.4549,-0.2349,-4.0854,-4.1011, 3.4307, 2.8002
-3.3391,-4.6493, 2.4264, 2.2917,-2.6169, 4.1035,-1.8222, 0.0249, 1.5106, 2.1782,-0.9194,-3.0848,-3.9816, 4.5599,-1.2906, 0.0275, 0.2349,-3.8241,-3.9695,-2.6710,-3.9231, 4.7667,-3.7468, 4.2846, 4.8354,-4.1137,-4.1899,-0.1034, 3.3095, 3.3786
