 3.5620,-0.4666, 0.6871, 0.0631, 0.2872, 0.1468,-0.0806, 0.3894, 0.1226,-0.7205
-0.4666, 4.4485,-0.5004, 0.0804,-0.1629, 0.6057,-0.4881,-0.0952,-0.0129,-0.3414
 0.6871,-0.5004, 4.4950, 0.0795,-0.0063, 0.5929,-0.6835,-0.7537, 0.2303, 0.3233
 0.0631, 0.0804, 0.0795, 4.6170,-0.1426,-0.8789,-0.2414, 0.6754,-0.2188, 0.0150
 0.2872,-0.1629,-0.0063,-0.1426, 3.8366, 0.7465, 0.2317, 0.2391,-0.3762, 0.0751
 0.1468, 0.6057, 0.5929,-0.8789, 0.7465, 3.9690,-0.0577, 0.9104,-0.1345,-0.1645
-0.0806,-0.4881,-0.6835,-0.2414, 0.2317,-0.0577, 4.3287, 0.3530, 0.3141, 0.4091
 0.3894,-0.0952,-0.7537, 0.6754, 0.2391, 0.9104, 0.3530, 3.0633, 0.2355,-0.7380
 0.1226,-0.0129, 0.2303,-0.2188,-0.3762,-0.1345, 0.3141, 0.2355, 3.5290,-0.7083
-0.7205,-0.3414, 0.3233, 0.0150, 0.0751,-0.1645, 0.4091,-0.7380,-0.7083, 4.5369
