 1.0205,-3.2094, 4.4467,-2.5488,-4.6462, 4.5799, 0.4095,-3.9668, 2.0171, 3.5504
 0.5354, 0.7850,-3.5418,-2.7570, 3.5423, 4.5063, 2.8839,-1.1830, 4.1938, 1.1138
 4.5566,-3.2395, 1.9055, 1.4015, 2.7109, 2.2149,-1.7940,-0.6456, 2.4446,-0.9647
 0.4721, 3.1236,-4.4869, 0.1732, 3.8743,-0.2507,-3.0352,-2.0352,-3.3634,-0.2846
-3.2623,-1.7444,-2.9418,-1.9794,-4.6662,-0.5955, 4.3692, 4.1926, 4.9752, 0.7993
 0.4816,-4.5737,-4.3601,-0.5996, 0.6093, 3.6142,-1.4175, 1.1612,-3.3493,-1.8569
-0.3650,-2.7467, 1.1672,-3.6643,-0.0905,-3.3648, 0.1747,-1.2897, 1.1737, 1.8385
 4.6277, 0.7560,-4.9079, 3.8207, 3.6389, 3.2028, 4.1644, 4.0920,-3.8260, 2.0769
 0.6205,-1.0833,-0.8805, 0.7343, 4.1706,-0.2969,-3.1894,-4.0570, 4.9142,-3.9548
 3.3073,-3.7640,-2.8591, 4.3541, 1.9512, 1.0751, 4.4408,-1.9503, 4.7036, 3.3258
 3.6599,-0.9939,-1.0986,-1.5390,-4.2660,-1.0682,-4.1547,-1.9665, 3.9881,-0.5942
 0.8511, 1.3221,-3.4644,-1.1705,-3.2428,-4.3220, 1.8196,-4.6404, 1.6384, 2.1568
-2.4921, 4.3383,-0.7993,-3.7466, 1.5845,-4.3819, 4.5338,-4.1071, 3.8146, 1.2466
