-0.4852, 4.2472,-0.0528,-3.1080,-3.2545,-3.7703,-4.5228,-0.8524, 3.4094,-3.5285, 2.6068, 1.2303, 2.9977,-2.6830, 0.6062, 2.1192,-1.0650, 4.5012,-3.1647, 2.3131,-3.6160,-3.9641, 4.9613, 0.7315,-4.8836,-1.9394,-3.5841, 0.1924,-2.6345,-1.1916, 1.2216, 0.9674,-3.4499,-3.9517, 1.7233,-4.8248, 3.3033, 1.7900,-2.9327, 2.3674, 0.8066, 4.6506, 3.3376,-3.5369, 4.6240,-3.5874,-4.6763, 0.5289,-2.6785, 4.0437, 0.7949, 0.0303,-0.0450,-0.4164, 4.2761, 2.9838,-0.2424,-0.2586, 3.1823, 0.5162,-1.3313, 2.4084,-1.0310,-0.5271,-0.0470,-0.9111, 2.0648, 1.3169,-3.3995, 3.5271, 3.6120, 1.9298, 0.6657,-0.5821,-2.2665, 4.2994, 3.7224, 4.9667,-1.3055, 4.6597
-3.4367,-2.1677,-1.8307, 2.2688,-1.9505,-4.2753, 3.5499, 3.1287, 4.5372, 2.0891,-1.2074, 2.2929,-1.0616, 2.3810, 3.2504, 1.1754,-4.4004, 0.3192, 1.6715,-4.9685, 3.3742,-4.7209,-0.9045, 0.4074,-0.7576, 3.2325,-2.2612,-3.7731, 2.6359,-3.1483, 2.6875, 2.8406, 3.3018, 2.1576,-0.1865, 2.1540, 4.6331, 0.3357, 2.0271,-1.9261,-3.6532,-2.9356, 4.7132, 2.9755,-4.5300, 3.9201,-2.7736,-2.3729, 2.0762,-2.8805, 1.1696,-3.8291,-3.4824, 0.3803, 0.1494,-3.8492, 1.4463,-0.2163,-2.1249, 1.8757,-1.9811, 0.5465, 1.7585,-1.5306, 3.3513, 3.7624,-3.3230, 0.9142,-0.8144,-1.0630,-0.0052, 3.9645, 0.0458,-4.2439,-1.6919,-1.6264, 4.8852, 3.8639,-0.2227, 3.8114
 4.1360,-2.4146,-1.6219,-1.9106,-0.1220,-2.8487, 3.8864, 0.7749, 0.2918, 2.2503,-2.6580, 4.5131, 4.7009,-0.4464,-3.4020,-3.3286, 0.2288, 1.7188,-1.3658,-0.7581, 1.9867,-4.2103, 2.0711,-1.6908,-4.5397,-0.1500,-2.1660, 1.0958,-3.8652, 4.1778, 3.0744,-2.6329, 0.2807,-2.7981, 1.1962,-2.7954,-2.0726,-2.9045, 4.4617,-2.0386, 1.6747,-3.2789, 0.5759,-0.5824, 1.4836,-1.5483,-0.0364, 1.2075,-1.5938,-2.8004, 1.6934,-0.7042, 2.7528, 4.7117,-2.6312, 1.5612, 2.6284, 0.4933,-2.6955, 3.8481,-1.6467, 1.0052,-2.8282,-2.3891,-0.7530, 0.4096,-0.8860,-0.1448,-4.3490,-4.0514, 3.4030, 3.1383,-4.8112,-4.4410,-4.9994, 2.5821, 4.2766,-2.3767,-0.3270,-3.0275
-3.9956,-2.6881, 0.9253, 3.0944,-0.0142,-1.6176,-4.4820,-0.4094,-3.2005, 2.9475,-0.0636, 3.8515, 3.2956,-2.5274,-3.4979, 1.6645,-3.6983,-1.1399,-0.0923,-0.7468,-3.5579,-1.1443,-0.8844, 4.8472, 0.8918, 4.1779, 3.4929, 4.8089, 1.1651, 4.1991, 2.9019,-4.0236, 4.3471,-1.4868, 0.3491,-1.7326,-1.4513, 3.6550,-3.2876, 4.0589,-3.2323,-0.4617,-4.6277,-1.6558,-0.3720,-4.5015, 3.0953,-3.3359, 4.5248,-4.3027,-0.6531, 0.3413, 3.8256, 4.7684, 2.5020,-0.4567, 0.6940, 4.1171, 2.6267, 0.8816,-3.3912,-2.6610,-3.7521, 1.6578,-1.7079, 1.2063, 3.7581,-0.7479,-2.2605, 3.5057,-3.1337, 1.0147, 4.2449,-2.2226,-3.8828, 1.0702,-2.4131, 3.2964,-3.8349,-3.1659
 1.1169, 2.4280, 2.2990, 0.1739,-1.6064,-3.4765,-0.3170,-0.9831, 2.3315, 2.4947,-3.5304, 2.8846, 3.5826,-4.5421, 2.2841, 2.9067, 4.4764,-2.6636,-0.2262, 3.7119,-2.4081,-3.0912, 2.8085, 4.3094, 4.9732, 2.6577,-1.2989,-4.4489,-0.6232,-3.1514,-4.4215, 0.3392, 1.0384, 3.9422, 2.7813, 2.2537,-0.7563,-1.3737, 2.2364, 1.8316,-4.6451, 3.6943,-1.8913,-3.8939, 1.5055, 1.6199, 3.6620,-3.8512,-3.4451, 4.7680,-0.6531, 0.2931,-3.9574,-3.9321,-2.7767,-3.4168, 0.5086, 1.9727, 4.3728,-3.7482, 4.0878,-3.3255,-4.3126,-2.5332,-4.1037, 3.8285, 3.2944, 2.4330, 0.8080, 2.3728, 4.7616, 3.9370,-2.0923,-0.4508, 4.8598, 4.7533,-1.2783, 1.9151,-3.5257, 1.5396
-1.7302,-1.0690,-3.4768,-3.1319, 1.3707,-4.0466,-4.4883,-3.9631,-1.2332, 2.7393, 2.5645,-3.6592,-0.8440, 4.9079, 1.5504,-1.5569,-0.8296, 1.6847, 1.0621,-4.5408,-3.9366, 1.9727,-4.5610, 3.2390, 1.9242,-2.1983,-1.1772,-0.4073,-3.0360,-2.9228,-3.0403,-0.4517,-1.6692, 4.3755,-2.5935,-1.7801,-3.2553,-3.6110,-1.5802,-1.7438, 1.7034,-0.5974, 2.9443, 1.8183,-2.6710, 4.6296,-2.0171, 2.3474,-4.0583,-1.9289, 2.1990,-2.6447,-0.1702, 3.3547, 2.7408, 4.6224, 1.9515, 2.7208,-2.2362,-1.6136, 1.0199, 1.6688, 1.7251,-2.6744,-0.2603,-2.9799, 3.5588, 3.2705, 1.7053,-2.9138,-0.7382,-0.8348, 0.8155,-0.8149,-0.8217, 2.6609,-3.1986, 2.7902, 4.9145,-3.1122
-0.1365,-2.7868,-2.1564,-1.8168, 1.8427, 4.2239,-3.7983,-0.2737, 0.0370,-2.8838,-3.2647, 1.5557,-1.7766, 3.0355, 1.5620, 1.8812,-4.1182, 3.6804, 1.7910,-0.2801,-1.9989, 4.7336, 1.1652, 0.5465,-4.1147, 1.1371, 2.1170,-3.7334,-4.4499, 2.4618,-2.1204,-1.9566,-4.9680,-3.8551,-2.5462,-2.5013,-0.3866,-0.5024, 3.8667,-2.1674,-2.6079, 0.0473,-4.3183,-3.8081, 1.7576, 4.0350,-0.5198, 1.2180, 1.7192,-1.5459,-3.1768,-1.4610,-3.2539, 0.3233, 4.9232,-4.8216, 0.5735,-3.0620, 2.7962, 4.6535,-0.5827,-2.9814, 4.6872, 1.3441, 4.6816,-2.8697, 2.4698,-2.0292, 1.4976, 3.5324,-3.1106,-2.1437,-3.7154,-2.5582,-4.1812, 0.4514,-1.4590,-1.7820, 0.5592, 4.8912
 2.8182, 1.9475,-0.1187, 3.4544,-1.8152,-4.1404,-3.4082, 3.5034, 0.3032,-4.3217, 0.4179,-1.9418,-2.7626,-2.0683,-2.7621, 4.8981, 3.1516,-2.1651,-0.5398,-0.6366,-0.4078, 3.4358,-2.5419,-3.6907,-0.2745,-4.6663,-4.7953, 1.4892,-4.9266, 3.7060, 1.0339, 4.7847,-3.8040,-3.0112, 2.6901,-0.2711,-2.3124, 3.0165,-2.3344, 3.1505,-2.9960,-1.0009, 4.6781,-4.2846,-4.9255, 4.6266, 0.6828, 1.3691, 3.8485,-1.0954,-1.8807, 4.9638, 3.8968, 3.3816, 3.4425, 4.5363, 2.8045, 3.9053, 2.5565,-3.3470,-4.5403,-4.6340,-0.3663, 1.0630, 1.3131, 0.8798, 0.7121,-2.3221, 1.9439, 4.2396, 3.7932, 1.2403,-4.2317, 2.2556,-2.4076,-2.8885, 0.8732,-1.4474,-4.3823,-2.4294
 0.8407,-2.9130, 0.5209,-2.3565,-3.2607, 2.3212,-1.6381,-1.0252, 4.9054, 1.3122,-3.9943,-3.3934,-0.2201,-0.4460, 0.4596,-1.7638,-0.1232,-2.3064,-4.4506,-0.6982,-2.1333,-4.9770,-3.9158, 4.1272, 0.1447, 0.7765, 3.9861, 0.0627,-0.6042, 1.4367,-3.1628,-0.3419,-3.5611, 3.8595,-4.8339,-0.7564,-2.6262, 3.0365,-1.3463, 2.2600, 1.8333, 2.9637,-0.7458,-1.5525, 3.9689, 4.1267, 2.1353, 0.9120, 0.8233,-1.7078, 3.2188, 4.8945,-3.2300, 3.2959, 3.8352,-2.8282, 2.8776, 3.5718,-2.1827, 0.9741, 2.8401,-4.9658,-1.2108,-0.5579, 3.7558,-1.7288,-1.1703,-4.1131,-2.3216, 3.3396, 0.4555, 3.9702,-2.8937,-1.6585,-3.4173,-4.4777,-1.4926, 4.5388,-3.1568,-1.2609
 2.8654,-0.6760,-0.0945,-0.6869, 3.1348, 2.0243, 2.9518,-1.4050, 1.3119, 3.9472, 3.0709, 4.7894, 4.3929,-4.9680,-0.3748,-1.6983, 0.7770,-4.5585, 0.5693, 1.2663, 3.8750, 4.9468,-3.8140,-1.1109,-4.1952,-1.1902,-0.1849,-1.2196,-0.2850,-1.4184, 2.6251,-2.7615,-4.6477,-1.6376, 1.3719,-2.7151, 3.3775,-3.0719,-0.0065,-0.3228, 2.9518, 1.4097,-1.7765,-0.4168,-1.6808, 4.4240, 1.6503,-1.6947,-1.0024,-0.0255,-3.6162,-0.3693, 1.2267,-2.9564,-4.6836,-3.5664,-3.2607, 4.4028,-4.6509,-1.9725,-3.9126,-0.0004,-2.9924,-3.8055,-2.8802,-4.4776, 2.3856, 3.3563, 0.8409,-2.3098,-0.9180, 0.2215, 4.6765, 2.8031, 3.2499,-3.4214, 4.4544,-2.1176, 1.0985, 3.6581
