 3.3943,-0.2615,-0.1679,-0.0505, 0.0993,-0.1153, 0.1938,-0.1284, 0.1087,-0.0702,-0.0224, 0.0410,-0.0517, 0.1409, 0.0711,-0.2564, 0.0263, 0.1776, 0.1285, 0.2649, 0.3325, 0.0180, 0.7641, 0.1638, 0.1239, 0.1170, 0.0855,-0.2932, 0.1272, 0.1203,-0.0463,-0.3206, 0.0333,-0.2277, 0.0790, 0.0394, 0.2442, 0.1942,-0.3055, 0.6408
-0.2615, 3.9396, 0.1867, 0.1805,-0.0426, 0.6650,-0.0855, 0.0321,-0.3501, 0.0059,-0.0313, 0.1440,-0.0387,-0.5380, 0.0212, 0.2705,-0.1068, 0.1539,-0.0145, 0.3368, 0.1869, 0.2977, 0.2281,-0.2610, 0.2644, 0.1892,-0.0279,-0.0675, 0.3327,-0.1416, 0.1665,-0.0179,-0.1264,-0.4930,-0.2070,-0.0886, 0.0224,-0.2123, 0.4039, 0.2216
-0.1679, 0.1867, 3.3796,-0.3575, 0.1914,-0.1322, 0.7039,-0.2650, 0.0579,-0.0898, 0.1219,-0.0166, 0.3030,-0.1608, 0.0460, 0.0651,-0.3052,-0.3542,-0.5666, 0.0504, 0.1772, 0.2066,-0.1965, 0.0315,-0.0047, 0.0743, 0.0319,-0.2030, 0.0621, 0.4754, 0.4544,-0.2398, 0.0943,-0.0280, 0.0506,-0.1147,-0.1207,-0.3438,-0.1078,-0.1322
-0.0505, 0.1805,-0.3575, 3.3821,-0.0298, 0.2135,-0.2592, 0.0175,-0.0454, 0.1052,-0.3017, 0.0124, 0.0600,-0.5624, 0.2340, 0.0064,-0.0594,-0.3795, 0.0485, 0.3521, 0.4110,-0.3051,-0.2067, 0.4546,-0.2788,-0.4335, 0.2985, 0.1254,-0.0352,-0.0807, 0.1442,-0.0017,-0.0943, 0.0160, 0.1967, 0.2322,-0.3104, 0.3294, 0.0541,-0.2353
 0.0993,-0.0426, 0.1914,-0.0298, 3.7665,-0.2961, 0.0808, 0.1064,-0.0823, 0.2046,-0.1446, 0.5419,-0.2746,-0.1126,-0.6455, 0.2424,-0.1040, 0.1006, 0.0834, 0.0004, 0.4845,-0.0035,-0.0339, 0.2974,-0.1376,-0.1440,-0.2572,-0.0270, 0.0763,-0.0673, 0.3645,-0.2301, 0.1245,-0.0455, 0.1982,-0.1529,-0.0323, 0.1641, 0.0678,-0.0510
-0.1153, 0.6650,-0.1322, 0.2135,-0.2961, 3.4200, 0.0013,-0.1691, 0.1485, 0.0491, 0.1730, 0.1444, 0.1829, 0.2746,-0.0129, 0.0351, 0.1635,-0.0870, 0.0236,-0.2296, 0.3355, 0.0936,-0.1624,-0.3020,-0.2124,-0.2798, 0.0380,-0.0847, 0.2394, 0.1429,-0.2832, 0.2012,-0.0469,-0.1057,-0.1567, 0.0094, 0.1015,-0.3146, 0.2177,-0.0302
 0.1938,-0.0855, 0.7039,-0.2592, 0.0808, 0.0013, 3.4328,-0.0148,-0.0099,-0.2685, 0.4661,-0.2345,-0.1059, 0.1312,-0.2125,-0.1826,-0.1404,-0.0936,-0.0164, 0.0677,-0.0622,-0.2124,-0.4083,-0.1431,-0.2851,-0.1908,-0.0261,-0.0398,-0.0289, 0.1923,-0.0314,-0.0597, 0.2176, 0.3412, 0.2574,-0.3881,-0.2523, 0.0014, 0.0451, 0.1135
-0.1284, 0.0321,-0.2650, 0.0175, 0.1064,-0.1691,-0.0148, 3.5471,-0.0897,-0.1642,-0.3694, 0.0661,-0.5846,-0.1703,-0.0640,-0.0159,-0.4336, 0.0390, 0.0063, 0.1749,-0.0439, 0.3602,-0.1747, 0.0664,-0.0461,-0.1321, 0.0478,-0.3735,-0.2843,-0.1369,-0.3148, 0.1514,-0.3376, 0.0368,-0.1432, 0.0869,-0.2265,-0.0651, 0.2064, 0.2917
 0.1087,-0.3501, 0.0579,-0.0454,-0.0823, 0.1485,-0.0099,-0.0897, 3.7242,-0.3161, 0.2927, 0.2873, 0.2216, 0.0529, 0.0094,-0.0379,-0.4261, 0.1330, 0.0711,-0.0079,-0.2709,-0.0521, 0.3157, 0.1466, 0.3490, 0.0846,-0.1706, 0.0848, 0.1146, 0.2544, 0.4081,-0.2783,-0.2022, 0.2206,-0.1639,-0.1454,-0.0455, 0.2631,-0.0624,-0.0226
-0.0702, 0.0059,-0.0898, 0.1052, 0.2046, 0.0491,-0.2685,-0.1642,-0.3161, 3.6781,-0.0786,-0.1468,-0.1928, 0.0561,-0.1594, 0.2972, 0.1004, 0.2354,-0.3113,-0.1104,-0.4496,-0.1190,-0.4057,-0.3386, 0.3861,-0.2259, 0.6140,-0.5762,-0.0072,-0.0766, 0.1203,-0.0755, 0.1437,-0.0548,-0.0140, 0.2789, 0.2581, 0.2140, 0.0937,-0.1013
-0.0224,-0.0313, 0.1219,-0.3017,-0.1446, 0.1730, 0.4661,-0.3694, 0.2927,-0.0786, 3.5166,-0.4408,-0.1210, 0.1468,-0.1254,-0.0286,-0.2827,-0.0154, 0.2075,-0.0637, 0.2425,-0.0347,-0.1484,-0.3371, 0.6896, 0.1635, 0.4884, 0.0573,-0.2412,-0.2529,-0.2053, 0.3744, 0.3333,-0.1030,-0.2265, 0.0413,-0.3786,-0.2290,-0.1313, 0.0201
 0.0410, 0.1440,-0.0166, 0.0124, 0.5419, 0.1444,-0.2345, 0.0661, 0.2873,-0.1468,-0.4408, 3.5158,-0.2615, 0.3303,-0.2144,-0.2587, 0.1935,-0.0130, 0.0127,-0.2025,-0.0442, 0.4896,-0.0544,-0.1530,-0.2132, 0.0010,-0.0509,-0.0257, 0.0863, 0.0649, 0.1521,-0.2760,-0.1787, 0.0038, 0.0217,-0.1745,-0.2946, 0.3045,-0.0018,-0.0330
-0.0517,-0.0387, 0.3030, 0.0600,-0.2746, 0.1829,-0.1059,-0.5846, 0.2216,-0.1928,-0.1210,-0.2615, 3.5483, 0.0668,-0.1034, 0.0379, 0.0807, 0.2242,-0.3754, 0.1272, 0.1347,-0.3702, 0.2046,-0.0645,-0.1459, 0.2081, 0.0948, 0.2926, 0.2397, 0.3000,-0.0042, 0.2964,-0.2385,-0.0186, 0.2670, 0.0516,-0.1025, 0.2787,-0.5344, 0.2807
 0.1409,-0.5380,-0.1608,-0.5624,-0.1126, 0.2746, 0.1312,-0.1703, 0.0529, 0.0561, 0.1468, 0.3303, 0.0668, 3.8772, 0.0111,-0.2910, 0.1714, 0.1386, 0.0038, 0.3796,-0.3691, 0.2276, 0.0812, 0.0357,-0.1207, 0.1534,-0.0096, 0.0420,-0.0614, 0.1928,-0.0384,-0.0744,-0.1734, 0.1316,-0.2260,-0.1511, 0.1187,-0.5069, 0.4380, 0.1233
 0.0711, 0.0212, 0.0460, 0.2340,-0.6455,-0.0129,-0.2125,-0.0640, 0.0094,-0.1594,-0.1254,-0.2144,-0.1034, 0.0111, 4.3424,-0.4019, 0.0852,-0.0211, 0.0245,-0.3219, 0.1832, 0.2668,-0.1407, 0.1370,-0.5138, 0.0643,-0.3284,-0.0895,-0.4044,-0.0599,-0.2048, 0.1275, 0.2982, 0.2278,-0.4171, 0.2684, 0.0007,-0.0615,-0.0643,-0.1293
-0.2564, 0.2705, 0.0651, 0.0064, 0.2424, 0.0351,-0.1826,-0.0159,-0.0379, 0.2972,-0.0286,-0.2587, 0.0379,-0.2910,-0.4019, 2.8215, 0.0737, 0.1311,-0.2672,-0.1984,-0.0595,-0.1923, 0.1095,-0.0431,-0.1970, 0.1663, 0.1378, 0.1527,-0.1251,-0.0625, 0.1730,-0.6261, 0.2464, 0.2061,-0.2437, 0.0168, 0.0178,-0.3876, 0.2170,-0.3108
 0.0263,-0.1068,-0.3052,-0.0594,-0.1040, 0.1635,-0.1404,-0.4336,-0.4261, 0.1004,-0.2827, 0.1935, 0.0807, 0.1714, 0.0852, 0.0737, 3.7880, 0.3249,-0.3293, 0.2664, 0.0133,-0.3399,-0.1091,-0.0807,-0.0930, 0.2627, 0.1839, 0.1641,-0.0187, 0.2694, 0.1036,-0.1174, 0.2547,-0.2343,-0.1171, 0.0215,-0.0550,-0.2856, 0.3168, 0.4687
 0.1776, 0.1539,-0.3542,-0.3795, 0.1006,-0.0870,-0.0936, 0.0390, 0.1330, 0.2354,-0.0154,-0.0130, 0.2242, 0.1386,-0.0211, 0.1311, 0.3249, 3.7201,-0.3260,-0.0393, 0.2596,-0.0384,-0.1981, 0.3566,-0.0017,-0.4415,-0.1215,-0.1199, 0.3773, 0.0195,-0.1851,-0.0697,-0.1489, 0.1222,-0.0606,-0.3195, 0.0425,-0.0339, 0.3576,-0.0835
 0.1285,-0.0145,-0.5666, 0.0485, 0.0834, 0.0236,-0.0164, 0.0063, 0.0711,-0.3113, 0.2075, 0.0127,-0.3754, 0.0038, 0.0245,-0.2672,-0.3293,-0.3260, 3.4499, 0.4380,-0.1072, 0.0242, 0.0058, 0.0765, 0.0211,-0.2639,-0.0263, 0.2519, 0.0172,-0.0287,-0.1769, 0.2474, 0.3690,-0.0981, 0.1771, 0.0309,-0.3244,-0.0838,-0.0939,-0.0843
 0.2649, 0.3368, 0.0504, 0.3521, 0.0004,-0.2296, 0.0677, 0.1749,-0.0079,-0.1104,-0.0637,-0.2025, 0.1272, 0.3796,-0.3219,-0.1984, 0.2664,-0.0393, 0.4380, 3.5230,-0.0821,-0.0681, 0.4333,-0.3359,-0.2920,-0.1708,-0.0285,-0.0816,-0.2430,-0.0372, 0.1302, 0.0124,-0.1393,-0.4155,-0.2044,-0.1489, 0.0016,-0.0028, 0.0345, 0.4223
 0.3325, 0.1869, 0.1772, 0.4110, 0.4845, 0.3355,-0.0622,-0.0439,-0.2709,-0.4496, 0.2425,-0.0442, 0.1347,-0.3691, 0.1832,-0.0595, 0.0133, 0.2596,-0.1072,-0.0821, 3.4861,-0.5112, 0.4644, 0.3503, 0.0621, 0.1334, 0.3524,-0.1438,-0.0493,-0.0261, 0.0581, 0.0101,-0.1685,-0.3462, 0.2271, 0.4383,-0.3722,-0.5774, 0.1385, 0.2486
 0.0180, 0.2977, 0.2066,-0.3051,-0.0035, 0.0936,-0.2124, 0.3602,-0.0521,-0.1190,-0.0347, 0.4896,-0.3702, 0.2276, 0.2668,-0.1923,-0.3399,-0.0384, 0.0242,-0.0681,-0.5112, 3.6687, 0.0129,-0.0029, 0.1951, 0.0688,-0.1752,-0.1486, 0.0429, 0.0726, 0.1168, 0.3261,-0.3224,-0.2459,-0.0765,-0.3178, 0.1664, 0.2601, 0.3982,-0.0854
 0.7641, 0.2281,-0.1965,-0.2067,-0.0339,-0.1624,-0.4083,-0.1747, 0.3157,-0.4057,-0.1484,-0.0544, 0.2046, 0.0812,-0.1407, 0.1095,-0.1091,-0.1981, 0.0058, 0.4333, 0.4644, 0.0129, 3.3575, 0.4440, 0.2447, 0.2381, 0.0250,-0.3489, 0.0095,-0.0531,-0.2254,-0.0878,-0.1094,-0.0100, 0.2714, 0.1190,-0.0067, 0.0360, 0.0641,-0.2275
 0.1638,-0.2610, 0.0315, 0.4546, 0.2974,-0.3020,-0.1431, 0.0664, 0.1466,-0.3386,-0.3371,-0.1530,-0.0645, 0.0357, 0.1370,-0.0431,-0.0807, 0.3566, 0.0765,-0.3359, 0.3503,-0.0029, 0.4440, 3.4623,-0.0839, 0.0719, 0.1701, 0.3690, 0.1009, 0.1559, 0.0466, 0.0326,-0.0102, 0.2794, 0.1258,-0.0573, 0.2202,-0.2290, 0.2174,-0.1749
 0.1239, 0.2644,-0.0047,-0.2788,-0.1376,-0.2124,-0.2851,-0.0461, 0.3490, 0.3861, 0.6896,-0.2132,-0.1459,-0.1207,-0.5138,-0.1970,-0.0930,-0.0017, 0.0211,-0.2920, 0.0621, 0.1951, 0.2447,-0.0839, 3.3889, 0.0965,-0.0877,-0.0416, 0.0195, 0.1006, 0.2023, 0.4364, 0.4536,-0.3746, 0.3966, 0.2112, 0.5499, 0.3477, 0.1519, 0.0785
 0.1170, 0.1892, 0.0743,-0.4335,-0.1440,-0.2798,-0.1908,-0.1321, 0.0846,-0.2259, 0.1635, 0.0010, 0.2081, 0.1534, 0.0643, 0.1663, 0.2627,-0.4415,-0.2639,-0.1708, 0.1334, 0.0688, 0.2381, 0.0719, 0.0965, 3.3428,-0.2015,-0.4340,-0.1329,-0.0078,-0.0707,-0.1963, 0.0459, 0.1431, 0.1096,-0.0518,-0.0077,-0.2856, 0.2397,-0.4584
 0.0855,-0.0279, 0.0319, 0.2985,-0.2572, 0.0380,-0.0261, 0.0478,-0.1706, 0.6140, 0.4884,-0.0509, 0.0948,-0.0096,-0.3284, 0.1378, 0.1839,-0.1215,-0.0263,-0.0285, 0.3524,-0.1752, 0.0250, 0.1701,-0.0877,-0.2015, 3.1919, 0.2642, 0.1212,-0.3598,-0.0964,-0.0271, 0.0385, 0.1785, 0.2899,-0.0405,-0.0305,-0.0762, 0.3856, 0.0878
