 3.2105, 0.1223, 0.0940, 0.1508,-0.0596, 0.2360,-0.3311,-0.0768, 0.3531,-0.0341, 0.1748,-0.0759,-0.1116,-0.1653, 0.1507, 0.2534, 0.0406, 0.0117, 0.1794, 0.0922,-0.0197,-0.0189,-0.1961,-0.2933, 0.0598,-0.0522,-0.3266, 0.0760,-0.0340,-0.3456,-0.2567,-0.2727, 0.0131,-0.3252,-0.2436, 0.3536, 0.0778,-0.1522,-0.0583,-0.3599
 0.1223, 3.1716,-0.1591,-0.0383, 0.0158, 0.1630, 0.3568, 0.2633, 0.2287, 0.3526,-0.4439, 0.0301,-0.1544, 0.1902,-0.1879, 0.1977, 0.2563, 0.2840, 0.4878, 0.0714,-0.4813, 0.1950,-0.0318,-0.0650, 0.3882, 0.1134,-0.0375,-0.2752, 0.0041, 0.0141, 0.0394,-0.1633, 0.3254, 0.3031,-0.1611, 0.0950,-0.2485,-0.1778,-0.0712, 0.1133
 0.0940,-0.1591, 2.8176,-0.0270,-0.0834,-0.1922,-0.1997,-0.2855, 0.0320,-0.0511,-0.1951, 0.2073,-0.5310,-0.1507, 0.2610, 0.2318,-0.4040, 0.2533,-0.2411,-0.0840, 0.3434, 0.2459, 0.2115,-0.1849, 0.1841, 0.0351, 0.0476,-0.0227, 0.1810, 0.1435,-0.2481,-0.3287,-0.0365,-0.1073,-0.1368,-0.0508,-0.1136,-0.0138,-0.0457, 0.0678
 0.1508,-0.0383,-0.0270, 2.7102,-0.3593,-0.3280,-0.1260, 0.0327,-0.0442,-0.2261,-0.0187, 0.1374, 0.1145, 0.0097, 0.1940,-0.0575,-0.2684, 0.1086,-0.1412,-0.3781,-0.1222, 0.0160,-0.2681, 0.4264, 0.0189,-0.2651,-0.2896,-0.1047, 0.1951,-0.2540,-0.5209, 0.0380, 0.0979,-0.0658,-0.1585, 0.1245,-0.4306,-0.1228,-0.0028,-0.3308
-0.0596, 0.0158,-0.0834,-0.3593, 2.4993, 0.3359, 0.2015, 0.2557, 0.1321, 0.3915,-0.1552,-0.0858, 0.0545,-0.1967,-0.2935, 0.1069,-0.0596,-0.0099, 0.3339, 0.1187, 0.2468,-0.5002,-0.1842,-0.2053,-0.0121, 0.0988, 0.0114, 0.0009,-0.3727, 0.1435, 0.2959, 0.1367,-0.1178, 0.3749,-0.0601,-0.0233,-0.1537, 0.0089, 0.3615, 0.0990
 0.2360, 0.1630,-0.1922,-0.3280, 0.3359, 2.8366,-0.0203,-0.3826,-0.1691, 0.1530,-0.0498, 0.2787, 0.2308,-0.1788,-0.2681, 0.3378,-0.0929, 0.1865, 0.3537, 0.0402, 0.2614,-0.2124, 0.3070,-0.1836, 0.0607, 0.0824,-0.1956, 0.3565, 0.2491,-0.1796, 0.1711,-0.1705, 0.1596, 0.3010,-0.0686,-0.0746,-0.0012, 0.1269, 0.0814,-0.2218
-0.3311, 0.3568,-0.1997,-0.1260, 0.2015,-0.0203, 3.1756,-0.2306,-0.1719, 0.2664,-0.1767,-0.2696, 0.0853, 0.1546,-0.2764,-0.1923, 0.1626,-0.1265, 0.0215, 0.4640,-0.2301,-0.1993, 0.0452,-0.0187,-0.0205, 0.0710,-0.3614, 0.2559, 0.4816, 0.1570, 0.4207,-0.0982,-0.2094, 0.1042,-0.0805,-0.0575,-0.3312,-0.0299,-0.0840, 0.1103
-0.0768, 0.2633,-0.2855, 0.0327, 0.2557,-0.3826,-0.2306, 3.1906,-0.0411, 0.0191, 0.0954,-0.2368, 0.1451, 0.0204, 0.0441,-0.3377,-0.2577, 0.2075, 0.4459,-0.1673, 0.5800, 0.0481,-0.0159,-0.0343, 0.1504, 0.0679, 0.0567,-0.2894,-0.8559,-0.2349,-0.0172,-0.3080, 0.0091,-0.0251,-0.0889, 0.0022,-0.1518, 0.4526, 0.2352, 0.0543
 0.3531, 0.2287, 0.0320,-0.0442, 0.1321,-0.1691,-0.1719,-0.0411, 2.9565, 0.0282,-0.0640,-0.1677,-0.0868, 0.2764, 0.0872, 0.0004,-0.1759, 0.2988, 0.1727,-0.0036, 0.0336, 0.0910,-0.4132,-0.2531, 0.3268,-0.1893, 0.1030,-0.0742,-0.4325, 0.0594,-0.0831,-0.2815, 0.0538,-0.2021,-0.1186, 0.2844, 0.2295,-0.0782, 0.1650, 0.1102
-0.0341, 0.3526,-0.0511,-0.2261, 0.3915, 0.1530, 0.2664, 0.0191, 0.0282, 3.4261,-0.2286,-0.0294,-0.0891,-0.3690,-0.0667,-0.0184,-0.2174, 0.1647, 0.1822, 0.0285, 0.3952,-0.2181,-0.1464,-0.0766,-0.0864,-0.4429, 0.4252, 0.1781, 0.1905, 0.0472,-0.4188, 0.1115, 0.2190, 0.1572,-0.1690, 0.0288, 0.4132,-0.2137, 0.0876,-0.2356
