-3.4750, 1.3757, 3.8731,-4.8026, 4.0630,-4.7191, 3.9388, 1.8515, 1.8283,-0.2356, 0.4960, 3.5344, 1.1042, 3.9319, 3.8679, 4.7320, 0.6592, 0.3345, 0.5948, 1.0424,-1.0499, 4.3999,-3.1643, 2.9496,-0.3487,-4.1978, 0.8370, 3.8511, 4.5103,-1.2382
-4.0071,-2.7518, 1.7315, 1.3813,-2.1810,-2.0954, 0.6153, 2.6913,-4.8254, 0.5151,-3.6716,-0.7072,-3.8513, 1.2396, 4.1377,-4.8026, 1.7967, 0.7302, 0.5147, 1.0019,-0.5759,-4.4704, 2.4119, 1.1154,-2.5663, 1.3484,-2.5423, 4.2303, 3.6456, 2.0685
-0.0021, 4.1235, 1.7188, 4.4849, 3.9975, 3.6904,-3.6465,-4.7520,-1.1174,-2.3653,-1.3859,-3.6118,-1.1651,-1.3376, 0.7982,-0.5335, 2.9218, 3.6552,-3.5994, 1.7336,-4.8789, 4.6595, 2.6412, 4.2157,-3.5734,-4.5470,-4.2160,-1.0442,-2.3380,-1.5501
-3.8560, 2.2707, 0.0427, 1.5375,-2.5693,-0.6010, 2.0173,-1.6458, 4.6805, 3.2769,-4.5643,-1.1073, 0.8132,-2.4799,-3.1071,-1.4914,-0.6140, 2.2053, 4.7434,-3.2454, 3.1758, 1.6627, 1.3641,-4.2149, 4.6650, 0.3478,-3.2061,-0.4424,-2.8401, 3.8719
 1.3743, 2.2097, 1.6259, 1.1147,-4.3199,-1.0485, 3.0504,-1.1944, 2.9380, 4.9849,-2.0979, 0.0344,-1.3365, 3.5553,-2.7536,-2.8787, 0.4678,-4.1614, 1.6913,-3.0147,-2.7485, 0.2128, 3.4194, 1.4982,-0.6962, 2.1820,-4.0976,-4.2302, 4.1306, 4.8565
-4.7755,-1.8208,-3.3788, 4.3059, 4.9839, 2.2104, 1.8923,-4.6397, 3.0308,-3.4754,-0.9423, 0.7842, 1.9777,-1.5654, 2.4309,-2.0245, 2.9135,-4.2140, 3.2204,-4.6421, 4.3086,-1.5161, 3.0121,-4.4716, 4.3876,-4.9559,-2.2288, 1.2809, 1.1423, 1.6610
 4.7203,-1.7569, 1.4594,-4.9146,-2.0952, 4.2344, 3.9405,-1.4720, 4.6493,-3.8902, 0.3623,-1.1447,-4.7107,-4.7448,-1.0455,-0.8812,-3.5784,-0.9606,-2.3718,-1.4711,-4.9700, 4.6897, 0.3501, 4.1332, 3.7099, 4.1683, 2.8401,-4.8010, 2.8706,-3.8533
-1.6548, 1.9054,-0.5700, 0.1523,-0.8612,-2.9422, 1.6324, 0.6020,-2.0518,-1.0278, 2.5326,-4.0526, 4.0143, 0.4285, 3.1778,-3.1126,-3.4370, 4.5359,-3.2684, 2.1797, 1.3232,-4.5583,-2.5112, 3.3081, 1.3877,-2.5764, 3.1664,-1.2441, 4.3118, 4.3253
-1.1948, 1.4034,-0.5206, 0.4916,-1.3155, 0.2977, 1.4902,-1.0495, 3.5531,-4.9023,-4.2532, 0.5653,-1.9754, 2.3369, 0.5412, 2.8350, 4.0647, 0.0736, 2.3036,-1.4475, 1.5408,-4.0946,-1.5294,-0.3518,-4.6689, 2.1716,-2.6983, 3.6870,-1.6682, 4.0755
-1.3573, 3.0725,-0.4013, 3.9108, 2.8028, 0.8420,-0.9788, 1.4577,-2.5846,-2.9795, 4.7496,-2.0781, 4.4803,-3.0603, 2.5848,-2.8828, 4.7571,-0.0368, 4.9416, 1.6702,-1.2347, 1.1558, 3.1278,-1.3045,-0.4997, 1.2216, 0.5741,-2.3612, 4.9975,-2.5581
